SrcDatabase-来源库,Title-题名,Author-作者,Organ-单位,Source-文献来源,Keyword-关键词,Summary-摘要,PubTime-发表时间,Year-年
CJFD2014,信息可视化研究综述,杨彦波;刘滨;祁明月;,河北科技大学经济管理学院;河北省军区通信站;,河北科技大学学报,信息可视化;;可视化技术;;人机交互;;数据挖掘,"信息可视化是可视化技术在非空间数据领域的应用,可以增强数据呈现效果,让用户以直观交互的方式实现对数据的观察和浏览,从而发现数据中隐藏的特征、关系和模式。可视化应用非常广泛,主要涉及领域:数据挖掘可视化、网络数据可视化、社交可视化、交通可视化、文本可视化、生物医药可视化等等。根据CARD可视化模型可以将信息可视化的过程分为以下几个阶段:数据预处理;绘制;显示和交互。根据SHNEIDERMAN的分类,信息可视化的数据分为以下几类:一维数据、二维数据、三维数据、多维数据、时态数据、层次数据和网络数据。其中针对后4种数据的可视化是当前研究的热点。多维数据可视化方法主要包括基于几何的方法、图标方法和动画...",2014/1/20 17:53,2014
CDFD2005,数据挖掘方法及其在电力系统故障诊断中的应用研究,何友全,,西南交通大学,数据挖掘;故障诊断;高频暂态;粗糙集;混沌与分形;二进制,"数据挖掘是一个多学科领域,从多个学科中汲取营养。这些学科包括数据库技术、人工智能、机器学习、神经网络、统计学、模式识别、知识库系统等。它自从问世以来,引起了国际国内计算机领域、人工智能等领域的研究热潮,在各行各业的应用研究也正在兴起。 现有的数据挖掘方法都是挖掘事务数据库DB中的项ID之间的关联关系,所挖掘出来的信息反映的只是项ID之间的联系,但不能反映它们之间的量化关系,在电力系统的应用中这种量化关系是普遍存在的,它对于决策系统起着非常重要的作用。本文为此提出了一种关于多频项集量化挖掘的概念及算法,利用故障项ID的明细数据,能挖掘出各项ID之间的量化比例关系,来反映...",2004/12/1,2004
CDFD2007,基于数据挖掘的证券态势估计系统,杜修平,,天津大学,数据挖掘;证券态势估计系统;聚类;小波;关联规则;隐马尔科夫模型,"本文作为面向证券的智能检索系统的一个重要组成部分,侧重于对证券进行技术分析,主要是对交易行情进行数据挖掘,期望建立起证券投资的自动决策系统。本文首先介绍了系统的体系结构,其次介绍了数据挖掘方法在该系统中的具体应用,最后介绍了系统的语音接口。 本文将数据融合中的态势估计理论用于证券研究领域,提出了证券态势估计的新概念。由于证券市场具有高度复杂性,仅仅依靠单一的方法,不可能对证券市场做出精确的预测。为了充分利用多种预测方案的优势,本文用数据融合技术将各种数据挖掘方法组合起来。鉴于态势估计的层次化要求,本文使用分组多层黑板体系结构实现了证券态势估计系统(...",2006/5/1,2006
CDFD2008,基于模糊推理系统的工业过程数据挖掘,张立权,,大连理工大学,数据挖掘;;模糊推理系统;;置信度度量;;最优控制;;归一化方差,工业过程数据收集和存储技术的迅猛发展导致快速增长的大量数据，这些数据存储在数据库、数据仓库或其它种类的数据存储介质中。从海量的数据中挖掘隐藏的、有用的信息和知识，能够为工业过程的在线监测、故障诊断、模型辨识、控制策略设计和预测等提供强有力的决策支持。 工业过程数据挖掘应用的主要任务是选择和建立有效的、适合工业过程数据特征的挖掘方法。基于模糊推理系统的数据挖掘方法能够使用同一模型结构(模糊IF-THEN规则)分别执行描述式和预测式数据挖掘任务，提取的规则模式易于操作人员的理解和管理者的决策支持。对于复杂的工业过程，它能够用一种自然的方式评价输入变量的重要性，以选...,2006/5/1,2007
CDFD2008,关联规则相关技术研究,沈斌,,浙江大学,数据挖掘;;关联规则;;相关兴趣度;;减枝效果;;动态关联规则;;加权扩展;;聚类,"在数据挖掘技术发展繁荣的大背景下,关联规则技术得到了蓬勃发展,并正朝更为广泛而深入的方向继续发展。关联规则挖掘的目的是为了从大量数据中发现项之间有趣的关联和相关关系,其应用背景从开始的狭义购物篮分析扩展到网站设计与优化、网络入侵检测、关联规则分类、交通事故模式分析、药物成份关联分析、蛋白质结构分析、软件bug挖掘、设备故障诊断等等,其理论研究内容也从最初的频繁模式挖掘扩展到闭合模式挖掘、最大模式挖掘、扩展型关联规则、衍生型关联规则、隐私保护、增量挖掘、挖掘后处理、主观兴趣度度量、相关模式、数据流等多种类型数据上的关联规则挖掘等等。因此,有必要对关联规则相关技术进行比较深入的研究和探讨...",2007/10/1,2007
cjfd2007,浅谈数据挖掘理论,吕成哲;赵晓明;王起伟;,大连大学国际学院;大连大学国际学院;大连大学国际学院 辽宁大连116611;辽宁大连116611;辽宁大连116611,中国西部科技(学术),数据挖掘;;信息;;功能模式,"数据挖掘(Database mining,DM),也常被称为数据库中的知识发现(Knowledge Discovery in Database,KDD),是从大量数据中提取出可信、新颖、有效并能被人理解的模式的高级处理过程。它由一些大型零售机构所面临的决策支持问题(Decision support problem)所激发,通过对数据进行挖掘,我们可以找到对商业销售及生产极为有效的一些信息,这些信息一般通过具体的模式得到反映。数据挖掘将是今后几年全球范围内重点投资研究的十大新技术之一,它引起了学术界和工业界的广泛关注,是当今数据库系统研究和应用领域内的一个热点问题。最后,本文简要介绍了数据挖掘其...",2007/2/5,2007
CJFD2007,数据挖掘技术在高校图书馆中的应用,赵卫军;,广东金融学院图书馆 广东广州510521,图书馆论坛,数据挖掘;;图书馆;;信息管理;;文本挖掘;;Web挖掘,"数据挖掘技术是一种新兴的信息处理技术,其算法及应用是目前国际研究热点,在信息的利用和提取中发挥着日益重要的作用。文章在论述数据挖掘技术的基础上,探讨了数据挖掘在高校图书馆的应用领域和产生的价值。并重点探讨了在优化资源、智能化服务、提供个性化服务、信息自动化处理等几方面的应用。",2007/8/20,2007
CJFD2007,空间关联规则挖掘研究进展,张雪伍;苏奋振;石忆邵;张丹丹;,中国科学院地理科学与资源研究所资源与环境信息系统国家重点实验室;中国科学院地理科学与资源研究所资源与环境信息系统国家重点实验室;同济大学测量与国土信息工程系;中国科学院地理科学与资源研究所资源与环境信息系统国家重点实验室 北京100101;同济大学测量与国土信息工程系;上海200092;北京100101;上海200092;北京100101,地理科学进展,空间数据;;数据挖掘;;空间关联规则;;地理信息系统(GIS),"随着空间数据获取技术的进步,空间数据量日益增大,已超出人们的分析能力。传统的空间数据分析方法只能进行简单的数据分析,无法满足人们获取知识的需要。空间关联规则是空间数据挖掘一个基本的任务,是从具有海量、多维、多尺度、不确定性边界等特性的空间数据中进行知识发现的重要方法。本文从基本概念、分类、挖掘过程、挖掘方法、目前研究成果等方面对其进行综述,重点阐述了空间关联规则挖掘效率的改进策略、基于不确定空间信息的挖掘方法、挖掘过程及结果的可视化、弱空间关联规则的挖掘方法等。通过对现有空间关联规则研究成果和存在问题的深入剖析,指出了其未来主要的发展方向。",2007/11/15,2007
CJFD2011,基于数据挖掘的客户细分方法的研究,王扶东;马玉芳;,东华大学工商管理学院;,计算机工程与应用,客户细分;;数据挖掘;;客户生命周期价值;;聚类,"客户细分是客户关系管理中基础的、重要的内容。全面考虑了客户生命周期价值,基于群体决策技术和数据挖掘技术提出了一种新的客户细分方法。在群体决策的基础上,确定影响客户细分的变量,利用层次分析法,确定各个变量的权重。利用数据挖掘的聚类技术,进行客户细分。用某橡胶企业的数据进行了验证,结果表明,该方法能够有效地支持企业的客户细分,为企业的决策提供依据。",2011/1/24 14:21,2011
CJFD2011,基于关联规则数据挖掘Apriori算法的研究与应用,郭涛;张代远;,南京邮电大学计算机学院;,计算机技术与发展,数据挖掘;;关联规则;;Apriori算法,"目前在我国,对数据挖掘技术的研究与应用并不是很广泛。大多数数据库只能实现数据的录入、查询、统计等较低层次的功能,无法发现数据中存在的各种有用的信息。基于关联规则的数据挖掘主要用于发现数据集中项目之间的联系。以超市购物为例,目的在于找出顾客所购买商品之间的内在关联。利用Apriori算法的先验原理,减少Apriori算法在搜索频繁项目集时对候选式的搜索次数,并在对顾客购买的商品模型进行抽象的基础上,利用vc++与access数据库实现的算法系统,对所购买的商品之间的内在关联进行模拟分析。根据得到的数据分析出置信度较高的几种商品,通过对这些商品集中摆放,可以提高收益,从而证明改进的Apriori的...",2011/6/10,2011
