SrcDatabase-来源库,Title-题名,Author-作者,Organ-单位,Source-文献来源,Keyword-关键词,Summary-摘要,PubTime-发表时间,Year-年
CMFD2015,航班动态数据挖掘与航班预测模型的研究和实现,张猛,,北京邮电大学,数据挖掘;;特征提取;;航班动态;;时间序列,"伴随着云计算时代的到来,越来越多的人们开始重视和关注大数据的研究。数据的来源或者承载的方式非常之多,大到物联网、云计算、移动互联网、车联网,小到手机、平板电脑、个人电脑,还包括分布在世界各个角落的各种类型的传感器。而大数据最核心的价值就是在于对海量的数据进行存储和分析。 科技水平的飞速发展,航班航线的快速增加,空中交通流量也随着日渐增长,由此产生了海量的航班历史运行数据,如何找到一些有效的数据处理的方法,使隐藏在这些数据中的丰富的知识和关联规则等进行有效地提取和分析,是一直困扰人们的难题。新兴的处理海量数据的技术——数据挖掘为解决这些问题提供了一种强有力的手段。 首先,本文通过数据...",2015/3/12,2015
CMFD2015,基于大数据挖掘的出租车行为检测方法研究,魏祥,,西南石油大学,分布式处理平台;;GPS;;大数据;;聚类;;K-means算法;;空载率,"分布式处理平台对大数据的处理具有很高的效率。应用分布式处理平台对出租车GPS大数据进行分析处理,处理结果可以有效地分析出租车运行过程中的不同数据特性。对于出租车GPS数据的处理,聚类分析算法是效果相对较好的算法。将K-means算法进行改进,改进后的算法处理GPS数据的能力也得到提高。 改进后的K-means算法是一种混合算法,该混合算法对于初始簇心的选择更加的准确,与之对应处理数据的结果也越精确。K-means改进算法的实施具体可以分为两大部分：首先对大数据集利用DBSCAN算法聚类,得到数据集的初始聚类及初始簇心,根据得到的初始聚类分析其簇数K,然后利用K-means算法根据K值对聚...",2015/6/1,2015
CMFD2014,在云环境下的数据挖掘算法的并行化研究,胡善杰,,电子科技大学,Hadoop;;云计算;;Mapreduce;;Spark;;数据挖掘,"随着计算机技术特别是网络技术的发展,人们开始面临海量并且急速增长的数据,如何从这些数据中获取相关知识为人类的生活、科研和生产服务己经成为一个严峻的问题。解决这个问题将要用到一门综合的学科：数据挖掘。数据挖掘是融合了计算机科学、数学和统计学等多门学科的一门综合学科。数据挖掘是一个具有现实和学术意义的研究方向。传统数据挖掘算法及其改进算法多是运行在单机上,并且使用的是串行运算。比如Apriori算法和K-means算法都是运行在单节点上的,当他们对海量数据进行处理时,由于单机的资源(如CPU、RAM等)有限不能高效的完成数据挖掘任务。为了提高数据挖掘算法对海量数据的处理能力,最好能将待处理的数据存...",2013/3/15,2013
CMFD2014,基于相关兴趣度的关联规则挖掘,王枭翔,,兰州交通大学,数据挖掘;;关联规则;;概念格;;兴趣度;;减枝效果,近年来，数据挖掘技术引起了信息技术领域的极大关注，这是因为数据收集和数据存储技术的快速进步使得各组织机构积累了海量数据，这些数据可以被转换成有用的信息知识进行广泛使用。转换后得到的的信息知识可以被应用到市场分析，商场统筹，工程规划和科学探索等。数据挖掘是在大型数据存储库中，自动的发现有用信息的过程。它是一种将传统的数据分析方法与处理大量数据的复杂算法相结合的技术。关联规则技术作为数据挖掘技术的一个重要部分，在数据挖掘技术发展繁荣的情况下也得到了蓬勃发展，并向着更加广泛和深入的方向继续发展。关联规则挖掘的目的是为了从大量数据中发现项与项之间的直接有趣的关联和相关关系。关联规则无论从理论研究还是现...,2013/4/1,2013
CMFD2014,O2O模式下的分析型CRM研究,王彦增,,浙江理工大学,O2O;;分析型CRM;;数据挖掘;;WEKA;;关联性分析;;分类分析,"随着新经济时代的来临，企业的战略中心正从“以产品为核心”向“以客户为核心”转变，一种能全面融合线上虚拟经济和线下实体店的商业模式O2O的浮现,在线支付、现实就近消费成为可能。这种新型电子商务模式也引起业界对管理学前沿课题客户关系管理（CRM）的广泛兴趣，CRM也逐渐成为企业策略的核心部分。深入研究信息技术在O2O下客户关系管理中的应用，是提高客户服务质量，增加客户满意度和忠诚度的有效途径。对于丰富完善现代管理学知识，推行信息化管理具有重要意义，同时也为企业在复杂多变的环境中提供了科学的决策依据。 客户关系管理的理论基础来源于西方的市场营销理论，在美国最早产生并得以迅速发展。CRM的产生，...",2013/4/1,2013
CMFD2014,海量数据并行挖掘技术研究,孙芬芬,,北京交通大学,海量数据;;并行挖掘;;关联规则;;增量挖掘,"数据挖掘是应用一定的算法发现隐藏在数据中事先未知的、用户感兴趣的知识的过程。网络信息化时代,数据爆炸式增长,传统的串行算法在处理海量数据时,效率很低,如何提高海量数据挖掘的效率成为一个急需解决的问题,并行数据挖掘是解决这一问题的有效方法。增量挖掘利用已经挖掘出来知识对更新后的数据集进行挖掘,是提高挖掘效率另一个思路。 MapReduce是Google提出的一种的简单编程模型,采用分布式并行方式处理海量数据。与其他并行编程模型相比,它在进行程序设计时无需考虑数据的划分、分配以及调度等问题,同时还能处理集群中节点失效。关联规则已经广泛的应用于电子商务、医疗诊断、气象预测、银行、电信等行业,一...",2014/3/1,2014
CJFD2009,空间数据挖掘技术的研究现状与发展趋势,王新华;米飞;冯英春;赵玮;,吉林大学计算机科学与技术学院;吉林大学符号计算与知识工程教育部重点实验室;,计算机应用研究,空间数据挖掘;;数据挖掘;;空间数据库;;体系结构,"简要介绍了空间数据挖掘技术的产生背景和发展现状,对空间数据挖掘的体系结构和系统原型进行了概述,总结了空间数据挖掘近年来的研究方法及面临的主要问题,并对下一步的发展方向进行了展望。",2009/7/15,2009
CJFD2009,数据挖掘技术在图书馆读者分析中的应用,钱强;李英;,华东理工大学商学院;,图书情报工作,数据挖掘;;聚类;;关联规则;;自组织映射网络,"使用SOM聚类方法对上海某大学图书馆数据库中的借阅数据进行挖掘分析,对读者进行聚类,用关联规则挖掘方法对某类读者的计算机类图书借阅记录进行挖掘,分析对每一类读者的借阅特征,以找出其借书规则,从而为图书馆管理提出建议。",2009/6/20,2009
CJFD2009,网络爬虫在Web信息搜索与数据挖掘中应用,杨定中;赵刚;王泰;,华中师范大学教育部教育信息技术工程研究中心;华中师范大学信息技术系;,计算机工程与设计,Web搜索;;Web挖掘;;网络爬虫;;体系结构;;应用,"分析了万维网不良网络信息对网络文化安全带来的挑战,提出了Web信息搜索与数据挖掘体系结构,并介绍了该体系结构中的关键技术和运行原理。分析了普通爬虫所实现的功能和不足之后,重点论述了该爬虫的工作原理、实现方式和性能分析以及该爬虫不同于其它爬虫的功能和在Web信息搜索与数据挖掘体系中应用。通过试验测试表明,该爬虫能够很好地获取万维网上的各种信息资源,有助于网络文化内容监测与管理。",2009/12/28,2009
CJFD2016,基于真实数据挖掘的口令脆弱性评估及恢复,刘功申;邱卫东;孟魁;李建华;,上海交通大学电子信息与电气工程学院;,计算机学报,口令恢复;;脆弱性评估;;明文口令;;数据挖掘,"通过对大规模的真实口令数据进行分析挖掘,获得若干统计特征及口令设置规则,并将这些统计特征和规则成功应用于口令的脆弱性评估及恢复系统.以83 454 724条真实明文口令为研究对象,详细统计了它们的长度、字符种类、组合类型等各项特征,分析了口令和账号、邮箱之间的关系,挖掘了同一个人的口令在不同网站之间的关系,并统计了常用黑客字典对真实口令库的覆盖情况,总结出若干条用户设置口令的真实规则.在这些规则和统计特征的基础上,提出并设计了基于规则的口令脆弱性评估算法和口令恢复系统.测试证明,该文算法计算的口令强度分数与专家打分的拟合度分别高达97.4%(误差小于等于5%)、82.7%(误差小于等于4%)....",2015/7/23 9:52,2016
