SrcDatabase-来源库,Title-题名,Author-作者,Organ-单位,Source-文献来源,Keyword-关键词,Summary-摘要,PubTime-发表时间,Year-年
CJFD2014,大数据研究综述,涂新莉;刘波;林伟伟;,华南师范大学计算机学院;华南理工大学计算机科学与工程学院;,计算机应用研究,大数据;;数据处理;;数据挖掘,"主要从大数据的概念着手,对比分析了国内外大数据研究和应用现状,重点分析比较当前大数据主流处理工具的优缺点,并深入归纳总结了基于数据存储的大数据处理技术、基于数据挖掘的大数据处理技术、基于查询的大数据处理技术的优缺点和适用场景。最后,在前面比较和分析的基础上给出了大数据研究和发展的方向,为大数据的研究提供有益参考。",2014/4/16 17:15,2014
cjfd2006,并行数据挖掘算法综述,刘华元;袁琴琴;王保保;,西安电子科技大学计算机学院;长安大学信息工程学院;西安电子科技大学计算机学院 陕西西安710071;陕西西安710064;陕西西安710071,电子科技,数据挖掘;;C4.5;;SLIQ;;SPRINT;;关联规则;;K-平均值;;K-最近邻;;贝叶斯网络;;人工神经网络;;遗传算法;;并行性,"数据挖掘在工业和商业领域中发挥着越来越重要的作用。随着数据量的增加,挖掘算法处理海量数据的能力问题日益突出。研究并行算法,是解决这一问题的有效途径。该文对常用的数据挖掘算法C4.5,SLIQ,SPRINT,关联规则,K-平均值,K-最近邻,贝叶斯网络,人工神经网络,遗传算法及并行性进行了研究探讨,为数据挖掘研究者提供借鉴。",2006/1/15,2006
cjfd2006,一种有效的隐私保护关联规则挖掘方法,张鹏;童云海;唐世渭;杨冬青;马秀莉;,北京大学信息科学技术学院;北京大学信息科学技术学院;北京大学信息科学技术学院;北京大学信息科学技术学院;北京大学信息科学技术学院 北京100871;北京100871视觉与听觉信息处理国家重点实验室(北京大学);北京100871;北京100871视觉与听觉信息处理国家重点实验室(北京大学);北京100871;北京100871;北京100871视觉与听觉信息处理国家重点实验室(北京大学);北京100871,软件学报,隐私保护;;数据挖掘;;关联规则;;频繁项集;;随机化回答,"隐私保护是当前数据挖掘领域中一个十分重要的研究问题,其目标是要在不精确访问真实原始数据的条件下,得到准确的模型和分析结果.为了提高对隐私数据的保护程度和挖掘结果的准确性,提出一种有效的隐私保护关联规则挖掘方法.首先将数据干扰和查询限制这两种隐私保护的基本策略相结合,提出了一种新的数据随机处理方法,即部分隐藏的随机化回答(randomizedresponsewithpartialhiding,简称RRPH)方法,以对原始数据进行变换和隐藏.然后以此为基础,针对经过RRPH方法处理后的数据,给出了一种简单而又高效的频繁项集生成算法,进而实现了隐私保护的关联规则挖掘.理论分析和实验结果均表明,基于R...",2006/8/30,2006
CDFD2015,复杂数据类型的离群检测方法研究,刘靖,,华南理工大学,离群检测;;不确定数据;;高维数据;;数据挖掘;;子空间;;角度方差;;局部信息,离群检测技术是数据挖掘的关键任务之一，主要目标是挖掘新奇的数据点及其生成模型或机制，为用户深入分析和理解数据提供支撑。离群数据点往往蕴含着重要的有意义的信息，需要结合数据挖掘、数据分析和大数据等理论和技术方法来深入的探索和挖掘。近年来，离群检测在信用卡盗刷、股票内幕交易、网络入侵、医疗健康、军事侦察和关键系统保障等多个领域都有着愈来愈多的应用需求。 随着现代网络技术发展和移动应用的广泛普及，人类社会产生并存储了海量的高维数据、不确定数据，流数据等非结构化复杂结构类型的数据。面对这些爆炸式增长的复杂数据集，如何有效的挖掘出其中隐藏的离群数据点并分析其背后的机制是一个极具挑战性的课题。本文针...,2014/4/9,2014
CDFD2004,高维数据挖掘中若干关键问题的研究,杨风召,,复旦大学,数据挖掘;高维数据;相似性度量函数;相似性搜索;协同过滤;聚类分析;异常检测,数据挖掘指的是从大量的数据中提取隐含的、事先未知的、并且潜在有用的知识的技术，是目前国际上数据库和信息决策领域最前沿的研究方向之一。在实际应用中经常会碰到高维数据，如交易数据、文档词频数据、用户评分数据、WEB使用数据及多媒体数据等。由于这种数据存在的普遍性，使得对高维数据挖掘的研究有着非常重要的意义。但由于“维灾”的影响，也使得高维数据挖掘变得异常地困难，必须采用一些特殊的手段进行处理。 随着数据维数的升高，高维索引结构的性能迅速下降，在低维空间中，我们经常采用L_p距离作为数据之间的相似性度量，在高维空间中很多情况下这种相似性的概念不复存在...,2003/4/25,2003
CDFD2006,基于粗糙集的数据及文本挖掘方法研究,王明春,,天津大学,粗糙集;数据挖掘;文本挖掘;属性约简;聚类;分类,"数据挖掘和文本挖掘是当前信息技术中的一个重要研究领域;将软计算方法之一的粗糙集理论应用于数据及文本挖掘方法研究,具有较大的理论意义和实用价值。本文研究了基于粗糙集的数据挖掘和文本挖掘方法,主要包括数据挖掘和文本挖掘中的属性约简问题、聚类问题;文本挖掘中的分类规则抽取问题;以及粗糙集同模糊集相结合的数据挖掘方法。所做主要工作内容包括: 将粗集和遗传算法相结合成功应用于文本模糊聚类。在聚类过程中,将权重参数的设定也通过编码由遗传算法确定,从而使得权重参数的设定具有科学性和可操作性。 给出了近似规则的定义,并对χ~2值的意义进行了讨论。在此基础上提出了一种将特征选...",2005/6/1,2005
CDFD2007,地震预报中的数据挖掘方法研究,吴绍春,,上海大学,地震预报;数据挖掘;关联规则;时间序列;序贯模式;地震序列;地震地区相关性;地震前兆观测数据;并行数据挖掘平台,"地震预报是一个国际公认的世界性难题。我国地震预报事业经过30多年的发展,积累了丰富的宝贵经验和大量的数据资料,全国的地震台网更是每日都在记录着数以千兆计的海量地震前兆观测数据。本文将数据挖掘技术引入到地震预报领域中,研究现有地震数据处理与数据挖掘技术交叉结合的方法,充分应用现代高性能计算环境,从这些海量数据中挖掘出地震预报所需的规律性知识,以便辅助领域专家提高地震预报的准确性。 在探讨现阶段数据挖掘算法模型及其实现基础上,本文首先对地震预报的传统方法(地震震例数据和前兆观测数据分析)进行探讨。同时,围绕地震地区相关性分析、地震序列分析和地震前兆的规...",2005/8/1,2005
CDFD2008,电子商务环境中分布式数据挖掘的研究,余小高,,武汉理工大学,k最近邻;模糊簇;阈值;稀有数据;架构,现代新兴商业模式的电子商务的蓬勃发展，使得Internet上的资源和服务更加丰富多彩，这些丰富的资源和服务每天都会产生许多新的、蕴涵着大量重要信息的海量数据，这些数据往往是异构的、不确定性的和非结构化的，其复杂程度已远远超出了人类目前己有的分析和理解能力。因此，研究有效利用这些复杂资源的新技术，数据挖掘具有重要的现实意义。就信息处理而言，数据挖掘是致力于数据分析和理解数据内部蕴藏知识的技术，它成为未来信息技术应用的重要目标之一。 本文在对分布式数据挖掘、Web服务及Agent相关技术进行了分析的基础上，为解决电子商务环境中分布式数据挖掘的核心问题，从关键算法和...,2007/3/1,2007
CJFD2015,一种支持轨迹大数据潜在语义相关性挖掘的谱聚类方法,廖律超;蒋新华;邹复民;贺文武;邱淮;,中南大学信息科学与工程学院;福建工程学院福建省汽车电子与电驱动技术重点实验室;福建省交通运输厅福建省交通信息通信中心;,电子学报,交通轨迹;;大数据;;数据挖掘;;语义空间;;谱聚类,"针对交通管理优化和轨迹大数据挖掘的实际应用需求,本文提出了一种支持交通轨迹大数据潜在语义相关性挖掘的交通路网谱聚类方法(TSSC).首先研究了交通轨迹数据的向量空间建模方法,其次通过随机投影法快速提取大规模轨迹数据矩阵的特征信息并构建其低维语义子空间,然后基于语义子空间挖掘轨迹数据的潜在语义相关特性,在此基础上通过谱聚类方法实现了交通路网的快速聚类.通过本文提出的方法对总里程1400多万公里的实际交通轨迹数据进行实验分析表明,本方法可根据交通轨迹大数据的潜在语义相关性对交通路网进行快速的谱聚类处理,从而在复杂的交通路网间快速挖掘其潜在特性,为交通规划及其管理优化提供决策支持信息,同时也为时空大...",2015/5/15,2015
CJFD2013,基于Map/Reduce的改进选择算法在云计算的Web数据挖掘中的研究,方少卿;周剑;张明新;,铜陵职业技术学院;常熟理工学院;,计算机应用研究,云计算;;Web数据挖掘;;Map/Reduce,"针对目前在搜索方面的数据量大、搜索延迟的特点,提出了基于云计算的Web挖掘的搜索模型。采用提出的基于Map/Reduce模型的改进型算法,通过仿真实验验证了该算法的可行性,在一定程度上减少了搜索的代价,提高了搜索效率。",2012/10/10 17:45,2013
CJFD2009,数据挖掘聚类算法研究,喻彪;骆雯;赖朝安;,华南理工大学现代制造信息系统研究中心;华南理工大学机械与汽车工程学院;,现代制造工程,聚类;;数据挖掘;;聚类算法,"聚类是数据挖掘中用来发现数据分布和隐含模式的一项重要技术。全面总结了大部分常用聚类算法的主要特点,对一些经典聚类算法进行比较,并提出了相关结论,最后对几种新型的聚类算法进行基本概括。",2009/3/18,2009
CJFD2008,数据挖掘在精准农业中的应用现状及发展趋势,陈桂芬;曹丽英;马丽;,吉林大学计算机学院教育部符号计算与知识工程重点实验室;吉林农业大学信息技术学院;,吉林农业大学学报,精准农业;;数据挖掘;;空间数据库;;聚类分析;;决策树,"随着与计算机相关的信息技术在精准农业上的广泛应用,积累了大量与精准农业生产过程密切相关的属性数据和空间数据,使得数据挖掘技术在其领域中显示出越来越重要的作用。文中结合农业领域的特点,系统综述了聚类分析、决策树、关联规则、粗糙集等主要数据挖掘技术在精准农业中的应用现状及应用前景。",2008/8/15,2008
CMFD2015,数据挖掘技术在医疗费用数据中的应用研究,张凯,,北京邮电大学,数据挖掘;;K-means聚类C4.5决策树;;医疗费用;;可视化,"近年来,随着计算机技术在医疗卫生领域的飞速发展,使得医疗信息系统、疾病诊断系统、医学影像系统等系统不仅在大型综合性医院应用,由此向下直至卫生院的各级别医院也应用广泛,日积月累,产生了大量的医疗卫生数据。我国自2003年起逐步实施了新型农村合作医疗制度,到2010年逐步实现基本覆盖全国农村居民,近几年各级政府更是加大了对新农合的投入力度。但是,医疗资源的配置仍然存在不公平性,城乡医疗卫生水平也有着较大差距。通过数据挖掘技术与医疗卫生领域相结合来探究一种适用于新农合费用数据的数据挖掘方法,讨论医疗卫生领域常用的数据处理方法的不足,并进行分析比较,具有一定的现实意义与研究意义。 论文研究比较既...",2015/3/13,2015
CMFD2015,基于Hadoop云平台的数据挖掘技术在天气数据的应用研究,杨利娟,,北京邮电大学,云计算;;Hadoop;;数据挖掘;;贝叶斯分类;;天气数据,"计算机网络技术的迅猛发展,使得日益剧增的信息数据不能再采用传统技术来处理。探索一种高效且低成本的方式把有价值的、可理解的知识从海量数据中挖掘出来,对于很多特殊行业如天气、遥感、地质监测等具有十分重要的意义。云计算技术在对挖掘处理海量数据方面有着显著的优势,它最早被Google提出,近年来得到了广泛的应用研究。 云计算的出现推动了数据挖掘技术的进一步发展。Apache的Hadoop是谷歌云计算平台的开源实现,它具有分布存储海量数据、并行处理任务、较高的性能和可靠性等特点。在深入研究传统数据挖掘算法的基础上,如何在Hadoop云计算平台上对其进行改进,使之能够对海量数据进行挖掘处理并且应用于...",2015/1/4,2015
CMFD2015,基于Hadoop2.0的数据挖掘算法并行化研究,瞿卓,,广东工业大学,Hadoop;;数据挖掘;;并行化;;决策树;;K-means,"当今社会正在经历一场重大的时代变革,以互联网行业为代表的各行各业正被铺天盖地的庞大数据所覆盖,尤其是社交网络、电子商务和移动通信将人们带入了一个以“PB”级为单位的数据信息新时代。在这个大规模生产、分享和应用数据的时代里,以“云计算”技术为核心结合了数据挖掘、人工智能等一系列技术的整体方案成为了我们解决大数据难题、发掘数据价值、征服数据海洋的“巨大动力”。Hadoop平台是Apache Software Foundation旗下的一个开源分布式系统。它的软件库是一个允许使用简单的编程模型对集群计算机内的大数据集进行分布式处理的框架,它设计成可以从单一服务器纵向扩展到成千上万的服务器,而其中的每...",2015/5/1,2015
CMFD2015,股票预测中的文本大数据挖掘研究,陈志勇,,西北大学,大数据;;情绪;;价格;;预测,"大数据时代,数据蕴含的价值受到各个领域的广泛关注。从海量的非结构化文本数据中挖掘其潜在的价值,成为大数据处理技术研究的主要动力。随着移动互联技术的发展,网络数据量以指数趋势增加。投资者随时可以通过网络交流投资经验。为了挖掘投资者情绪,辅助投资者进行科学决策、有效投资,本文结合具体应用需求,从文本大数据处理系统架构设计角度出发,研究了支撑其实现的相关模型与关键技术,最终设计并实现了支持文本大数据处理的股票预测系统。论文主要的工作内容如下：1)系统架构的设计和关键技术的研究。首先,研究了大数据采集技术、大数据存储技术及大数据挖掘技术。其次,通过与传统文本挖掘方式相比,优化了数据采集和文本分类流程,...",2015/6/1,2015
