SrcDatabase-来源库,Title-题名,Author-作者,Organ-单位,Source-文献来源,Keyword-关键词,Summary-摘要,PubTime-发表时间,Year-年
CDFD2003,基于粗集的数据挖掘技术及其应用研究,曹秀英,,哈尔滨工程大学,粗集;数据挖掘;资信评价;供应链合作伙伴,面对信息社会中数据和数据库的爆炸式增长，人类分析数据和从中提取有用信息的能力，远远不能满足实际的需要。虽然数据库管理系统可以高效地实现数据的录入、检索和维护等管理功能，但是却不能发现数据库中的关联和规则，也不能根据现有的数据预测未来的发展趋势。所以迫切地需要一种智能地、自动地把数据转换成有用信息的技术和工具。 需求是发展之母，数据库管理系统和人工智能中机器学习两种技术的发展和结合，促成了在数据库中发现知识(KDD)这一新技术的诞生。1989年8月，在美国底特律召开的第11届国际人工智能联合会议的专题讨论会上，首次提出KDD。KDD是一门交叉性学...,2003/4/1,2003
CDFD2004,Rough Set理论及其在数据挖掘中的应用研究,于洪,,重庆大学,Rough Set理论;数据挖掘;知识约简;增量式知识获取;电子邮件过滤,Rough Set（又称Rough集、粗集、粗糙集）理论是二十世纪八十年代发展起来的一种处理不精确、不确定和模糊数据的新型数学工具，它能有效地从数据本身提供的信息中发现有效的、潜在的知识。近年来该理论成功地在机器学习、数据挖掘、智能数据分析等领域得到了广泛应用，受到了众多学者的重视，取得了较大的发展。 论文就Rough Set理论在数据挖掘中的应用所涉及到的一些关键技术问题进行了研究。 众所周知，在大型知识库中，经常存在大量的冗余数据。冗余数据的存在，不仅浪费储存空间，而且干扰了人们做出正确而简洁的决策。所谓知识约简，就是在保持知识库的分类或决策能力不变的情...,2003/9/2,2003
CDFD2005,基于云理论与数据场的空间孤立点挖掘研究,余建桥,,西南农业大学,空间孤立点;数据挖掘;不确定性;数据场;云理论,"当今世界正处在一个高度利用信息的变革时代,而推动这场巨大变革的动力是数据信息。随着数据信息获取手段的快速发展,数据信息正通过各种通讯及数据采集设备不断的收集起来,要使如此大量的数据真正成为一种资源,而不是成为数据包袱和垃圾,于是在大量数据中自动、快速、有效地发现知识、提取隐藏其中的模式的数据挖掘技术便应运而生,并得以蓬勃发展。 地理信息系统(GIS)作为地球空间数据管理的重要手段已得到广泛的认可和重视。地理信息系统的出现,激发了人们开发空间数据库管理系统的兴趣。在空间数据库平台和它的基本空间分析功能的基础上,根据空间数据的特点,将传统的数据挖掘技术引入GIS,成为空间...",2005/5/1,2005
CDFD2007,贝叶斯网络应用基础研究,董立岩,,吉林大学,数据挖掘;贝叶斯网络;贝叶斯分类器;连续贝叶斯网络;朴素贝叶斯;分类;遗传算法;可视化数据挖掘,"贝叶斯网络是用来表示变量之间连接概率的图形模式,提供了一种自然的表示因果关系的方法,具备概率推理能力强、语义清晰、易于理解等特点,是目前不确定知识表示和推理领域中最有效的理论模型之一,也是近年来数据挖掘领域中的研究热点之一。本文在全面地介绍了数据挖掘的历史、贝叶斯网络的发展过程和研究现状、贝叶斯网络分类器、贝叶斯网络的应用基础上,进行了连续变量的贝叶斯网络结构学习,贝叶斯网络分类的研究,数据挖掘结果可视化的研究,贝叶斯网络应用的研究。研究的具体内容包括:(1)通过对连续随机变量之间预测能力及其计算方法的讨论,提出了基于预测能力的连续贝叶斯网络结构学习方法;(2)将遗传算...",2007/4/1,2007
CDFD2008,基于知识重用的质量控制信息建模与数据挖掘算法及其应用研究,孙毅,,浙江大学,质量控制;;质量设计;;类质量树;;数据挖掘;;知识重用;;模型演化;;配置;;CAQS,产品全生命周期的质量控制是企业参与市场竞争，提升产品生存与发展空间的重要基础，随着客户敏捷化与个性化需求日益增强的发展趋势，产品质量过程控制需要充分地利用产品形成各阶段的过程性质量数据，并加以智能化地应用，各种具有智能性、集成化的质量控制信息系统研究得到了人们的广泛重视，其相关技术正成为当前先进制造技术与质量保障体系的热点课题。 本文针对产品过程质量数据的有效组织、处理与利用，系统地研究了以产品过程质量控制特征要素为对象，关联产品结构特征进行数据挖掘和知识发现的理论与方法。将质量数据与产品零部件结构有机结合，提出了类质量树(GBOM-QT，Generic Bill...,2007/7/28,2007
cjfd2007,数据挖掘中聚类算法的综述,胡庆林;叶念渝;朱明富;,华中科技大学控制科学与工程系;华中科技大学控制科学与工程系;华中科技大学控制科学与工程系 武汉430074;武汉430074;武汉430074,计算机与数字工程,数据挖掘;;聚类分析;;聚类算法,"聚类算法是数据挖掘领域中非常重要的技术。本综述按照聚类算法的分类,对每一类中具有代表性的算法进行了介绍,分析和评价。最后从发现聚类形状、所适用的数据库和输入数据顺序的敏感性等方面进行了算法推荐,供大家在选择聚类算法时参考。",2007/2/20,2007
CJFD2007,数据流挖掘分类技术综述,王涛;李舟军;颜跃进;陈火旺;,国防科学技术大学计算机学院;北京航空航天大学计算机学院;国防科学技术大学计算机学院;国防科学技术大学计算机学院 长沙410073;北京100083;长沙410073;长沙410073,计算机研究与发展,数据流;;挖掘;;分类;;稳态分布;;概念漂移,"数据流挖掘作为从连续不断的数据流中挖掘有用信息的技术,近年来正成为数据挖掘领域的研究热点,并有着广泛的应用前景.数据流具有数据持续到达、到达速度快、数据规模巨大等特点,因此需要新颖的算法来解决这些问题.而数据流挖掘的分类技术更是当前的研究热点.综述了当前国际上关于数据流挖掘分类算法的研究现状,并从数据平稳分布和带概念漂移两个方面对这些方法进行了系统的介绍与分析,最后对数据流挖掘分类技术当前所面临的问题和发展趋势进行了总结和展望.",2007/11/15,2007
CJFD2005,数据挖掘系统研究,王冠;司建辉;杨昌锋,北京工业大学计算机学院;北京工业大学计算机学院;北京工业大学计算机学院 北京100022 ;北京100022 ;北京100022,北京工业大学学报,数据挖掘;;数据挖掘系统;;体系结构,"结合当前数据挖掘系统发展状况,分别介绍了集中式和分布式的数据挖掘系统,并着重对集中式数据挖掘系统中的各个组成部分及其具体实现技术做了详细的介绍,同时对集中式和分布式的数据挖掘系统目前的发展状况分别做了总结.提出了数据挖掘系统的研究方向和发展趋势:增强可视化和交互性,提高可扩展性,与特定行业应用相结合,遵循统一标准和支持移动环境中数据的挖掘.对数据挖掘系统的发展做了简要的总结和展望.",2005/7/30,2005
CJFD2005,数据挖掘在电子商务中应用问题研究,张冬青,黑龙江大学信息管理学院 哈尔滨150080,现代情报,数据挖掘;;电子商务,"随着商业信息和商业数据的急剧增加,如何有效地分析和利用这些信息,找出其中的内在联系,为经营活动服务成为电子商务经营者共同关注的问题。本文论述了数据挖掘的由来、数据挖掘的基本功能、国内外数据挖掘技术的发展概况以及数据挖掘在电子商务中的应用等问题。",2005/9/25,2005
CJFD2005,数据挖掘中分类算法综述,罗可;林睦纲;郗东妹,长沙理工大学计算机与通信工程学院;长沙理工大学计算机与通信工程学院;长沙理工大学计算机与通信工程学院 长沙410076 ;长沙410076 ;长沙410076,计算机工程,数据挖掘;;分类;;算法;;数据集,"分类是数据挖掘、机器学习和模式识别中一个重要的研究领域。通过对当前数据挖掘中具有代表性的优秀分类算法进行分析和比较,总结出了各种算法的特性,为使用者选择算法或研究者改进算法提供了依据。此外,提出了评价分类器的5条标准,以便于研究者提出新的有效算法。",2005/1/5,2005
CJFD2011,图像数据挖掘研究综述,杜琳;陈云亮;朱静;,中国地质大学(武汉)计算机学院;华中科技大学武汉光电国家实验室;,计算机应用与软件,数据挖掘;;图像数据挖掘;;关联规则;;聚类,"对数据挖掘中的一个新兴领域———图像数据挖掘作出了较为全面的研究。给出了图像数据挖掘的定义,分析了图像数据挖掘与图像处理分析、图像模式识别及图像检索等相关领域的异同点,并就图像数据挖掘对传统数据挖掘的改变和扩展之处作了较为详尽的阐述。从多个角度对图像数据挖掘进行了分类。介绍了关联规则、聚类、分类等技术在图像数据挖掘中的不同用法。最后,简单地介绍了图像数据挖掘的几个应用领域的研究现状。",2011/2/15,2011
CJFD2011,中国数据挖掘研究进展,高阳;,南京大学计算机软件新技术国家重点实验室;,南京大学学报(自然科学版),数据挖掘研究;数据挖掘技术;复杂数据类型;大规模数据;特征选择;流数据;数据挖掘任务;社会网络分析;时空数据;聚类数;,"数据挖掘(data mining)是一个从大规模数据中挖掘不平凡知识的专门技术,目前已经在自然科学、生物医学、经济学、社会学甚至文学研究中得到了广泛的应用.从传统任务分类的角度,数据挖掘技术可分为七类,分别是:分类,聚类,预测,关联规则,评估,可视化和复杂数据类型挖掘.但数据挖掘技术近几年得到了迅猛的发展,已经扩展到社会网络分析、推荐系统、图数据挖掘、时空数据分析、特征选择等等新的研究领域.",2011/7/30,2011
CJFD2004,数据挖掘中决策树算法的最新进展,韩慧;毛锋;王文渊,清华大学自动化系;清华大学建筑学院;清华大学自动化系 北京100084 ;北京100084 ;北京100084,计算机应用研究,决策树;;分类;;数据挖掘,"概述了传统决策树方法的基本原理和优越性,指出了该方法应用于超大数据集的数据挖掘环境时的局限性;着重分五个方面概括了近年来决策树方法在数据挖掘中的主要进展,并讨论了决策树方法面临的挑战及其发展趋势。",2004/12/28,2004
