SrcDatabase-来源库,Title-题名,Author-作者,Organ-单位,Source-文献来源,Keyword-关键词,Summary-摘要,PubTime-发表时间,Year-年
CJFD2014,基于改进k-means算法的海量智能用电数据分析,赵莉;候兴哲;胡君;傅宏;孙洪亮;,重庆市电力公司;,电网技术,智能用电;;云计算;;Map-Reduce处理模型;;k-means算法;;并行挖掘,"针对智能用电数据挖掘面临数据量大、挖掘效率低等难题,进行Map-Reduce模型下基于改进k-means的海量用电数据分析研究。以家庭用户为例,建立了家庭用户用电信息的家庭用户号、房屋面积、家庭成员数、每天用电量、峰谷电量、家用电器数等的数据维度模型,利用k-means算法简单、收敛速度快的优势,克服其容易陷入局部最优解的缺陷,综合考虑初始聚类中心的选择及聚类个数的选取2个因素,以数据对象密度的大小作为初始聚类中心的选取标准,将簇间距离及簇内对象的分散程度作为聚类数目选择的重要参考,对k-means算法进行改进;为提高数据处理效率,进行Map-Reduce处理模型下的海量家庭用户用电数据的并行...",2014/10/5,2014
CJFD2008,面向软件开发信息库的数据挖掘综述,白洁;李春平;,清华大学软件学院;清华大学软件学院 北京100084;北京100084,计算机应用研究,软件工程;;软件开发信息库;;数据挖掘;;软件开发信息库挖掘,"总结了近年来挖掘软件开发信息库的研究工作,主要包括研究内容和采用的数据挖掘方法,最后讨论了软件开发信息库研究的未来发展前景。",2008/1/15,2008
CJFD2008,基于社会网络可视化分析的数据挖掘(英文),杨育彬;李宁;张瑶;,南京大学计算机软件新技术国家重点实验室;南京大学金陵学院;,软件学报,社会网络分析;;数据挖掘;;网络动态模式;;网络发展模式,"把社会等复杂系统看作网络的思想由来已久.利用社会网络分析的方法,能够对各种社会关系进行精确的量化表征和分析。从而揭示其结构,对一系列当代社会的现象进行更加深入而具体的解释.结合社会网络可视化分析和数据挖掘的理论与方法,引入相关的地理信息,对包含1980-2002年间世界范围内1417例恐怖袭击事件的数据库进行数据分析,以这些恐怖袭击事件各要素节点之间关系作为基本分析单位,对恐怖组织之间的活动模式和发展特点等内在规律进行挖掘与解释,得出有意义的结果.提出的方法可以有效地推广应用于蛋白质结构分析、生物基因分析以及各类社会问题的分析过程.",2008/8/15,2008
CDFD2014,基于位置社交网络的数据挖掘,连德富,,中国科学技术大学,位置社交网络;;位置命名;;位置预测;;位置推荐,"随着智能移动设备的普及,移动互联网得到迅猛的发展。互联网的发展使得社交网络(Social Network)应运而生。而定位技术的多样化使得人们无论在室内还是室外都很容易通过智能移动设备获取他们自身的物理位置。当社交网络和多样化定位技术融合在一起,便促发了位置社交网络(Location-based Social Network, LBS)的出现。在位置社交网络上,由于它的诸多优势,用户的位置数据得到了大量的积累。大规模的位置数据背后一定隐藏着人们各式各样的生活模式和个人偏好。因而,对于这些数据的挖掘,可以发现出这些数据背后的模式、规律和偏好,从而利用这些知识来给人们带去生活上的便利,让他们学习到...",2014/5/1,2014
CMFD2016,基于GPS数据的城市出租车运营分析与数据挖掘,栾丽娜,,山东大学,出租车GPS数据;;运营特性;;时空分布规律;;出租车运营管理系统,"出租车作为城市客运交通的重要组成部分,已经成为影响城市道路交通规划与管理的重要因素之一。目前,国内外很多学者都对出租车GPS数据的应用进行了研究,主要集中在交通状态估计、交通行为分析、出行OD预测、出租车运营水平评价等方面,较少涉及对出租车时空分布相关影响因素的分析,如道路拥堵情况及不同土地利用性质等,而该部分内容却是交通规划和交通管理所亟需的信息。基于出租车GPS定位系统采集的数据,本文深入挖掘和分析了出租车基本运营特性和时空分布规律。其中,通过对出租车基本运营特性的挖掘,可以为交通管理者提供包括空载率等运营数据,有助于管理者了解出租车市场的运营状况,为出租车运营与管理提供决策支持,同时也为...",2015/4/12,2015
CMFD2016,基于Spark的若干数据挖掘技术研究,宁永恒,,中国计量学院,大数据;;分布式;;Spark;;数据挖掘,"随着大数据概念的火热兴起,分布式框架和并行化计算方法得到迅猛的发展。大数据带来的是数据量的增长和计算复杂度的增加,传统的数据挖掘处理方式已经捉襟见肘。如何快速、准确的实现大数据挖掘任务,成为当下研究的热点。相对于传统流程不能解决海量数据的挖掘和近年来流行的Hadoop平台处理数据挖掘任务效率低下的状况,大数据平台Spark基于内存计算、灵活性高、通用性强,对数据挖掘算法的实现有着无与伦比的优势。本文围绕大数据平台Spark和数据挖掘两个概念,对Spark上的数据挖掘算法进行了研究、优化、增加,同时在实际应用中做出了准确性、吞吐量、处理速度的测试,证明了工作的有效性。论文的主要工作如下:设计了关...",2015/6/1,2015
CJFD2013,满足均匀分布的不确定数据关联规则挖掘算法,陈爱东;刘国华;费凡;周宇;万小妹;貟慧;,东华大学计算机科学与技术学院;,计算机研究与发展,大数据;;均匀分布不确定数据;;数据挖掘;;关联规则;;频繁项集,"云计算为大数据提供了展示和共享的平台.为了防止隐私泄露,这些数据中往往包含人为添加的不确定因素,如何挖掘这些不确定数据是大数据共享亟待解决的问题.在用于共享的大数据中,不确定数据通过对精确数据的泛化处理来实现,具有均匀分布特性,这一特性不利于精确查询,但可为关联规则的挖掘提供便利条件.首先,依据泛化值之间可能的相交或包含关系,将泛化值进行分层聚类,为了保存与不确定数据集挖掘相关的重要信息,给出了构建不确定频繁模式树的算法,在此基础上,提出了频繁项集挖掘子算法(data mining algorithm for uncertain frequent item-sets,UFI-DM)和关联规则生...",2013/8/15,2013
cjfd2006,基于可拓集的企业数据挖掘应用方案初探,李兴森;石勇;李爱华;,中国科学院研究生院管理学院中国科学院数据技术与知识经济研究中心;中国科学院研究生院中国科学院数据技术与知识经济研究中心;中国科学院研究生院管理学院中国科学院数据技术与知识经济研究中心 北京100080;北京100080;北京100080,哈尔滨工业大学学报,可拓学;;可拓集合;;物元分析;;数据挖掘;;企业信息化;;数据质量;;数据挖掘咨询,"数据本身的质量差造成数据挖掘结论的可信度低已经成为影响数据挖掘应用的重要因素,针对不完备数据设计的清洗算法、容忍算法等都不能从根本上解决这个问题．通过深入分析这一矛盾现象的原因,对企业数据建立物元可拓集合,提出基于可拓方法的数据挖掘企业应用方案．以数据挖掘所需的完备数据集做为条件物元,发现数据质量差距,以事元“数据挖掘咨询”促使物元集可拓域的发展变换,推出以数据挖掘应用咨询带动数据质量改进的措施,从而解决了数据质量的矛盾问题,使数据质量不高的企业也可以实施数据挖掘项目,提高信息决策水平．",2006/7/30,2006
cjfd2006,基于数据挖掘技术的专利情报分析方法及实证研究,袁冰;朱东华;任智军;,北京理工大学管理与经济学院;北京理工大学管理与经济学院;北京理工大学管理与经济学院 北京100081;北京100081;北京100081,情报杂志,专利情报;;数据挖掘;;专利分析,"专利情报具有重要的经济价值。阐述了借助数据挖掘技术进行专利情报分析的优点,以及具体的分析过程,并以中关村科技园区专利情报实证分析证实了此种方法的可行性和有效性,为专利情报分析的发展开拓新的方向。",2006/12/18,2006
CMFD2010,数据挖掘技术在课程成绩分析管理中的应用研究,张春琴,,浙江工业大学,数据挖掘;;决策树;;成绩分析;;分类,"数据挖掘技术在商业、金融业、保险业、市场营销等领域已获得了较为广泛的应用,但对教育信息的挖掘与知识发现方面的研究和应用相对来说很少。高校对学生信息、成绩等数据的处理还一般停留在简单的数据备份和查询阶段。因而,本文把基于决策树挖掘算法和粗糙集的数据挖掘技术引入到学生课程成绩分析中,可以找到影响学生成绩的真实原因,有利于有针对性地提高教学质量。 应用改进的ID3算法和C4.5算法对不同课程类型的学生成绩进行分析,找出影响学生成绩的潜在因素,使学生能够较好地保持良好的学习状态,从而为教学部门提供决策支持信息,促使更好地开展教学工作,提高教学质量;应用粗糙集理论对某教学班级的英语...",2009/4/1,2009
CMFD2010,基于数据挖掘技术的精准营销系统的设计与实现,陈秋阳,,浙江大学,精准营销系统;;Struts框架;;关联规则;;Apriori算法;;MVC模式,"精准营销作为现代商业营销的新趋势,伴随着数据库、网络等计算机技术的发展,以其客户定位精准性、实现过程技术性和商业应用广泛性而备受企业的青睐。然而精准营销系统需要的技术投入往往使得很多中小企业望而却步,因此,设计并实现一个供中小企业进行低成本精准营销的平台是一项非常有意义的研究。与此同时,电信号码百事通系统作为沟通用户与企业的桥梁,积累了海量的呼叫记录数据,如何对记录数据进行有效的知识发现,是平台设计的基础。 本文的精准营销系统(Precision Marketing System,PMS),正是基于为中小企业搭建精准营销平台的需求设计的。系统从电信系统获取呼叫记录数据,采...",2010/1/1,2010
CJFD2014,大数据挖掘分析在电力设备状态评估中的应用,宫宇;吕金壮;,中国南方电网超高压输电公司;,南方电网技术,电力设备状态评估;;多维度数据;;大数据挖掘;;关联分析,"为提高电力设备状态评估的准确性和效率,提出了将大数据挖掘分析应用于电力设备状态评估的思路和方法。介绍了大数据挖掘分析的架构,将电力设备状态的多维度数据解析为静态、动态、准动态和外部参数四大类,分析了数据关联规则、关联度和权重,最后给出了大数据挖掘分析技术的应用前景。",2014/12/20,2014
cjfd2000,数据挖掘技术的主要方法及其发展方向,杨会志,河北科技大学经济管理学院!河北石家庄050018,河北科技大学学报,数据挖掘;;通用算法;;主要方法;;发展方向,论述了数据挖掘技术的通用算法模型、主要方法及今后的发展方向,2000/9/30,2000
CJFD2005,海洋数据仓库及数据挖掘技术方法研究,夏登文;石绥祥;于戈;鲍玉斌;王大玲,东北大学信息科学与工程学院;东北大学信息科学与工程学院;东北大学信息科学与工程学院;东北大学信息科学与工程学院;东北大学信息科学与工程学院 辽宁沈阳110014;国家海洋信息中心;天津300171 ;辽宁沈阳110014;国家海洋信息中心;天津300171 ;辽宁沈阳110014 ;辽宁沈阳110014 ;辽宁沈阳110014,海洋通报,海洋信息;;数据仓库;;数据挖掘;;技术开发,"针对“数字海洋”应用目标,分析海洋数据管理与应用需求,研究数据仓库与数据挖掘技术在海洋信息领域的应用现状,提出海洋数据仓库与数据挖掘关键技术问题,以及构建海洋数据仓库及数据挖掘系统技术方法。",2005/6/15,2005
CJFD2005,数据仓库、OLAP、数据挖掘之间的关系,李拥军;余晨;彭志奇,北京科技大学管理学院;包钢钢联销售公司;包钢钢联销售公司 北京100083 ;内蒙古包头014010 ;内蒙古包头014010,包钢科技,数据仓库;;OLAP;;数据挖掘,"通过对数据仓库、联机分析处理(OLAP)、数据挖掘技术在决策支持系统中相互关系的研究,认为数据仓库和OLAP 之间,以及数据仓库和数据挖掘之间存在着单向支持的关系,提出了基于数据仓库的数据挖掘系统的原型框架设计;数据挖掘、OLAP 存在着双向联系,即数据挖掘为OLAP 提供一定的分析模式,OLAP 可对数据挖掘的结果进行技术验证,并对数据挖掘给予一定的数据属性的提示。",2005/10/25,2005
