SrcDatabase-来源库,Title-题名,Author-作者,Organ-单位,Source-文献来源,Keyword-关键词,Summary-摘要,PubTime-发表时间,Year-年
CJFD2011,数据挖掘的技术基础研究,叶符明;,贵州商业高等专科学校;,制造业自动化,数据挖掘;;决策支持系统;;知识发现,"本文分析了数据挖掘的常用技术和分析方法,详细探讨了数据挖掘过程,在此基础上,设计了一个由多模型构成的数据挖掘管理系统的一般框架,其能支持数据挖掘分析的全过程。",2011/1/10,2011
CJFD2011,云计算环境下关联规则挖掘算法的研究,李玲娟;张敏;,南京邮电大学计算机学院;,计算机技术与发展,云计算;;数据挖掘;;Apriori;;MapReduce,"云计算为存储和分析海量数据提供了廉价高效的解决方案,云计算环境下的数据挖掘算法的研究具有重要的理论意义和应用价值。针对云计算环境下的关联规则挖掘算法展开研究,介绍了云计算的概念、Hadoop框架平台、MapReduce编程模型和传统的Apriori算法;在此基础上,以实现云计算环境下的并行化数据挖掘为目的,对Apriori算法进行了改进,给出了改进的算法在Hadoop中的MapReduce编程模型上的执行流程;通过一个简单的频繁项集挖掘实例展示了改进的算法的执行效率及实用性。",2011/2/10,2011
CDFD2016,移动用户网络行为分析与预测方法研究,罗海艳,,沈阳农业大学,移动用户;;行为分析;;k-means;;决策树算法C5.0;;精确营销,"全球互联网都正在经历着由计算机互联网PC-Internet向移动互联网Mobile-Internet的巨大转变,具有各种应用功能的移动终端及手机在某种意义上已经主导着互联网的发展,全世界将走向真正的移动信息时代。据2015年中国互联网络信息中心CNNIC的最新数据显示,截至2015年6月份,中国网民的规模达到了6.68亿,其中手机网民的规模就达到了5.94亿。相应地,使用台式机、笔记本以及平板电脑上网的比例均有所下降。数据的快速爆发式增长给数据的存储、处理和分析带来了的巨大压力,而大数据技术的引入,不但满足了系统功能和性能的需求,带来了良好的可扩展性,降低了IT部署的成本,此外它还拓展了数据智...",2015/10/18,2015
CJFD2005,数据挖掘在智能交通系统中的应用分析,曹卫东;房芗浓,中国民航学院计算机科学与技术学院;中国民航学院实验中心 天津300300 ;天津300300,计算机工程,数据挖掘;;智能交通系统;;交通流;;预测,"介绍了数据挖掘的基本概念及应用背景;讨论了作为复杂巨系统的智能交通系统的信息特性及其不确定性;指出控制的实时性要求在交通流状态迅速变化条件下尽快求出最优或次优控制变量,传统的基于数学建模方法的局限性决定其无法解决这些难题;对应用数据挖掘技术处理智能交通系统的某些具体问题进行了分析。",2005/12/30,2005
CJFD2005,基于决策树的就业数据挖掘,雷松泽;郝艳,西安工业学院计算机科学与工程学院;西北政法学院 西安710032,西安工业学院学报,C4.5算法;;决策树;;就业;;数据挖掘,"针对学生就业问题,给出了就业数据挖掘模型.决策树方法是数据挖掘中非常有效的分类方法.根据就业数据特点,采用了C4.5决策树算法.C4.5算法是决策树核心算法ID3的改进算法,它构造简单,速度较快,容易实现.模型对就业数据预处理,选取决策属性,实现挖掘算法并抽取规则知识,由规则知识指出哪些决策属性决定了就业单位的类别.挖掘结果表明,该算法能够正确将就业数据分类,并得到若干有价值的结论,供决策分析.",2005/10/30,2005
CJFD2005,挖掘数据流中的频繁模式,刘学军;徐宏炳;董逸生;王永利;钱江波;,东南大学计算机科学与技术系;东南大学计算机科学与技术系;东南大学计算机科学与技术系;东南大学计算机科学与技术系;东南大学计算机科学与技术系 南京210096;南京工业大学信息科学与工程学院南京210009;南京210096;南京210096;南京210096;南京210096,计算机研究与发展,数据流;;频繁模式;;FP-DS算法;;流数据挖掘,"发现数据流中的频繁项是数据流挖掘中最基本的问题之一·数据流的无限性和流动性使得传统的频繁模式挖掘算法难以适用·针对数据流的特点,在借鉴FP-growth算法的基础上,提出了一种数据流频繁模式挖掘的新方法:FP-DS算法·算法采用数据分段的思想,逐段挖掘频繁项集,用户可以连续在线获得当前的频繁项集,可以有效地挖掘所有的频繁项集,算法尤其适合长频繁项集的挖掘·通过引入误差ε,裁减了大量的非频繁项集,减少了数据的存储量,也能保证整个数据集中项目集支持度误差不超过ε·分析和实验表明算法有较好的性能·",2005/12/16,2005
cjfd2006,数据挖掘——电信客户流失分析预测,王维佳;缪柏其;魏国省;,中国科学技术大学统计金融系;中国科学技术大学统计金融系;神州数码(中国)有限公司 合肥230027;合肥230027;北京100085,数理统计与管理,客户流失;;数据挖掘;;决策树;;径向基函数;;IM;;IMScoring,"从历史数据中挖掘有效信息从而运用到商业决策中已经成为统计的一个重要应用方向。本文主要是对电信行业客户流失情况进行数据挖掘,针对某运营商的历史数据资料,通过对已流失的客户和在网客户的自然属性和行为属性进行统计分析、挖掘,建立客户流失的预测模型,模型分析导致客户流失的主要因素,预测在网客户在一定时间内流失的可能性。本文中采用IBM的db2平台中的IM(Intelligent Miner)中的决策树和径向基函数进行建模和测试模型,再用IM Scoring进行预测。",2006/7/22,2006
CMFD2016,基于关联规则算法的旅游推荐研究,李远博,,陕西师范大学,旅游服务;;智慧旅游;;云计算;;关联规则;;数据挖掘,"随着移动互联网的快速发展和普及应用,传统的旅游信息服务已经不能满足大众的需求,旅游产业作为国家十二五规划的重点产业之一,“智慧旅游”的概念应运而生,它往往体现在旅游服务、管理和营销的智慧。然而这三方面最被关心的就是旅游信息服务的智慧,如何做到给用户智慧的旅游服务,这是我们将要面临的挑战。如今,大数据也是热点问题,旅游数据符合大数据的特点,大量的旅游数据杂乱无章、数据巨大,如何处理和利用好这些数据,传统的方法已经不能够解决问题,必须采用新的技术平台和方法。目前通常采用的方法是利用新的云计算和物联网技术,来处理旅游业中的旅游服务问题,将旅游产业中的旅游服务问题、数据处理问题和资源整合问题在新的大数...",2015/6/1,2015
CMFD2014,数据挖掘技术在桥梁振动信号数据处理中的应用,张圆,,福建师范大学,数据挖掘;;桥梁振动;;关联模型;;聚类模型;;时间序列模型,"21世纪以来,我国的桥梁建设讯猛发展,目前桥梁的跨度和数量均已跃至世界前列。桥梁作为重要的生命线工程之一,对于国民经济具于十分重要的意义。由于桥梁通常位于交通的重要干线上,承受着汽车的不断冲击,桥梁结构长期处于振动状态,桥梁结构的安全性就显得尤为重要。因此,需要建立桥梁健康监测系统对桥梁结构振动状态进行实时监测,对可能发生的破坏及时预警。另一方面,随着桥梁结构形式的不断更新,其最大跨度也逐渐增大,桥梁结构的受力规律越来越复杂。特别在地震、台风、洪水等自然灾害作用下,桥梁结构的受力规律更加复杂,因此,需要开展桥梁模型试验研究可能的动荷载作用下桥梁的振动响应规律。不管是桥梁实时健康监测系统还是桥梁...",2013/5/1,2013
CMFD2014,基于数据挖掘的电信客户流失预测系统研究,高洋,,昆明理工大学,客户流失预测;;决策树;;神经网络;;SPSS Clementine;;ASP.NET,"在市场经济条件下,客户是企业竞争优势的源泉,以客户为中心不仅是企业的口号,也是企业的战略选择。巩固老客户、发展新客户是企业在客户管理中常采用的策略。如何巩固老客户,防止客户流失是许多行业关注的一个问题,特别是在激烈竞争的国内外电信市场更受到广泛关注。为了提高企业竞争力,首先要解决的问题是有效地预测未来潜在的流失客户情况,进而采取相应的措施,减少损失,实现利益最大化。随着数据挖掘技术的发展,基于数据挖掘的预测研究也越来越广。数据挖掘技术与生俱来的对海量数据的处理能力及成熟的数据挖掘算法,使其在电信客户流失预测中发挥了巨大的作用。 论文介绍了数据挖掘技术应用于电信客户流失预测的研究背景及意义...",2013/4/1,2013
CMFD2014,数据挖掘技术在人口普查数据中的应用,孟晟,,厦门大学,人口普查;;数据挖掘;;决策树,"人口普查是全国基本人口数据的主要来源,被世界各国广泛采用来进行搜集人口资料。通过人口普查能够了解国家的基本国情,统筹安排人民的精神及物质生存水平,从而为社会和资源、人口以及环境的长久可持续发展提供保障和依据;我国各行各业的发展规划以及教育制度的完善、发展政策的改进、就业水平的提高、医疗卫生的改善以及社会保障体系的建设等等,大都是以人口状况的统计分析结果为依据来制定的。因此,人口普查对我国的发展具有重要的意义,是了解和改善我国的国情国力的一种调查手段。 数据挖掘是在多种多样数据中发现其中内在模式及其相互关系和规律的学科,数据挖掘能够找到隐藏在大量数据背后的规律性,为制定管理决策提供相应的支...",2013/10/1,2013
CMFD2014,互联网访问数据预处理研究与应用,黄航辉,,东华大学,数据挖掘;;日志预处理;;用户识别;;自然语言处理;;Hadoop,"随着Web技术的逐渐成熟以及快速发展,越来越多的用户可以通过互联网访问自己想要的信息。因此,用户通过互联网所能获取的信息量呈指数级的速度增长。互联网中的海量信息一方面为用户提供了获取信息的源泉,另一方面也为用户高效获取有价值的信息带来了不小的挑战。如何通过对用户访问互联网的数据的挖掘来获取用户潜在的兴趣或其他有用的信息,以此来为用户提供个性化、智能化的信息服务已成为人们的迫切需求。 互联网Web日志挖掘(Web Log Mining)正是在这种背景下产生的。但是随着数据的大量积累,面对无比庞大的海量数据,目前的单机处理模式已然不能满足大数据(Big Data)处理的需求。因此,面向大数据...",2014/1/1,2014
cjfd2000,目前数据挖掘算法的评价,王清毅;张波;蔡庆生,中国科技大学计算机系!合肥230027;中国科技大学计算机系!合肥230027;中国科技大学计算机系!合肥230027,小型微型计算机系统,数据挖掘算法;;评价;;数据封装分析;;关联规则,首先讨论了数据挖掘算法的评价标准问题，然后运用数据封装分析的方法评价了目前的分类算法，基于实验结果，对目前的关联规则挖掘算法进行了评价．,2000/1/8,2000
CDFD2007,数据挖掘及其在汉语文语转换中应用的研究,朱廷劭,,中国科学院研究生院（计算技术研究所）,数据挖掘;处理过程模型;文语转换;聚类分析;决策树;神经网络;粗糙集,为了满足人们实际工作中的需要，数据库中的知识发现近年来逐渐发展起来。本文对数据库中的知识发现处理过程模型进行了研究，并将数据挖掘应用于普通话韵律规则发现，取得了良好的效果。 目前进行的数据挖掘的研究目前所进行的关于KDD的研究，大多只着眼于对学习算法的研究，而忽视了整个处理过程的研究。基于上述因素，本文提出了支持多数据集多学习目标的KDD处理过程模型，以使得KDD更适合实际工作的需要并使得最终用户和数据挖掘人员的之间的影响尽量小，提高学习效率。 目前的合成语音的自然度和连续度不够高，影响合成语音质量不高的一个很重要因素在于目前所使用的...,1999/8/1,1999
CDFD2008,WEB数据挖掘研究,王勇,,西北工业大学,数据流;;概念漂移;;组合分类器;;背景重现;;WEB社群,随着计算机网络技术的发展，在线信息量迅速增长，数据流模型在一些信息处理应用中广泛出现。这些应用包括多媒体、计算机网络安全、网络交通监控、传感器网络等等。在这种情况下，数据流作为专门针对数据无限性、瞬时性和时变性等特点的新数据模型，更能适合WEB应用环境。因此，数据流处理的研究近几年来逐步兴起，并迅速成为WEB数据挖掘中的一个重要的研究问题。 数据流分类是数据流挖掘中的一个重要研究领域，但在原来的数据应用背景下的分类算法，都隐含地假定所要挖掘的数据存放在一个相对稳定的环境中，即在挖掘进行的过程中，待挖掘的数据库或数据仓库中的数据或者是固定不变的，或者更新频率是较...,2006/7/1,2006
CDFD2008,基于经验模态分解及动态数据挖掘的商务数据分析方法研究,刘慧婷,,合肥工业大学,经验模态分解;;动态数据挖掘;;商务数据分析;;端点问题;;样条插值;;交叉覆盖算法;;自底向上算法;;K-means算法,"随着计算机技术的发展和普及,企业生成、收集、存储及处理数据的能力大大提高,数据量与日俱增。大量丰富的数据使得传统的数据分析方式陷入了困境,数据挖掘技术应运而生,它是一个新兴的边缘学科,涉及机器学习、模式识别、数据库、统计、人工智能等多门学科。商务数据挖掘是数据挖掘中的一个重要研究方面,目前关于商务数据中的静态数据分析模型已经慢慢变得成熟,但是经验模态分解算法及动态数据挖掘在商务数据分析中的应用研究,仍处在起步阶段。 经验模态分解(Empirical Mode Decomposition,EMD)被认为是不同于以傅里叶变换为基础的线性和稳态谱分析方法的一种时频分析方法。本文以基...",2008/4/1,2008
CJFD2008,数据挖掘中的数据预处理方法,彭高辉;王志良;,华北水利水电学院;,华北水利水电学院学报,数据挖掘;;数据预处理;;数据分析,"从初始数据源出发,总结了目前数据预处理的常规流程方法,提出应把源数据的获取作为数据预处理的一个步骤,并且创新性地把数据融合的方法引入到数据预处理的过程中,提出了数据的循环预处理模式,为提高数据质量提供了更好的分析方法,保证了预测结果的质量,为进一步研究挖掘提供了较好的参考模式.",2008/12/15,2008
CJFD2008,数据仓库与数据挖掘在医院信息系统中的应用,王徐冬;杨希武;,华北煤炭医学院附属医院;唐山广播电视大学;,医疗卫生装备,数据仓库;;医院信息系统;;数据挖掘;;辅助决策系统,"目的:从医院信息管理系统的大量数据中,发现医院运作的基本规律,预测医院发展的趋势,更好地为广大患者服务。方法:以Oracle Warehouse Builder为构建数据仓库的技术平台,利用数据挖掘工具Data Miner,对医院信息系统采用关系数据库进行建模,对数据仓库采用多维数据库模型中的星型模型进行建模。对医院中的患者结构和流动情况、费用构成、医疗工作量及经济效益等信息进行分析。结果:为医院的管理和决策提供支持。结论:数据仓库和数据挖掘在医院信息系统中有着广泛的应用,取得了明显的经济效益和管理效益。",2008/8/15,2008
CMFD2015,大数据集序列模式挖掘算法研究,梁栋,,山东师范大学,序列模式挖掘;;投影数据库;;PrefixSpan算法;;大数据集;;Map-Reduce;;商品摆放,序列模式挖掘是数据挖掘中的一个重要研究课题，其最早在1995年被Agrawal和Srikant提出。与其他的数据挖掘算法相比，序列模式挖掘算法主要是基于有序的数据集来挖掘出现频率高的序列模式，它具有实用性和易于理解的优势，因此受到了国内外专家学者的广泛的关注和深入的研究，其应用范围也从最初的购物篮分析扩展到自然灾害的预测、DNA序列分析、疾病诊断等诸多领域。 序列模式挖掘从其被提出到现在，产生了很多经典的算法。其中应用最为广泛的是PrefixSpan算法。该算法采用前缀投影技术，能够有效地避免候选项集的产生，在一定程度上提高了挖掘的效率。然而PrefixSpan算法也有一些缺点，它需要构...,2015/5/30,2015
CMFD2015,基于Hadoop的数据挖掘算法并行化研究,陈诚,,广东工业大学,Hadoop;;MapReduee;;数据挖掘;;Apriori算法;;PageRank算法,"随着社会互联网技术和计算机技术的蓬勃发展,大量的数据信息被保留下来,各种各样的信息呈现出了爆炸式的增长。面对这样海量的数据,如何高效可行的进行数据挖掘是当下社会面对的一个棘手的问题。传统可靠准确的串行数据挖掘算法可以处理小规模数据,但不一定适合处理大规模数据。在这样的要求下,并行数据挖掘算法应运而生,作为并行计算的一个重要技术工具Hadoop并行框架越来越引起商业界和学术界的重视,利用Hadoop并行框架研究数据挖掘算法也是学术界的一个热点问题。Apriori算法做为最典型的关联规则挖掘算法,在大规模数据下挖掘时主要面临的技术瓶颈是庞大的数据量多次遍历导致I/O瓶颈,进而导致计算时间大量增加。...",2015/5/1,2015
CMFD2015,基于Hadoop的动车组故障数据关联规则挖掘研究与实现,胡辉,,北京交通大学,大数据;;动车组;;数据清洗;;数据挖掘;;Hadoop;;Apriori算法,"随着我国高速铁路的建设和发展,经过近十年的运营,已积累了海量的高速动车组运行状况数据,并以TB数量级增长。如何利用动车组的海量故障数据进行分析,并进一步指导动车组的维修和维护工作,对动车组的故障诊断具有重要意义。面对高速铁路动车组运行状况数据所呈现出的多样化,容量大、高度复杂,速度快等特点,传统的数据挖掘算法已不能有效处理,其不足主要反映在耗时长、效率低、实时性差,难以满足目前动车组故障应急处理应用的需求。本论文将探索基于Hadoop的数据分析技术和方法,并应用于动车组故障诊断分析。 本论文给出了基于分布式计算框架Hadoop的动车组故障诊断大数据解决方案,并通过将目前流行的基于Hado...",2015/6/1,2015
CJFD2004,基于灰色系统理论的数据挖掘技术,熊和金;陈德军,武汉理工大学自动化学院;华中科技大学控制科学与工程系 湖北武汉430063 ;湖北武汉430074,系统工程与电子技术,数据挖掘;;知识发现;;灰色系统理论;;灰色工程,"利用灰色系统理论是研究贫信息系统分析、建模、预测、决策、控制的有效工具的特性,针对系统样本数据量不大或有残缺,样本数据更新变换快,整体数据规律相当复杂,而在某一时间或空间的数据却有很强的规律性之类的贫信息灰色系统中的数据挖掘课题,探讨了灰色系统理论与技术在数据挖掘中的应用问题,提出了贫信息灰色数据挖掘的灰色关联算法、灰色统计算法、灰色聚类算法、灰色统计聚类算法,并提出了灰色系统数据挖掘的体系结构。",2004/2/20,2004
CJFD2004,空间数据挖掘与GIS集成及应用研究,毛克彪;覃志豪;李昕;李海涛,南京大学国际地球系统科学研究所;南京大学国际地球系统科学研究所;南京大学计算机系;南京大学国际地球系统科学研究所 江苏南京210093 ;江苏南京210093 ;江苏南京210093 ;江苏南京210093,测绘与空间地理信息,空间数据挖掘;;GIS;;面向对象;;关系数据库系统,"阐明空间数据挖掘与GIS集成的优越性,分析空间数据挖掘与关系数据库系统的区别,介绍面向对象技术对空间数据挖掘和空间数据挖掘的常用算法,在此基础上介绍地理信息系统与空间数据挖掘工具及应用。",2004/2/29,2004
CDFD2009,基于关联规则的基因芯片数据挖掘与应用,彭斌,,第三军医大学,关联规则;;跨事务关联规则;;差异表达关联规则;;基因芯片;;微阵列;;基因表达数据;;基因相互作用;;聚类分析;;相似性;;数据挖掘;;Apriori算法,"人类基因组草图(Human Genome Draft,HGD)的绘制完成标志着现代生命科学研究从基因组时代进入了后基因组时代,研究的重心由结构基因组学转向功能基因组学,基因彼此之间的相互作用、相互影响越来越多地受到研究者的关注。基因芯片作为一种高通量的检测技术,可以同时检测成千上万条基因的表达水平,成为研究基因与基因之间相互作用关系的强大工具。随着基因芯片大量数据的产生,数据挖掘成为从基因芯片表达数据中解读基因相关信息的重要技术手段。 本研究针对目前关联规则挖掘技术用于基因芯片表达数据分析时存在的问题,从三个方面进行了比较全面和深入的研究:时序基因芯片表达数据的跨事务关联规则...",2008/4/1,2008
CMFD2005,粗糙集属性约简算法在数据挖掘中的研究,于兴网,,重庆大学,数据挖掘;粗糙集;属性约简;可辨识矩阵,随着数据库的不断增长，自动从数据库中获取有用的知识成为人们日益迫切的需要。粗糙集理论(Rougll Sets)就是在这样背景下不断发展起来的一种用于不精确、不确定数据挖掘与处理的新型数学理论。粗糙集理论也凭借其独特的优势而在KDD领域中具有越来越重要的地位。 属性约简是粗糙集理论研究的核心问题之一，本文首先介绍了Pawlak粗糙集模型以及决策表、可辨识矩阵和约简等基本概念，为后面章节中的属性约简算法打下了理论基础。 现已证明，寻找一个决策表的最小约简是NP-难问题，在人工智能中，解决这类问题的方法一般是使用启发式算法。 ...,2004/5/10,2004
CMFD2005,数据挖掘中关联规则算法的研究及应用,张芊茜,,山东师范大学,数据挖掘;关联规则;频繁项目集;数据仓库;客户关系管理,数据挖掘(或知识发现)出现于20世纪80年代末，目前已经成为人工智能和数据库等领域的研究热点。它有着广阔的应用前景，并将在新的世纪里在各个领域发挥其强大的生命力。R. Agrawal等在1993年提出了关联规则问题，现在关联规则已经成为数据挖掘研究的重要方向，并且吸引了众多专家和学者的关注。 关联规则挖掘的典型算法是由R. Agrawal等提出的Apriori算法。Apriori算法在计算侯选项目集的支持度时需要多次扫描整个数据库，而随着K的增大，不仅K维项目集的数目减少了，而且能包含这些项目集的事务也是很少的。山于数据规模大且时常更新，使得采掘效率较低，必须设计更有...,2004/10/18,2004
CMFD2005,数据挖掘技术及应用研究,解正安,,东南大学,"数据挖掘,数据仓库,数据预处理,关联规则","数据挖掘是—项较新的数据库技术,它基于由日常积累的大量数据所构成的数据库,从中发现潜在的、有价值的信息——称为知识,用于支持决策。数据挖掘是一项数据库应用技术,存在广泛的实际应用需求,因此,无论数挖掘的理论研究,还是数据挖掘的应用实践,都是有意义的。关联规则挖掘是数据挖掘的重要分支,已有一些较成功的算法。本文主要探讨数据挖掘的基本过程,并着重研究关联规则的基本理论和算法以及编程实现。 本文首先对数据挖掘技术作一个全面的概述,然后介绍数据仓库的概念、结构和架构的基本步骤,数据预处理的必要性和几种基本功能,之后探讨了关联规则挖掘的基本算法和一个改进算法,并加以比较研究。然后是在D...",2004/3/1,2004
CMFD2005,面向ERP数据挖掘技术的研究及应用,文小敏,,广东工业大学,ERP;数据仓库;数据挖掘;神经网络;时间序列,"ERP在企业中已获得了广泛的应用,然而ERP运行中积累的大量数据并没有得到充分的利用,挖掘ERP大量数据中蕴涵的知识是目前ERP研究的热点,也是ERP系统进一步深化应用的必然趋势。数据挖掘是从大量数据中挖掘出有规律的、揭示其内在必然联系的技术,是利用ERP大量数据中蕴涵的知识进行企业运营辅助决策的重要手段。 论文在分析了ERP和数据挖掘研究与应用现状的基础上,探索了ERP原理、数据挖掘技术和数据仓库技术的综合应用。 论文在数据挖掘一般理论的基础上,研究了面向ERP数据挖掘的基本原理,提出了面向ERP数据挖掘的体系结构。研究了面向ERP数据挖掘...",2005/5/1,2005
