SrcDatabase-来源库,Title-题名,Author-作者,Organ-单位,Source-文献来源,Keyword-关键词,Summary-摘要,PubTime-发表时间,Year-年
CJFD2009,中文网络客户评论的产品特征挖掘方法研究,李实;叶强;李一军;Rob Law;,哈尔滨工业大学管理学院;香港理工大学;,管理科学学报,用户评论;;产品特征;;关联规则;;数据挖掘,"随着互联网的广泛应用,在Blog、BBS、Wiki等网络站点中出现了大量的针对商品或服务的客户评论,这些客户评论中所包含的丰富信息,对企业管理具有重要的价值.通过数据挖掘算法对客户针对某一产品的大量评论进行分析,可以挖掘出这些产品的主要特征,并有望进一步发现客户对这些特征的意见和态度.在英文世界中已经有学者开始对这一研究进行探索,然而由于语言结构等方面的差异,英文的研究成果尚无法直接应用于中文客户评论的挖掘中.本研究针对中文的特点,提出了面向中文的客户评论挖掘方法.该方法基于改进关联规则算法实现了针对中文产品评论的产品特征信息挖掘.本研究采用通过互联网获得的针对手机、数码相机、书籍等5种产品的...",2009/4/15,2009
CJFD2009,DEA与数据挖掘,魏权龄;王鑫;,中国人民大学经济学院;,数学的实践与认识,DEA;;“交形式”生产可能集;;规模收益;;数据挖掘,"使用Wei和Yan给出的凸多面体的""和形式""与""交形式""相互转化的方法,得到""交形式""的生产可能集TWY,以及由此判别相对效率的方法,研究DEA用于数据挖掘,处理具有""海量""决策单元的相对效率评价(包括技术有效性和规模收益递增、不变、递减以及""拥挤""迹象).给出的方法只需使用一个""交形式""的生产可能集,与本作者先前的""DEA评测机""相比,可以节省很多计算量.方法是对DEA评测机的一种新的改进,是对数据挖掘领域的一个补充.",2009/12/23,2009
CJFD2012,基于全谱数据挖掘技术的土壤有机质高光谱预测建模研究,纪文君;李曦;李成学;周银;史舟;,浙江大学农业遥感与信息技术应用研究所;云南农业大学资源与环境学院;浙江大学唐仲英传感材料及应用研究中心;,光谱学与光谱分析,水稻土;;有机质;;可见近红外光谱;;建模方法,"可见/近红外高光谱技术与建模方法是当前土壤近地传感器研究领域的重要方向,可应用于土壤养分信息的快速获取和农田作物的精确施肥管理。以浙江省水稻土为研究对象,利用以非线性模型为核心的数据挖掘技术,包括随机森林、支持向量机、人工神经网络等方法分别建立了不同建模集和验证集的原始光谱与有机质含量的估测模型。结果表明:研究比较的1∶1,3∶1和全部样本建模并全部验证的三种样本模式划分对建模的结果有一定的影响。相较于目前常用的偏最小二乘回归(PLSR)建模方法而言,非线性模型RF和SVM也取得了较好的建模精度,三种模式下其RDP值均大于1.4。特别是采用SVM建模方法所得模型具有很好的预测能力,模式二下其R...",2012/9/15,2012
CJFD2012,基于云计算的数据挖掘应用探析,李晓辉;,长春大学计算机科学技术学院;,长春大学学报,云计算;;数据挖掘;;数据挖掘平台,"云计算做为一种新兴的网络技术已经在各个领域得到广泛应用,云计算的一个重要作用就是对海量信息数据进行存储与管理,因此云计算为数据挖掘提供了一个良好的平台。本文先对云计算进行简单介绍,然后对基于云计算的数据挖掘应用进行详细阐述与分析,最后介绍基于云计算的数据挖掘应用平台的构建。",2012/12/30,2012
CJFD2008,基于模糊综合评价的课堂教学质量数据挖掘,洪月华;,玉林师范学院数学与计算机科学系 玉林537000,计算机科学,模糊综合评价法;;模糊数据挖掘;;教学质量;;模糊聚类,"本文从应用模糊综合评价法得到教师的课堂教学质量的评估等级和量化成绩,应用模糊聚类算法确定主关键条件属性集,使用模糊数据挖掘出评估数据库中教师课堂教学质量评估等级同评估指标之间的规则知识,以一个应用实例为对象建立的课堂教学质量模糊数据挖掘验证了该方法的可行性。",2008/2/25,2008
CJFD2008,基于数据挖掘的瓦斯灾害信息融合模型的研究,付华;王雨虹;,辽宁工程技术大学电气与控制工程学院;辽宁工程技术大学电气与控制工程学院 辽宁葫芦岛125105;辽宁葫芦岛125105,传感器与微系统,数据挖掘;;信息融合;;建模;;模糊粗糙集;;瓦斯灾害,"数据挖掘和信息融合是2种功能不同的处理数据的过程,2种方法虽然原理不同,但在功能上可以相互弥补。介绍了基于数据挖掘技术建立信息融合模型的原理和算法,研究了基于模糊粗糙集的数据挖掘算法建立瓦斯灾害信息融合模型的方法,并对所建模型进行误差曲线仿真分析。",2008/1/20,2008
CJFD2008,数字图书馆中多媒体数据挖掘的体系结构和方法,张英;赵艳君;,淮海工学院;河北理工大学理学院 连云港222005;唐山063009,现代情报,数字图书馆;;多媒体数据;;数据挖掘,"分析了目前数字图书馆的发展对多媒体数据挖掘提出的需求,提出了一种适合多媒体数据挖掘的系统框架,一般结构和挖掘过程;描述了各种媒体可用于挖掘的技术;讨论了多媒体数据挖掘技术今后发展可能遇到的问题和面临的问题。",2008/1/25,2008
CJFD2008,基于移动代理的数据挖掘在数字图书馆中的应用研究,杨传明;,苏州科技大学经济与管理学院 江苏苏州215009,情报理论与实践,数据挖掘;;移动代理;;数字图书馆,"数字图书馆信息具有海量性和分布性的特点,数据挖掘技术可以有效地处理数字图书馆海量数据,但现有的数字图书馆数据挖掘平台不能充分应对信息分布性的挑战。将移动代理和数据挖掘结合则可以较好地满足数字图书馆信息挖掘的要求。实验证明,基于移动代理的数据挖掘平台克服了传统网络计算模式的缺陷,能有效地完成对数字图书馆海量、分散数据源和知识源的挖掘。",2008/5/30,2008
CJFD2008,基于个性特征仿真邮件分析系统挖掘犯罪网络核心,乔少杰;唐常杰;彭京;刘威;温粉莲;邱江涛;,四川大学计算机学院;北京大学信息科学技术学院;,计算机学报,数据挖掘;;个性特征;;仿真;;邮件分析系统;;社会网络分析,"数据挖掘应用于犯罪集团或恐怖组织社会网络分析是一种新兴的研究方法,国内外在分析犯罪和恐怖组织之间通信行为方面的研究工作亟待深入.为了模拟社会网络中个体利用电子邮件进行通信的规律,设计了一种基于个性特征的仿真邮件分析系统MEP,提出一种利用个性特征判别矩阵计算个性特征矢量各个维度权重的新方法,借助符合用户个性特征的正态分布模型模拟真实的邮件通信行为.为了挖掘犯罪网络的核心成员,提出了一种基于社会网络分析挖掘犯罪组织核心成员的算法CNKM(Crime Network Key Membermining),并利用时间序列分析方法对邮件的收发规律进行深入分析,发现异常通信事件.实验证明了该文提出的仿真邮...",2008/10/15,2008
CMFD2014,利用数据挖掘技术的教学管理系统设计与实现,吴坤,,电子科技大学,数据挖掘;;关联规则;;决策树;;教学;;决策支持,数据挖掘技术是90年代中后期发展起来的数据分析技术，该技术能够从各式各样的数据源中，进行自动获取有用的模式或者是知识。当前，对于数据挖掘的研究方向逐步从理论研究转移到了应用研究，比如该技术在金融系统的成功应用，不过在教育方面的应用还是处于起步阶段。 本研究以数据挖掘技术和既有的现有师生数据库作为研究基础，主要工作是研究怎么样将数据挖掘技术与既有高等院校的师生数据库有效结合，然后从海量的数据信息中找到有用的数据信息，给高等院校决策者提供信息支持。为了有效的挖掘出数据的相关信息，采用以决策树为基础来设计系统中的学生评估模块。采用关联规则为基础设计系统中的师生相关数据分析模块。学生评估模块的算...,2013/3/25,2013
