SrcDatabase-来源库,Title-题名,Author-作者,Organ-单位,Source-文献来源,Keyword-关键词,Summary-摘要,PubTime-发表时间,Year-年
CDFD2009,数据流频繁项挖掘与聚类分析的研究,王述云,,复旦大学,数据流;;数据挖掘;;窗口模型;;频繁项;;聚类;;混合属性;;子空间;;AIS,"随着科学技术的高速发展和信息技术的广泛应用引发了一类新型应用,包括计算机网络流量控制、网络安全监控、金融应用、环境监测和日志分析等。在这些新型的应用中,数据以流的形式产生,它实时、持续、有序地到达。这种由一系列连续且有序的数据组成的序列被称为数据流。与传统数据库不同,数据流具有如下特点:无限性;不可再现性;数据到达速率极快;数据的到达次序不受应用约束。分析和挖掘数据流已成为热点研究问题。 数据流挖掘即在流式数据上提取隐含在其中的、人们事先不知道的、但又是潜在有用的信息和知识的过程。数据流挖掘主要是通过挖掘频繁项(集)、分类分析、聚类分析、异常分析等知识发现活动,以寻找数据流中...",2008/5/16,2008
CJFD2003,基于数据挖掘的需求分析研究,李升林;乌兰木其,北京航空航天大学制造系统研究所;北京航空航天大学工业与制造系统工程系 北京市　100083,中国机械工程,数据挖掘;;模糊推理;;用户需求;;模糊逻辑神经元,"客户关系管理软件的兴起 ,使数据挖掘等技术在市场、客户分析预测方面得到了广泛使用。可以利用企业产品历年的销售数据及调查结果 ,形成一个关于产品的数据仓库 ,挖掘出客户需求的规则和模式 ,并进行模糊推理 ,指导产品开发。在这个思路下开发出一个基于数据挖掘及模糊推理的需求分析模型。",2003/3/15,2003
CJFD2003,GIS与空间数据挖掘技术集成问题的研究,张瑞菊;陶华学,山东科技大学;山东科技大学 山东·泰安271019 ;山东·泰安271019,勘察科学技术,GIS;;空间数据挖掘;;集成,"为解决GIS目前面临的“数据爆炸但知识贫乏”的难题 ,该文进行了空间数据挖掘与GIS集成技术的研究 ,并提出了三种集成模式。最后介绍了从GIS数据库中可挖掘的知识及其应用 ,指出该项研究具有重要意义。",2003/4/30,2003
cjfd2000,数据挖掘方法的研究,陈富赞;寇继凇;王以直,天津大学系统工程研究所!300072;天津大学系统工程研究所!300072;天津大学系统工程研究所!300072,系统工程与电子技术,数据库;;数据分析;;联机分析处理;;抽样,"数据库中的知识发现即数据挖掘是致力于大型数据分析中的半自动工具的研究。讨论了数据挖掘中一些常用的方法 ,特别是频繁发生模式中层次搜索及其在不同领域中的应用。讨论了数据挖掘查询编译成算法的可能性 ,并列举了数据挖掘及知识发现中现存的一些问题。",2000/8/20,2000
CMFD2005,基于粗糙集和遗传算法的空间数据挖掘技术研究,刘潭仁,,重庆大学,空间数据挖掘;决策支持系统;粗糙集;遗传算法;可视化技术;地理信息系统,"空间数据挖掘是数据挖掘(Data Mining)的一个分支领域,它在遥感(Remote Sense)和地理信息系统(Geographic Information System, GIS)中有着广泛的应用。从GIS中进行空间数据挖掘所发现的知识、可用于对空间数据(Spatial Data)的理解、空间知识库(Spatial Repository)的构造、空间数据库(Spatial Database)的重组和空间查询(Spatial Query)的优化等。在GIS系统中融合空间数据挖掘等技术构建的空间决策支持系统,在资源调查、评价、管理和监测,城市的管理、规划和市政工程、行政管理与空间决策,灾害的...",2004/5/8,2004
CMFD2005,数据挖掘技术在智能推荐系统中的研究与应用,沙志强,,北京工业大学,数据挖掘; 网上智能; 智能推荐系统; 贝叶斯网,"数据挖掘(Data Mining)是近十几年中迅速发展起来的交叉学科,它融合了数据库、人工智能、机器学习、统计学等多个领域的理论和技术,搭建了上述理论研究与实际应用间连接的桥梁。因其所涉及的知识领域众多、应用范围广泛,数据挖掘已成为最为研究人员和商业组织所关注的领域之一。当前数据挖掘的最大研究热点之一是WEB 挖掘,来自INTERNET 的各类数据和需求对数据挖掘提出了新的挑战,也为数据挖掘技术拓展了新的研究平台。网上智能(Web Intelligence)是一个新的研究方向,它集成了人工智能和信息技术领域最新的成果,大大强调了智能手段在互联网上的应用,数据挖掘技术在网上智能的研究中有着很重要...",2005/5/1,2005
CMFD2006,基于数据挖掘的个性化网络教学平台研究,高鹏,,西北大学,个性化网络教学;Web数据挖掘;PNTM;个性化推荐算法,"随着互联网与教育事业的日益融合,网络化教育已成为当今教育发展的新生长点和现代教育技术主流的发展方向。当前的网络教学中普遍存在教学模式单一,教学资源简单堆积,智能化程度低等问题,而接受教育的对象的学习能力、个人兴趣和习惯、个人学习基础、努力程度,都存在巨大的差异。由此带来的是网络教学平台不能适应学习者个性化需求的矛盾。 本文以国家网络教育技术规范(CELTS)和Web数据挖掘技术为基础,研究网络教学中的个性化服务问题,主要工作包括: 1.分析了国内外远程教育标准规范,研究了我国网络教育技术标准中与个性化网络教学相关的学习者标准和教学资源标准。 ...",2005/5/1,2005
CMFD2006,运用聚类数据挖掘技术预防电信业中的欺诈行为,刘源,,吉林大学,数据挖掘;聚类;Kohonen 算法;电信行业;欠费欺诈,"数据挖掘是从大量的实际应用数据中发现隐含的、规律性的、人们事先未知的,但又是潜在有用的并且最终可理解的信息和知识的非平凡过程。电信行业是国内比较领先的几个拥有大量电子化数据的行业之一,利用数据挖掘技术、统计分析等技术可以帮助电信运营商提高企业的分析能力,通过更加科学的决策活动,提高企业的市场竞争力。 本文主要研究应用聚类来预防并解决目前电信企业面临的一个主要问题:恶意欠费。设计一个以通信用户话单为对象,使用聚类方法的数据挖掘分析系统,通过Kohonen聚类算法分群后,分析出具有欺诈可能的群集,对群集中的不正常用户采取相应的控制措施,达到以减少运营商的收入流失的目的。",2005/9/29,2005
CMFD2006,基于决策树算法的改进与应用,袁琴琴,,长安大学,数据挖掘;决策树;ID3算法;面向对象;XML,数据挖掘(Data Mining)是信息处理技术研究领域的一项重要课题。它是指从大型数据库或数据仓库中提取隐含的、未知的、及有潜在应用价值的信息或模式的过程。它融合了数据库、人工智能、机器学习、统计学等多个领域的理论和技术。分类是数据挖掘技术研究的一个重要方向。常用的分类模型有决策树、神经网络、遗传算法、粗糙集、统计模型等。本文主要研究决策树ID3算法及其改进算法。 由于数据挖掘中分类算法在商业应用中最为广泛，而决策树算法是数据挖掘分类的核心算法之一。在决策树算法中有Quinlan于1986年提出的ID3算法最为著名，该算法有三大主要缺点：1．算法往往偏向于选择取...,2006/3/1,2006
cjfd2006,数据挖掘中不可忽视的环节——数据预处理,苏成;,中国矿业大学计算机学院;,华南金融电脑,数据挖掘;;数据预处理;;数据清洗;;数据集成;;数据约简,"在数据挖掘中,数据预处理占有重要地位。本文在介绍数据预处理概念的基础上, 分析了数据预处理的主要内容和方法。",2006/1/10,2006
cjfd2006,自组织数据挖掘方法研究综述,张宾;贺昌政;,四川大学管理科学系;四川大学管理科学系 成都610064;成都610064,哈尔滨工业大学学报,自组织数据挖掘方法;;数据分组处理方法;;数据挖掘;;知识发现,"从对自组织数据挖掘方法(SODM)本身的改进和SODM与其他建模方法结合两方面介绍了SODM的研究进展.对SODM本身改进的方面包括模型表示、选择准则和搜索方法.分析SODM与神经网络、遗传算法、模糊法则归纳法以及模拟方法的结合.在此基础上,指出SODM改进方向应该在改善算法本身的基础上,将其从单纯的数据挖掘技术扩展为知识发现的全过程.",2006/10/30,2006
cjfd2006,数据挖掘及其在医学领域中的应用和展望,徐刚;袁兆康;,南昌大学医学院公共卫生学院;南昌大学医学院公共卫生学院 南昌330006;南昌330006,实用临床医学,数据挖掘;;医学信息;;医学应用,,2006/11/30,2006
CMFD2013,基于Hadoop云的数据库营销海量数据处理与挖掘的研究,王海飞,,浙江理工大学,数据库营销;;云计算;;数据挖掘;;数据模型;;Hadoop;;MapReduce;;HDFS,互联网的应用与发展不仅促进了各个新兴产业的产生与发展，影响了每个人的生活，同时也为传统制造业提供了机遇与挑战。对于制造业企业来说，常规的营销方式，如投放广告、搞促销活动等方式已经远远不能满足他们需要。常规营销方式的制定往往需要通过较长的周期及过高的成本收集客户数据然后人工分析，再制定相应的营销策略与方式，甚至在缺少数据的情况下盲目进行营销策略的制定，所以很难达到企业预期的效果。而通过数据库营销，企业可以方便地收集和积累客户信息，构建庞大的顾客信息库，然后通过云计算技术对海量数据快速准确地筛选和分析，从而有效地进行客户数据挖掘与关系维护。本文提出了基于Hadoop云的数据库营销系统的架构，实现海...,2013/3/12,2013
CMFD2015,基于数据挖掘的电信客户WLAN业务订购预测研究,李菊芳,,昆明理工大学,数据挖掘;;电信行业;;WLAN业务订购;;决策树C5.0;;CART分类回归树;;二项Logistic回归分析,"随着计算机技术特别是数据库技术的广泛应用,各行各业积累了海量的数据。但是出现了数据丰富但信息贫乏的现象,数据密集型企业越来越认可数据挖掘的重要性。数据挖掘技术的应用研究越来越广泛,其中在电信行业中的应用就是一大焦点。 基于数据挖掘的电信客户WLAN业务订购预测这项研究,是在数据仓库和数据挖掘技术迅猛发展的基础上,针对电信企业客户关系管理的迫切需要,为了扩大运营商的WLAN客户规模而设计提出的。 本文工作以K市“中国移动通信公司数据挖掘及数据分析服务”项目为背景,将数据挖掘技术应用到电信企业的WLAN业务推广活动中。依托K市移动通信公司经营分析系统中客户数据,以CRISP-DM方法论...",2014/4/1,2014
CMFD2015,Hadoop平台下的数据挖掘技术研究,郭健,,辽宁师范大学,Hadoop;;key-value型存储系统;;Map/Reduce;;Apriori;;Redis数据库,随着大数据时代的到来，如今人们已经淹没在海量的信息世界当中。权威机构2011年发布的统计数据显示，全球数据总量每过两年就会增长一倍，预计到2020年人类拥有的数据总量将会达到惊人的35万亿GB。面对如此浩瀚的数据海洋，如何从中提取有价值的信息，数据挖掘技术凸显出了强大的生命力。通过数据挖掘技术，可以从海量的、随机的、模糊的、有噪声的数据集合中抽取出有用的知识、规则或高层次的信息，这对科学研究与商业决策等领域具有指导性的意义。 大数据带来了大机遇，同时也为有效管理和利用大数据提出了挑战。云计算是一种以服务的方式提供动态可伸缩的虚拟化资源的计算模式。云计算技术的出现，使许多云环境下的新型应用...,2014/6/1,2014
