SrcDatabase-来源库,Title-题名,Author-作者,Organ-单位,Source-文献来源,Keyword-关键词,Summary-摘要,PubTime-发表时间,Year-年
CJFD2013,基于Hadoop的广域测量系统数据处理,曲朝阳;朱莉;张士林;,东北电力大学信息工程学院;,电力系统自动化,云计算;;数据处理;;广域测量系统;;MapReduce,"为解决目前广域测量系统(WAMS)海量数据处理中存在的数据冗余、处理效率低等问题,设计并实现了一个基于Hadoop的WAMS数据处理云计算平台。首先,给出了平台的体系结构。其次,设计了基于Hadoop分布式文件系统(HDFS)存储的WAMS海量数据加载方法和利用MapReduce模型实现多个文件数据的并行抽取、转换和加载(ETL)操作流程。提出了结合MapReduce的MPApriori数据挖掘算法,用于高效地挖掘出连锁故障时各站点之间的相互影响。最后,通过对区域电网WAMS实际数据进行处理,验证了Hadoop处理海量数据的高效性。所述平台适用于高性能局域网络连接的计算机集群对海量电网数据进行...",2012/9/12 16:58,2013
CJFD2013,数据挖掘技术如何在图书馆建设中体现价值,郑斐;郭彦宏;郝俊勤;刘娜;,解放军医学图书馆;,图书情报工作,数据挖掘;;图书馆;;应用,"通过对传统图书馆和数字图书馆的比较研究,综合利用数据挖掘工具和方法,针对如何科学订制图书馆资源采购计划以提高采购质量和效率的问题,提出将数据挖掘技术用于指定资源采购计划的方法。应用数据挖掘技术。",2013/6/15,2013
CDFD2005,城市交通共用信息平台数据处理技术研究,周剑峰,,吉林大学,智能运输系统;城市交通共用信息平台; 数据仓库;数据质量管理;数据融合;据挖掘,"高效地管理城市交通共用信息平台中海量的交通数据及地理数据,同时对这些数据进行处理和综合分析,是实现信息平台功能的关键技术之一。本文在城市交通共用信息平台体系框架研究的基础上,深入研究了平台的数据处理技术—数据管理技术、数据融合技术、数据挖掘技术。分析了城市交通共用信息平台的用户及其信息需求;基于逻辑框架和实现功能研究,提出了城市交通共用信息平台的总体框架;在对平台信息组织研究的基础上,首次提出了基于数据库技术和数据仓库技术的城市交通共用信息平台的体系结构,着重地研究了城市交通共用信息平台中的数据仓库技术;构造了数据融合与数据挖掘技术在城市交通共用信息平台中应用的体系结构,探讨了它们在平台的具体...",2005/4/25,2005
CDFD2006,科学数据网格中数据挖掘技术研究,佟强,,中国科学院研究生院（计算技术研究所）,科学数据网格;科学数据挖掘系统;网格服务;多维模型;数据预处理;量化关联规则;聚类;分类;序列模式;过滤器;访问模式,"网格计算的出现使得大规模跨组织、跨区域的数据共享和协同工作成为可能。在科学研究领域中,现代科学研究的问题空前复杂化,产生了一种崭新的科研协作模式和大科学工程,即“科学研究的信息化”。这就需要以网格为基础,通过Internet联合组成一个共同的虚拟研究团队,共享资源和成果,协同工作,共同完成大型现代科学研究。本文的工作以科学数据网格和科学数据库为背景,致力于在现有海量数据存储和强大计算能力的基础上,通过数据挖掘技术来进一步提升其服务水平。本文的主要研究内容和创新成果包括: (1)科学数据网格环境下的科学数据挖掘系统 本文在分析科学数据网格环境下数据挖掘...",2006/4/1,2006
CMFD2011,数据挖掘在电信行业精确营销中的研究与应用,赵爱琴,,西南财经大学,数据挖掘;;精确营销;;决策树;;Logistic回归;;客户流失,"在电信产业高速发展的今天,增量市场潜力越来越小,企业发展目标越来越集中于存量市场,谁能够更有效地发现客户潜在需求,进而更好地满足客户需求,谁就将在未来的市场竞争中获得优势,因而,各企业都非常重视客户相关数据的挖掘;而电信企业自身所拥有的海量用户数据和产业特点,也使基于数据挖掘的精确营销策略大有用武之地。随着移动数据业务的出现和飞速发展,移动互联网技术己显现出巨大的商业价值和应用潜力。但是面对海量的移动数据业务访问资源,如何从中快速、准确地发现知识,已经成为当今研究的热点和难点,从而,数据挖掘作为其主要的研究方向也随之产生。 所谓数据挖掘,从技术角度定义,就是从大量的、不完...",2008/12/1,2009
CMFD2011,基于医院信息系统的数据挖掘应用,李建鹏,,华南理工大学,数据挖掘;;医院信息系统;;关联规则,"近年来,随着电子信息技术的迅速发展,我国的医院信息系统(Hospital Information System,简称HIS)已经发展成熟,医院信息系统和数字医疗设备的广泛应用,导致医院数据库的信息容量不断膨胀。然而当面对越来越多迅速膨胀的超级数据库时,却出现了“数据丰富,知识贫乏”的现象。如果人们未能深入理解数据库中储存的数据,可能浪费了有价值的信息资源。如何充分利用这些宝贵的信息资源来为临床科研、疾病的诊断和治疗提供科学的指导、为医院领导决策提供科学的依据,已成为当前医院信息化建设亟待解决的问题。 针对这种现状,本课题在分析现行医院信息系统的缺陷后,提出了建立基于医院信...",2010/5/20,2010
CMFD2011,基于hive分布式计算与数据挖掘的关联性营销的设计与实现,贾文娟,,北京交通大学,分布式计算;;hive;;hadoop;;关联性营销;;海量数据,"在网购人群数量急剧增长的今天,互联网公司每天都会收集到上T级别的WEB日志和数据,这些数据真实地记录了每一个用户的访问行为,有着非常高的挖掘和研究价值。通过深入地挖掘和研究这些数据,可以获得大量有价值的潜在信息,分析出用户的行为规律,为产品运营人员提供客观可靠的依据,使他们的营销更具针对性,从而大大提高营销的效果。 传统的关系数据库在面对上T级别的海量数据处理时已经显得力不从心,而分布式计算平台(hive,hadoop)的出现恰好解决了海量数据处理的计算瓶颈,让基于海量数据的数据挖掘成为可能。 在淘宝买家数量庞大且稳定增长的情况下,卖家的经营开始从粗放型向精细型转化,而关联性营...",2011/6/1,2011
CMFD2011,云计算技术在web日志挖掘中的应用研究,程苗,,中国科学技术大学,云计算;;web日志挖掘;;Hadoop;;浏览偏爱路径,"如何解决数据挖掘中海量数据处理的问题一直是数据挖掘领域一个非常重要的研究课题。尤其是随着网络技术的迅猛发展,web上的数据正以指数级形式飞速增长,且web上的数据具有海量、多样、异构、动态变化等特点,这使得基于单一节点的集中式数据挖掘平台已经不能满足目前海量数据网络的分析任务了。如何实现快速地从web这个最大的数据集合中提取出有用的信息已成为数据挖掘领域一个备受国内外学者关注的课题。 云计算正是产生于这样的背景之下,它的出现给海量数据的处理和存储带来了曙光。同时,云计算只需要部署在普通的廉价计算机集群上即可运行,但是数据处理能力却很强,因此Web数据挖掘系统在云计算集群框架下的成功实行...",2011/5/15,2011
CJFD2005,数据流挖掘算法研究综述,蒋盛益;李庆华;李新,华中科技大学计算机学院;华中科技大学计算机学院;华中科技大学计算机学院 湖北武汉430074衡阳师范学院计算机系;湖南衡阳421008 ;湖北武汉430074 ;湖北武汉430074,计算机工程与设计,数据流;;数据流挖掘;;聚类;;分类;;频繁模式,"流数据挖掘是数据挖掘的一个新的研究方向,已逐渐成为许多领域的有用工具。在介绍数据流的基本特点以及数据流挖掘的意义的基础上,对现有数据流挖掘算法的主要思想方法进行了总结,并指出了这些方法的局限性。最后对数据流挖掘的发展方向进行了展望。",2005/5/28,2005
CJFD2005,数据挖掘技术在图书馆用户管理中的应用,于光;李文峰,哈尔滨工业大学高等教育研究所;哈尔滨工业大学高等教育研究所 哈尔滨 150001 ;哈尔滨 150001,图书情报工作,图书馆管理;;数据挖掘;;用户管理;;决策树分类,"介绍数据挖掘技术的概况以及其在图书馆用户管理中的应用;以哈尔滨工业大学图书馆自动化系统中的用户管理为例,运用决策树的方法对整个读者流通数据库进行挖掘,并对挖掘出来的结果及其含义进行评价,从而为图书馆用户管理、信息资源采集提供一种科学决策的有效方法。",2005/1/18,2005
