SrcDatabase-来源库,Title-题名,Author-作者,Organ-单位,Source-文献来源,Keyword-关键词,Summary-摘要,PubTime-发表时间,Year-年
CJFD2013,大数据时代下图书馆的挑战及其应对策略,朱静薇;李红艳;,合肥工业大学图书馆;,现代情报,大数据;;数据处理;;数据挖掘;;数据服务;;图书馆,"文章首先阐述了大数据的特征与内涵,指出了大数据在图书馆工作中的重要性及两者之间的关系,分析了大数据所带来的数据管理、数据存储、数据挖掘等方面的挑战。然后研究了图书馆应从数据管理、数据技术及数据队伍建设上所采取的策略。最后探讨了大数据驱动下的图书馆服务新模式,如基于数据整合的一站式资源服务,基于数据处理的学科知识服务、信息可视化服务及基于数据挖掘的个性化智慧服务。",2013/5/15,2013
CJFD2013,大数据时代背景下挖掘教育数据的价值——教育部科学技术研究重点项目成果《教育数据挖掘:方法与应用》出版,页川;,,中国远程教育,数据挖掘;知名咨询公司;生产率增长;分析技术;生产因素;重点项目;麦肯;系统开发人员;系统集成方法;数据种类;,"最早提出""大数据""时代到来的全球知名咨询公司麦肯锡称:""数据,已经渗透到当今每一个行业和业务职能领域,成为重要的生产因素。人们对于海量数据的挖掘和运用,预示着新一波生产率增长和消费者盈余浪潮的到来。""在教育领域,2013年2月最新推出的《2013NMC地平线报告(高教版)》中将未来影响学与教的主流技术之一的学习分析技术等同于教育领域的大数据应用。",2013/4/6,2013
CJFD2013,基于神经元网络的客户流失数据挖掘预测模型,李洋;,安徽农业大学信息与计算机学院;,计算机应用,数据挖掘;;客户流失信息;;移动业务支撑系统;;神经元网络;;预测模型,"数据挖掘技术是预测客户流失最常用的方法。以电信行业的客户流失问题为研究对象,讨论如何提高使用数据挖掘对客户离网预测的准确性。通过分析离网客户建立挖掘模型,获得大量流失的客户群特征,服务属性和客户消费数据与流失的最终状态的关系,并用此关系建立不同的算法的挖掘模型,最后分析、验证不同模型的优缺点,给出挖掘的最佳方案,制定具体有效的挽留战略以减少流失率,其结果也体现了基于神经元网络的移动大客户流失预测模型的优越性。",2013/6/30,2013
CJFD2005,数据挖掘在图书馆工作中的应用,刘晓东,南京大学信息管理系 南京210089,情报杂志,数据挖掘;;图书馆;;信息服务,"探讨了利用数据挖掘技术在获取文献利用状况和获取用户需求方面,优化图书馆馆藏、提高资源配置利用率、提高服务质量三大方面的具体应用。",2005/8/18,2005
CJFD2005,数据挖掘在公司财务分析中的应用,李剑锋;李一军;祁威;金世伟,哈尔滨工业大学;哈尔滨工业大学;哈尔滨工业大学;哈尔滨工业大学 哈尔滨150001 ;哈尔滨150001 ;哈尔滨150001 ;哈尔滨150001,计算机工程与应用,信息管理;;数据挖掘;;模糊聚类,"数据挖掘是将数据升华为知识的重要工具。该文利用数据挖掘中的聚类分析方法,根据一些最新的、关键的财务指标,对十大上市钢铁公司进行了分析,有利地支持了投资决策的制定。",2005/1/11,2005
CJFD2008,基于数据仓库的土壤环境监测综合挖掘模型构架,郑向群;赵政;刘东生;,天津大学计算机科学与技术学院;农业部规划设计研究院;,农业工程学报,土壤环境监测;;数据挖掘;;数据仓库;;模型构架,"为解决土壤环境监测全流程优化问题,提出了监测流程综合挖掘方法,采用数据仓库和工作流挖掘技术,构建了一个土壤环境监测综合挖掘模型构架。首先,采用雪花结构建立了数据模型构架,为流程挖掘提供数据底层;然后建立了监测流程综合挖掘模型构架,给出了监测单元挖掘、监测点位挖掘和监测数据挖掘,以及综合挖掘的模型函数和参数,以局部优化和全局优化的思路实现了土壤环境监测全流程优化。研究结果对于提高土壤环境监测效率,拓展LIMS实验室信息管理系统功能,构建土壤环境监测数据仓库和专家系统提供指导。",2008/8/15,2008
CJFD2008,数据挖掘关联规则Apriori算法的优化,陈则芝;李冬梅;,巢湖职业技术学院计算机应用技术系;山东经济学院数理经济研究所;,山西大同大学学报(自然科学版),数据挖掘;;关联规则;;链表;;频繁项集,"关联规则挖掘研究是数据挖掘研究的一项重要的内容.Apriori算法是挖掘关联规则的经典算法,但存在一些不足之处.本文在Apriori算法基础上,提出了基于链表数据结构的关联规则改进算法.由于该算法只需对交易数据库进行一次检索,故能大量减少所需的I/O次数,提高了系统的性能.",2008/8/28,2008
cjfd2001,利用决策树进行数据挖掘中的信息熵计算,张维东;张凯;董青;孙维华,同济大学计算机系!上海200092;同济大学计算机系!上海200092;同济大学计算机系!上海200092;同济大学计算机系!上海200092,计算机工程,数据挖掘;;决策树;;信息量;;熵;;剪枝,介绍了怎样通过信息量或熵的比较来构造一个决策树的数据挖掘算法，并且就一些特殊的地方进行了讨论分析，例如怎样处理高分枝属性、数值属性和缺失数据以及怎样剪枝．利用模型系统的一些源代码来具体地实现算法中的一些模块，并且描述了国内外的有关数据挖掘的研究情况．,2001/3/20,2001
CDFD2002,CIMS数据库中数据挖掘关键技术的研究,皮德常,,南京航空航天大学,数据挖掘;主动知识仓库;趋势规则;规则过滤;规则聚类;多群体遗传算法;算法管理;挖掘平台,数据挖掘技术是近几年的一个研究热点。首先，论文对数据仓库、知识仓库、主动规则和知识管理等技术进行了分析，在此基础上提出了一种具有主动性的知识仓库，并给出了其体系结构。主动性知识仓库弥补了当前数据仓库的不足之处，它可能是未来几年的一个研究热点。 其次，在关联规则研究方面，提出了TBAR*算法、趋势关联规则的概念和算法、基于信念的规则过滤；在对聚类分析研究的基础上，提出了一种新颖的α相关规则聚类算法，并给出了相关的Prim和Kruskal两种实现方法；在对模糊ISODATA聚类算法分析的基础上，提出了模糊ISODATA*聚类算法。 ...,2002/9/1,2002
CDFD2002,软计算方法和数据挖掘理论在电力系统负荷预测中的应用,张国江,,浙江大学,短期负荷预测;数据挖掘;软计算;聚类分析;分类方法;神经网络;模糊推理系统;坏数据处理;分类与回归树;模糊系统结构;辨识,数据挖掘技术能够从大量数据中提取人们感兴趣的潜在知识和信息，软计算是一种创建计算智能系统的有效方法。本文将两者相结合，完成负荷预测过程中的两个主要任务：电力负荷坏数据处理和多因素负荷预测建模。计算过程完全基于数据自动进行，提高了模型的智能化和科学性。 本文概述了数据挖掘技术的有关内容，着重阐述其中两种重要的思想：分类方法与聚类分析，并详述它们的具体实现方法。本文关于负荷预测问题的研究始终贯穿了这两种思想。 神经网络和模糊系统是软计算的重要基础，它们是设计智能系统的精髓。本文详细讨论了BP网、Kohonen网两种神经网...,2002/4/1,2002
CDFD2007,领域知识制导的数据挖掘技术及其在中药提取中的应用,朱恒民,,南京航空航天大学,数据挖掘;知识发现;领域知识;知识库;数据预处理;元规则;知识评价;主观兴趣度;中药;提取,"数据挖掘(Data Mining,DM)或者知识发现(Knowledge Discovery in Database,KDD)技术,是从大量数据中发现有价值的和隐藏的知识的过程,它能够解决“数据爆炸但知识贫乏”这个现实问题。在数据挖掘的整个过程中,领域知识起到非常重要的作用,它能够提高数据挖掘的效率和挖掘质量。将领域知识融入到数据挖掘整个过程之中是一个重要但还没有很好解决的课题。针对这个课题,本文做了如下几个方面的研究工作: 1、论述了领域知识在每个数据挖掘阶段中所起到的作用,以及挖掘系统引入领域知识的方式;分析了目前领域知识制导的数据挖掘技术的研究现状。 ...",2006/6/1,2006
CJFD2010,数据挖掘在政府信息系统设计中的应用研究,郭理桥;,住房和城乡建设部信息中心;,中国建设信息,数据挖掘;;数据仓库;;电子政务,"随着电子政务的蓬勃发展,政府部门内部及政府部门之间产生了大量政务信息。如何准确、有效地从这些数据中提取有价值的信息就成为目前电子政务的一个重要问题。本文重点阐明了采用数据挖掘技术来监控与管理日益复杂的交换平台。对研究数据挖掘在电子政务中的实际应用具有一定的借鉴作用和推广意义。",2010/2/23,2010
