SrcDatabase-来源库,Title-题名,Author-作者,Organ-单位,Source-文献来源,Keyword-关键词,Summary-摘要,PubTime-发表时间,Year-年
CDFD2010,基于信息熵的特征选择算法研究,刘华文,,吉林大学,特征选择;;数据分类;;数据挖掘;;机器学习;;信息熵;;互信息;;学习算法;;集成学习;;数据聚类分析;;Boosting学习,"随着新技术的不断出现,现实中数据集朝着大规模方向发展,并呈现样本少、维数高等特点,这给传统的数据分类学习带来了巨大的挑战,其中冗余特征的存在间接加重这种不利影响。因此,如何从高维数据中剔除冗余或无关的特征,以避免维灾难问题,使得传统学习算法仍然能在高维数据上进行学习训练是目前人们面临的一道难题。特征选择就是在这种情况下提出的,它主要是指从数据的原始特征中选择一个最优特征子集,使得它包含原始特征的全部或大部分分类信息的过程。目前,特征选择是数据挖掘、统计模式识别和机器学习等领域的重要研究课题之一,在实际情况中也得到了广泛的应用。 本文首先介绍数据挖掘中的分类问题,然后阐述特...",2010/6/1,2010
CDFD2011,智能公交系统数据挖掘研究与应用,高联雄,,北京邮电大学,智能公交系统;;数据挖掘;;行程时间;;动态公交OD矩阵估计;;可达性,"发掘公交系统的车辆运行规律、客流规律以及对公交系统的可达性、可靠性等方面进行评价是智能公交系统的重要研究内容。随着智能公交系统的发展,智能公交系统收费、调度、客流监控等子系统中积累了海量数据,如何利用先进的数据挖掘技术分析智能公交系统中的这些海量信息,以期发现其中隐含的公共交通模式及规则,获得高层的、潜在的规律,如车辆运行规律、客流规律等,并评价公交系统的总体特征,如公交系统的可达性、可靠性等,日益受到相关研究者的关注。 本文首先根据智能公交数据特点及分析需要,结合数据挖掘系统的一般结构,提出了一个智能公交系统数据挖掘的体系结构,以便于实现智能公交系统数据挖掘算法。然后,对从智能公交卡...",2011/6/6,2011
CMFD2005,数据挖掘中若干数学模型与算法研究,滕月阳,,大连理工大学,数据挖掘;数学规划;支持向量机;在线学习;增量学习;特征提取;聚类分析,"近年来,由于计算机和信息技术的快速发展,人们需要花费昂贵的代价收集、存储 和处理海量的数据。如何“去粗取精”,从中发现有用的信息,已经成为一个迫切需要 解决的问题。数据挖掘技术在这种背景下应运而生。数据挖掘的定义就是:在数据库中 发现有用的、潜在的、最终可理解的模式的非平凡过程。它是一门内容广泛的交叉学 科,涉及机器学习、数学规划、数理统计、神经网络、数据库、模式识别、粗糙集、模 糊数学等相关技术。 数学规划是运筹学一个重要分支,在机器学习、网络问题、博弈理论与经济学、工 ...",2005/5/30,2005
CMFD2005,基于遗传算法的数据挖掘技术研究,姜延丰,,东北师范大学,数据挖掘;关联规则;遗传算法,"近十几年来,数据挖掘技术有了长足的进步。数据挖掘已经成为数据库研究、开发、和应用活跃的分支之一,数据挖掘(Data Mining )就是从大量的、不完全的、有噪声的、模糊的、随机的数据中,提取隐含在其中的、人们事先不知道的、但又是潜在有用的信息和知识的过程。它是分析大规模数据集的有效方法。由于数据内在的不精确性和多属性之间的复杂性,有时已有的方法就失效了,而软计算技术在这两方面有着独到的优势, 所以以软计算技术为手段研究新的数据挖掘方法具有重要的意义。本文力图采用遗传算法研究解决数据挖掘中的关联规则提取问题。 本文的工作主要体现在以下几方面: 1.归纳了...",2005/5/1,2005
CMFD2005,数据挖掘中模糊聚类分析的研究及其应用,单缅,,吉林大学,数据挖掘;模糊聚类;模糊等价关系;网格;密度,"随着网络技术和数据库技术的快速发展,数据供给能力和数据分析能力间的矛盾日益突出,迫切需要一种能够对数据进行深层次加工的自动化技术。数据挖掘技术应运而生。聚类是数据挖掘中的一个重要课题。聚类是一种无监督的分类,是人们认识社会和自然界的一种重要方法。在现实世界中,许多客观事物之间的界限往往是模糊的,对事物进行分类时就必然伴随着模糊性,由此产生了模糊聚类分析。 本文在介绍数据挖掘、聚类分析以及模糊理论的基本概念和相关知识的基础之上,描述了基于模糊等价关系的聚类分析的基本原理和步骤,详细说明了利用模糊相似关系的传递闭包计算模糊等价关系并进行模糊聚类的过程。并且分析了其算法,开发了相应...",2005/5/10,2005
CMFD2005,数据流挖掘技术的研究,郭兴凯,,黑龙江大学,数据流;数据挖掘;关联规则;分类;聚类分析,"随着网络通讯技术的飞速发展,大量流式数据的应用呈现在我们面 前。并且数据流处理已经在很多领域得到应用,例如:网络流量的监测、 通讯记录的获取、银行自动取款业务、股票行情信息的传递等等。所以 相应的技术研究也显得非常重要。数据流挖掘就是一门新的热门领域 。本文是针对流入的数据流,在有限的内存中做关联规则、分类和 聚类的挖掘。 本文提出了三个在数据流上挖掘的算法。这些算法主要有以下三个 特点。(1)一次扫描数据流中的源数据,算法对数据的选取只有一次, ...",2005/5/21,2005
CMFD2006,时间序列挖掘与预测研究,韩雪梅,,浙江大学,时间序列挖掘;分段线性化表示;时序预测;多层建模,"以随着计算机软、硬件的进步,人们利用信息技术产生和搜集数据的能力大幅度提高。数以千万计的数据库被用于商业管理、政府办公、科学研究和工程开发等方面,收集工具的进步使我们拥有了海量的数据。面对这些数据,急需一些新的工具和技术,解决由此带来的“数据丰富,信息贫乏”的问题,数据挖掘技术应用而生。 作为数据挖掘的重要研究课题之一,时间序列的挖掘与预测近几年发展迅速。由于数据描述的特殊性,如何把传统的数据挖掘技术应用于时间序列的挖掘与预测中为国内外学者广泛关注。 本文在综述国内外数据挖掘研究发展概况后,对时间序列的表达、相似性搜索、建模及预测等几个问...",2006/3/1,2006
CMFD2006,聚类分析研究及其在文本挖掘中的应用,杨占华,,西南交通大学,数据挖掘;聚类分析;文本挖掘;K-means;自组织特征映射,"我们生活在一个信息化的时代,各种信息急剧膨胀,为了有效利用这些信息,数据挖掘和知识发现技术应运而生,并显示出强大的生命力。本文对数据挖掘技术,尤其是文本挖掘和聚类分析进行了较为系统地分析和研究,提出了一些改进算法。 聚类分析在数据挖掘研究中占有重要的位置。所谓聚类,就是将物理或抽象对象的集合划分成为由类似的对象组成的多个类的过程。聚类分析依据经原则是使同一类中的对象具有尽可能大的相似性,而不同类中的对象相似性较小。 由于聚类分析的重要性和特殊性,近年来该领域的研究取得了长足的发展,涌现出了许多聚类分析的方法,如基于划分(Partition-B...",2006/4/1,2006
CMFD2006,空间数据挖掘在地表水水质评价与预测中的应用研究,廖晓玉,,东北师范大学,空间数据挖掘;空间数据仓库;第二松花江;水质评价预测模型;BP神经网络,"地理信息系统(GIS)目前是空间数据管理和分析的主要方式,但它缺乏对空间数据中各种隐含的空间模式、空间关系和空间分布规律的自动发掘能力。空间数据挖掘将一般数据挖掘技术应用到空间数据中,结合GIS强大的空间分析和操作能力,实现在大量的非结构化的空间数据中发掘出隐含的、潜在有用的空间特征和空间模式,从而为科学研究、空间决策服务。 水资源管理与规划涉及的空间数据和属性数据具有来源广泛、类型多样、数据量大、变化快等特点,传统的GIS已经不能满足解决复杂的水资源问题。利用空间数据挖掘技术可以有效的管理、分析这些数据,并从中挖掘出有用的知识和规律,为水资源评价、规划与决策管理提供重要依据...",2006/5/1,2006
CDFD2015,矩阵分解在数据挖掘中的应用,李英明,,浙江大学,坐标排序;;非负矩阵分解;;矩阵分解;;概率主题建模;;推荐系统,"矩阵分解在很多需要数据挖掘技术的实际应用中非常热门,例如信息检索,机器视觉和模式识别等领域。矩阵分解旨在使用两个或者更多的低维矩阵来逼近一个高维矩阵。在现实应用中,数据通常会有各种各样的特点：数据可能会有全局几何结构；数据也可能是非常稀疏的；训练数据集可能是非常有限的。这就需要人们围绕数据的特点设计不同的矩阵分解方法。本文研究了矩阵分解在实际应用中的一些突出问题。基于现有的工作,我们借用不同的数据结构提出了不同的矩阵分解方法,用来解决实际问题。本文的主要工作和贡献在下面几个方面： 1.针对数据表示中存在的问题,提出了一种坐标排序正则化非负矩阵分解方法,以更好的利用数据的全局流形几何结构。...",2014/1/1,2014
