SrcDatabase-来源库,Title-题名,Author-作者,Organ-单位,Source-文献来源,Keyword-关键词,Summary-摘要,PubTime-发表时间,Year-年
CJFDTEMP,面向中文工程论坛问答的知识应用情境获取及应用,李心雨;蒋祖华;宋博;王海丽;孙小明;,上海交通大学机械与动力工程学院;,计算机集成制造系统,知识应用情境;;论坛问答;;文本挖掘;;知识推荐,"为了高效、快速、准确地处理工程论坛问答中未经规范描述的知识应用情境,面向工程论坛中的中文问答记录,提出一种人工干涉少、用户需求敏感性高、情境匹配准确性高的知识应用情境获取方法,进而从自然语言描述的文本中快速获取与用户当前任务关联的知识应用情境并推送相应答案。以CAD技术论坛中的问答为实验素材,对工程师可能产生的知识需求做出预测。实验表明,该方法比现有方法能够更有效地利用中文工程论坛问答这种普遍存在但开发不足的知识资源,快速准确地获取其中匹配用户知识需求的知识应用情境和答案,有助于低成本地建立一套主动式知识推荐系统并提高其工作性能。",2016/5/15,2016
CJFDTEMP,一种有效的Web服务聚类方法,马传宾;翟社平;马蒙雨;郭琳;,西安邮电大学计算机学院;,电子设计工程,语义Web;;Web服务;;本体学习;;Web服务发现,"将功能相似的Web服务聚类是一种有效的服务发现方法,而聚类的关键在于服务之间语义相似度的计算。目前国内外主流使用关键字、信息检索和基于本体的方法计算相似度,这些方法存在语义信息缺失等问题,并且聚类方法只考虑到简单数据类型的处理。本文提出一种同时包含处理简单数据类型和复杂数据类型的本体学习方法,利用本体学习和信息检索相结合的方式(Hybrid term similarity,HTS)进行Web服务聚类。实验结果表明,该方法能够有效地提高Web服务的聚类效果。",2016/10/5,2016
CJFDTEMP,数据集成在上海地震应急处置平台中的应用研究,丁睿;,上海市地震局;,科技传播,地震应急;;异构数据集成;;数据仓库;;中间件;;数据迁移,"目前在全国范围内运行的中国地震应急指挥系统,与一些发达国家高度集成的应急救援响应系统相比,功能单一,各类地震监测数据并未集成到地震应急指挥系统中,综合防震减灾各方面工作的应急处置集成平台尚未形成。因此,在上海地震应急处置集成平台建设的研究项目中,异构地震数据集成是关键和基础。针对地震行业数据的特点,论文采用数据仓库和基于中间件两种不同方法对地震异构数据集成进行了分析,并以中国地震行业关键业务测震JOPENS系统为例,进行了基于中间件的异构数据无缝迁移。",2016/10/8,2016
CJFDTEMP,论高校生态型创新创业移动服务平台的设计与实现,朱荣;彭平;,广州工商学院计算机科学与工程系;,现代计算机(专业版),创新创业;;协同创新;;众创空间;;移动思维;;移动生态,"针对改进大学生创新创业指导服务,完善创新创业服务网功能的问题,在移动互联网思维框架下提出利用移动互联网技术构建生态型高校创新创业移动服务平台,为大学生的创新创业项目以及孵化基地的培育和可持续发展提供策略与方法。",2016/9/25,2016
CJFDTEMP,广西非物质文化遗产的数字化展示媒介研究,何成战;,柳州职业技术学院;,大众科技,非物质文化遗产;;数字化展示;;数据采集;;传播,"广西地理及气候等多种条件,形成了广西非物质文化遗产的特殊性。利用当前的数字化条件,对广西非物质文化遗产进行更具广度和深度的展示与研究,有助于广西非物质文化的传承和传播。文章从日新月异的数字化技术发展,结合展示广西非物质文化遗产数字化技术的可利用性,研究数字化展示非物质文化遗产的方法和经验。希望通过资料整理,能够给广西非物质文化遗产研究带来一定的借鉴意义。",2016/7/20,2016
CJFDTEMP,三种排序算法的比较及其在微博排序中的应用,邱继远;岳振军;荣传振;苏丰龙;,解放军理工大学通信工程学院研究生3队;解放军理工大学通信工程学院;,军事通信技术,排序算法;;新浪微博;;大数据技术,"微博排序是舆情控制的重要问题。文章阐述了PageRank、HITS和SALSA三种排序算法的基本特性,分析了新浪微博的特点及其对舆论传播的影响。基于Hadoop技术中的分布式计算平台,用三种算法分别对热点舆情事件中新浪微博的博文进行排序。根据排序结果,深入分析了三种排序算法对微博信息排序时的优缺点,及各算法对不同种类微博的偏好性,提出了微博排序算法应用的建议。",2016/9/25,2016
CJFDTEMP,物联网技术在高校图书馆管理中的应用,何静涛;王奎;代文斌;朱舒欢;姚平平;,蚌埠学院计算机科学与技术系;,唐山师范学院学报,物联网;;射频识别技术;;无线传感器网络;;ZigBee技术,"作为信息产业第三代浪潮的物联网技术,为物与物、人与物之间的关联以及数据交换提供了一个智能的数字化平台。在高校图书馆管理与应用中引入物联网技术是高校智能图书馆的发展方向之一。介绍了物联网的一些关键技术,并研究了这些技术在高校图书馆的应用,并对其发展趋势进行了分析探索。",2016/9/20,2016
CJFDTEMP,试论大数据在反洗钱工作中的应用,石彦杰;,中国人民银行郑州中心支行;,金融经济,大数据;;反洗钱;;监控,"随着科学技术的快速发展,大数据时代逐渐到来,给人们的生产和生活带来了极大变革,大数据的应用有效地解决了许多问题,并且成为现代科技的重要发展方向。基于此,本文就大数据在反洗钱工作中的应用予以客观分析和探讨,总结了大数据在反洗钱工作中的作用和意义,并为反洗钱工作的开展提供了具体的应用方法和策略,希望对反洗钱工作的开展起到一定的推动作用,并且对相关方面的研究予以丰富和补充。",2016/9/25,2016
CJFDTEMP,基于矩阵SVD的手写数字分类及其特征区域的SVD优化,曹立;,中国电子科技集团公司第十五研究所;华北计算技术研究所;,软件,SVD;;手写数字分类;;最小二乘法,"本文提出了三种利用矩阵的SVD分解来实现手写数字分类的方法。第一种方法基于矩阵的svd分解,将每一个数字用一个一维向量表示而对某一类的数字组成的矩阵进行奇异值分解(SVD);第二种方法是对特征区域的SVD优化,是对第一种方法的基础上进行的改进;两种方法最终的分类实现都是运用相应的最小二乘问题的方法求解。采用USPS的手写数字数据库进行训练和测试,并对两种方法的结果进行了简要对比。",2016/7/15,2016
CJFDTEMP,EAVTP:一种环境自适应车辆轨迹预测方法,夏卓群;胡珍珍;罗君鹏;,长沙理工大学综合交通运输大数据智能处理湖南省重点实验室;长沙理工大学计算机与通信工程学院;国防科技大学计算机学院;,小型微型计算机系统,环境自适应;;虚拟参考点;;轨迹预测;;高斯混合模型,"对移动对象的不确定轨迹实时、高效的预测是智能交通系统研究热点之一.针对现有轨迹预测方法在动态环境中预测精度不高、实时效果差的问题,提出一种环境自适应车辆轨迹预测方法(EAVTP),该方法主要步骤包括:首先运用历史数据构造虚拟参考点有效改进环境动态变化通讯信号不稳定情况下车辆位置不准确信息;其次利用高斯混合模型对虚拟参考点数据与历史轨迹数据集训练实现环境自适应功能;最后利用虚拟参考点和历史轨迹数据集对车辆轨迹实时预测.最后对所提方法模拟仿真,结果表明EAVTP方法具有一定的环境自适应性,且预测精度和实时性比现有其它方法有所提高.",2016/10/15,2016
