SrcDatabase-来源库,Title-题名,Author-作者,Organ-单位,Source-文献来源,Keyword-关键词,Summary-摘要,PubTime-发表时间,Year-年
CJFD2015,城市交通大数据技术及智能应用系统,熊刚;董西松;朱凤华;季统凯;,中国科学院自动化研究所复杂系统管理与控制国家重点实验室;中国科学院云计算中心;青岛智能产业技术研究院;,大数据,城市交通;;大数据;;云计算;;物联网,"城市交通大数据具有种类繁多、异质性、时空尺度跨越大、动态多变、高度随机性、局部性和生命周期较短等特征,如何有效地采集和利用交通大数据,满足高时效性的交通行政监管、交通企业经营管理、交通市民服务等应用需求,是城市交通和智慧城市面临的前所未有的机遇和挑战。重点分析总结了城市交通大数据的若干研究内容及核心技术,提出了城市交通大数据智能应用系统解决方案,列举了几种典型应用,在城市交通和智慧城市领域的大数据研发和应用领域进行了初步探讨。",2015/11/20,2015
CJFD2015,决策系统在K-means算法中的应用,朱俚治;,南京航空航天大学信息中心;,计算机与数字工程,聚类;;决策系统;;K-means算法,"如今的聚类算法在数据挖掘和信息安全方面已有相当的应用。事实上在大数据时代之中,为了识别已知的或未知的数据则需要将通过数据聚类的算法来计算和实现。数据聚类算法是一种智能性的算法,其可以使得机器通过自我的学习来识别已知和未知的数据。目前的数据聚类算法,有基于划分的聚类算法、基于层次的聚类算法等各种的聚类算法。但在这些聚类算法中经典的算法仍然是基于距离的聚类算法,如K-means算法。因此论文的作者在查阅了一些关于距离聚类的算法之后,提出了将粗糙集中决策系统在K-means算法中进行首次的应用,这是论文的创新点。",2015/12/20,2015
CJFD2015,无线通信网络节点间通联关系的发现与更新算法,张攀峰;王世练;张炜;张尔扬;,国防科学技术大学电子科学与工程学院;,通信对抗,增量式PCA;;通联关系发现;;关联规则挖掘;;更新算法,"无线通信网络的节点间通联关系发现问题是网络层面通信对抗的一个重要问题。由于很难直接获得无线通信网络中节点间的通联关系,利用各节点的通信行为数据来进行通联关系发现是一个有价值的方向。考虑到各节点间的通信行为的关联,利用数据挖掘中的关联规则挖掘方法可以有效地从通信行为数据库中发现节点间的通联关系,将通联关系的发现问题转为关联规则挖掘问题,但现有的算法都不能高效地解决通信行为数据库变化时的通联关系更新问题。提出了一种针对无线通信网络进行节点间通联关系发现和更新的新算法。算法主要基于增量式PCA算法和矩阵变换,能够有效地从变化的庞大通信行为数据库中进行通联关系发现和更新。仿真实验表明算法在时间复杂度和...",2015/9/15,2015
CJFD2015,基于在线学习行为的个性化学习需求智能挖掘技术研究,顾倩颐;,四川师范大学计算机科学学院;,软件导刊,人工智能;;个性化学习;;学习需求;;数据挖掘,"随着数字化学习的普及和发展,如何及时发现网络学习过程中学习者的个体学习需求,并实时地提供满足他们需求的数字化学习资源和学习服务已日渐成为E-learning研究领域的关键问题之一。利用人工智能技术,通过提取数字化学习资源中的核心概念和对在线学习行为的自动捕获,建立基于概念图的知识模型,在此基础上智能地挖掘学习者个体认知状态和学习需求,为个性化学习服务提供支持。",2015/12/23 16:50,2015
CJFD2015,大数据处理流程及存储模式的改进,孙红;郝泽明;,上海理工大学光电信息与计算机工程学院;上海现代光学系统重点实验室;,电子科技,大数据;;数据存储;;数据分析;;Hadoop;;标签云,"结合大数据的特点,提出以标签云改进方案来快速识别网络热搜词,同时考虑到传统的数据仓库在查询、存储结构化数据方面的优势,在目前学者提出的数据仓库与Hadoop平台结合的基础上,提出了协作模式中与以往不同的数据迁移方式,即使用数据中间件,并通过相同数量记录导入Hadoop的时间比较,得出文中所提的数据迁移方法较Sqoop方法更具优势的结论。",2015/12/15,2015
CJFD2015,构建档案大数据应用平台的探析,陈琦;,泉州市投资贸易促进协调服务中心;,办公自动化,档案大数据;;应用平台;;建设,"档案应用大数据涉及整个档案管理系统在大数据时代发展理念、管理体制、和技术创新等方面的重大变革。通过以云计算技术取代传统的档案管理系统,数据治理和建设全国统一的档案数据模型和行业级档案数据中心,搭建集约化的档案大数据应用平台。通过档案数据的采集、智能处理、数据挖掘与智能检索三个层次,实现档案大数据应用系统开发工作。在档案应用大数据建设过程中,档案管理部门要以科学的态度,坚持实事求是的工作作风,注重档案数据应用的基础工作。制定切实可行的发展规划;提升档案管理部门大数据环境下的工作能力;大力培养档案大数据技术专业型人才。",2015/11/15,2015
CJFD2015,客户网购行为分析及预测引擎研究,马月坤;刘鹏飞;,华北理工大学信息工程学院;,电脑知识与技术,知识图;;用户行为预测;;电子商务;;本体;;知识库,"近年来,随着电子商务的快速发展,客户网购行为分析及预测成为研究热点。目前的预测模型大多是基于数据驱动的数学模型,在用户行为智能预测方面存在不足。针对这些不足,文中提出了知识驱动的客户网购行为分析及预测引擎。引擎基于本体论构建了电子商务客户网购行为知识图,其中包括电子商务领域知识和客户网购行为知识等。预测引擎将此知识图作为用户行为进行实时预测过程的知识来源,以用户实时行为预测场景为输入完成对用户行为的预测,整个引擎体现了对用户行为的智慧化预测。",2015/12/24 13:53,2015
CJFD2015,K-means聚类分析在就业管理系统中的应用研究,王志伟;王利军;,安徽经济管理干部学院;,电脑知识与技术,就业管理;;聚类分析;;数据,"学生就业管理系统可以采集毕业生的就业调查数据信息,并且可以对数据进行选择和转换以便数据挖掘的顺利完成,利用SPSS软件进行K-means聚类分析,从而得到有价值的信息,为学生管理工作和教学方案的修改制定提供参考。",2015/12/25 9:15,2015
CJFD2016,智能家居用户行为预测的方法研究,吕培卓;戴洪涛;,河北冀州中学;,中国新技术新产品,智能家居;;用户行为预测;;隐马尔科夫模型;;数据挖掘,"随着物联网技术、大数据计算、传感器技术等新兴技术的发展,智能家居更加贴近人类生活。对用户未来活动的预知,将使家居生活更加灵活和智能。本文基于隐马尔科夫模型(hidden Markov model,HMM),提出了对用户家居生活行为预测的方法。首先本文阐述了用户行为预测的方法架构,随后从相似数据筛选、基于HMM的行为模式发现和预测等多个方面详述了用户行为预测的方法。此预测方法能够为用户日常家居生活提供便捷、高效的生活服务。",2016/2/10,2016
CJFD2016,一种新型的技术形态识别方法——基于SAO语义挖掘方法,郭俊芳;汪雪锋;李乾瑞;朱东华;,北京理工大学管理与经济学院;,科学学研究,形态分析法(MA);;SAO语义挖掘;;技术机会分析(TOA);;形态结构;;染料敏化太阳能电池(DSSCs),"形态分析法作为一种面向未来的系统分析方法,已被广泛运用于技术机会识别和技术预测等领域。但现有形态分析方法中,形态结构构建过程对领域专家有较强的依赖。虽有学者尝试引入定量分析方法,但单纯以词频为依据选择特征词,忽略了词间的影响,存在无法展示技术/部件的目的、构成和语义关系等缺陷,限制了技术预测的效果。因此,本文引入主语-谓语-宾语(SAO)语义挖掘方法,提出一种新型的技术形态识别方法,并以德温特专利数据为基础,描述了专利技术形态识别的过程,验证了该方法的可行性和有效性。该方法弥补了基于关键词方法的不足,增强了定量方法对技术形态识别中的应用,减少了技术形态定义对专家知识的依赖,提高了技术形态识别的...",2016/1/15,2016
CJFD2015,基于聚类权重调度的大数据采样技术,耿德志;,晋中学院信息技术与工程学院;,世界有色金属,大数据;;采样;;数据聚类;;权重调度,"通过大数据优化采样提高对大数据的分析和调度能力。传统方法中对大数据的采样技术采用奈奎斯特采样定律,当大数据的特征信息出现非线性特性时,采样精度不高。提出一种基于聚类权重调度的大数据采样技术,进行大数据的分布式数据结构分析和时间序列模型构建,采用模糊C均值聚类方法进行大数据的聚类权重调度算法设计,以此为基础实现大数据的特征提取和特征采样。仿真实验结果表明,采用该方法进行大数据的信息采样,能有效提高采样精度,在大数据挖掘和特征提取方面具有重要意义。",2015/12/21 15:54,2015
CJFD2015,基于大数据、云计算的信息对抗作战体系发展思考,季华益;唐莽;王琦;,中国航天科工集团8511研究所;,航天电子对抗,大数据;;云计算;;信息对抗作战体系;;发展思考,"大数据是""未来的新石油"",谁掌握了数据优势谁就将主宰未来的世界。军事领域是人类最先进科技的实验室,随着信息技术的发展,未来战争必将具有""大数据战""的基本特性,大数据无疑将给战争形态带来巨大的改变。基于对信息化战争发展趋势的研判,给出了基于大数据、云计算的信息对抗作战体系的初步设想,并提出了发展思路和几点思考建议。",2015/12/28,2015
CJFD2016,面向多源城市出行数据的可视化查询模型,汪飞;张繁;吴斐然;顾天瑜;高思远;赵烨;鲍虎军;,浙江大学CAD&CG国家重点实验室;湖南师范大学数学与计算机学院;浙江工业大学计算机科学与技术学院;肯塔基州立大学计算机学院;,计算机辅助设计与图形学学报,多源城市出行数据;;可视化查询;;查询模型;;可视分析,"多源城市出行数据为理解城市现象和享受城市生活带来了机遇.利用统计物理学和数据挖掘技术,人们在多源城市出行数据的研究上取得了很大进展,但是基于可视分析方法的研究甚少.为此,提出了一种可视化查询模型旨在解决应用可视分析方法研究多源城市出行数据时所面临的数据组织和可视表达上的挑战.查询模型从数据抽象,数据组织和管理,查询交互界面以及可视化分析等方面进行探讨,介绍了相关方法和技术.最后实现了查询模型的实例系统并通过典型案例证明了查询模型的有效性.",2016/1/15,2016
CJFD2016,符号数据的无监督学习:一种空间变换方法,王建新;钱宇华;,山西大学计算机与信息技术学院;计算智能与中文信息处理教育部重点实验室;山西大学智能信息处理研究所;,计算机科学,符号数据;;数据表示方案;;空间变换,"近年来符号数据的无监督学习在模式识别、机器学习、数据挖掘和知识发现等诸多领域扮演着越来越重要的角色。然而现有的针对符号数据的聚类算法(经典的K-modes系列算法等),相比数值型数据的聚类算法,在性能方面仍然有很大的提升空间。其根本原因在于符号数据缺乏类似数值数据那样清晰的空间结构。为了能够有效地发掘符号数据内在的空间结构,采用了一种全新的数据表示方案:空间变换方法。该方法将符号数据映射到相应的由原来的属性组成的新的维度的欧氏空间中。在这一框架的基础上,为了找到符号数据更有代表性的模式,结合CarreiraPerpin提出的K-modes算法进行无监督学习。在9个常用的UCI符号数据集上进...",2016/1/15,2016
CJFD2016,基于局部加权重构的化工过程数据恢复算法,郭金玉;袁堂明;李元;,沈阳化工大学信息工程学院;,计算机应用,数据挖掘;;缺失数据;;数据恢复;;k近邻规则;;局部加权重构;;化工过程,"针对化工过程数据中存在缺失数据的问题,在保持局部数据结构特征的基础上提出了基于局部加权重构的化工过程数据恢复算法。通过定位缺失的数据点并以符号Na N(Not a Number)标记,将缺失的数据集分为完备数据集和不完备数据集。不完备的数据集按照完整性的大小依次找到它们在完备数据集中相应的k个近邻,根据误差平方和最小的原则,求出k个近邻相应的权值,用k个近邻及相应的权值重构出缺失的数据点。将该算法应用在不同缺失率下的两种化工过程数据中并与望最大化主成分分析(EM-PCA)法和平均值(MA)两种传统的数据恢复算法相比较,该算法的恢复数据误差最小,并且计算速度相比EM-PCA算法平均提高了2倍。实...",2016/1/10,2016
CJFD2016,一种云计算环境下的改进FP-GROWTH算法,包磊;,江苏大学管理学院;,软件导刊,云计算;;MapReduce;;FP-Growth;;关联规则,"关联规则算法作为数据挖掘领域的一类重要算法在很多领域都具有较高的实用价值,然而传统的关联挖掘算法难以满足海量数据处理需求。采用相关支持度二维表对经典FP-Growth算法进行改进,借助MapReduce编程模型完成算法的并行化改进。实验证明,改进算法相较于经典算法在单机和并行化环境下都具有更低的时间复杂度。",2016/1/19 14:30,2016
