SrcDatabase-来源库,Title-题名,Author-作者,Organ-单位,Source-文献来源,Keyword-关键词,Summary-摘要,PubTime-发表时间,Year-年
CJFD2015,基于移动数据的人群活动热点区域的发现,班雷雨;霍欢;徐彪;,上海理工大学光电信息与计算机工程学院;,中国科学技术大学学报,移动数据;;人群活动;;热点区域;;网格索引;;密度;;核函数,"移动数据记录了人群活动位置和时间的变化,反映了关于人类移动的语义知识.从区域语义分析移动人群频繁访问的热点区域,对理解区域特色在智慧城市方面的应用,具有重要意义.对于如何发现热点区域以及如何限制其覆盖范围,首先对人群位置序列进行分析,用网格作为空间数据索引结构并结合Top-k排序;然后提出了基于核函数的热点区域发现方法,并给出了热点区域发现算法;最后在真实数据集上,验证了该方法的可行性和有效性.",2015/10/15,2015
CJFD2015,城市交通大数据技术及智能应用系统,熊刚;董西松;朱凤华;季统凯;,中国科学院自动化研究所复杂系统管理与控制国家重点实验室;中国科学院云计算中心;青岛智能产业技术研究院;,大数据,城市交通;;大数据;;云计算;;物联网,"城市交通大数据具有种类繁多、异质性、时空尺度跨越大、动态多变、高度随机性、局部性和生命周期较短等特征,如何有效地采集和利用交通大数据,满足高时效性的交通行政监管、交通企业经营管理、交通市民服务等应用需求,是城市交通和智慧城市面临的前所未有的机遇和挑战。重点分析总结了城市交通大数据的若干研究内容及核心技术,提出了城市交通大数据智能应用系统解决方案,列举了几种典型应用,在城市交通和智慧城市领域的大数据研发和应用领域进行了初步探讨。",2015/11/20,2015
CJFD2015,大数据环境下的网络信息加密与认证研究,张小梅;龙虎;吴福生;,凯里学院;,凯里学院学报,大数据;;信息加密;;加密算法;;RHSP;;认证,"大数据是当前计算机领域及信息安全领域研究的热点,对人们的工作及生活有着很大的影响.伴随着大数据分析技术及数据挖掘技术的发展,网络信息的安全性受到了极大的威胁.针对该威胁,笔者提出了一种新的具有抗量子计算密码算法,该算法既具有抗量子计算,又能同时满足加密与认证,对大数据环境下的网络信息安全起到了很好的作用,通过对信息加密算法及认证技术的深入研究,构建了大数据环境下的网络信息加密与认证系统框架,希望能为网络信息安全的研究者提供借鉴.",2015/12/25,2015
CJFD2015,视频信息的语义挖掘研究,余黄樱子;,华中师范大学;,信息与电脑(理论版),视频信息;;语义鸿沟;;语义挖掘;;语义提取,"大数据时代,互联网每天都要产生和处理海量的视频信息资源。目前,视频信息的语义挖掘、分析和处理技术是研究的重点和难点,这对提高检索准确率和查全率具有十分重要而深刻的意义。基于此,针对视频检索中视频低层特征和高层语义出现的""语义鸿沟""问题进行了视频信息的语义挖掘研究,分析了视频信息语义挖掘中关键的环节——语义提取技术的现状和各种视频语义提取方法的优缺点,并确定了未来的研究方向。",2015/12/8,2015
CJFD2015,《计算机科学》2015年第42卷总目次,,,计算机科学,算法改进;路由选择算法;图像差分;推荐算法;隐私保护;图像配准;相似度计算方法;业务流程建模;识别方法;最近邻;,~~,2015/12/15,2015
CJFD2015,决策系统在K-means算法中的应用,朱俚治;,南京航空航天大学信息中心;,计算机与数字工程,聚类;;决策系统;;K-means算法,"如今的聚类算法在数据挖掘和信息安全方面已有相当的应用。事实上在大数据时代之中,为了识别已知的或未知的数据则需要将通过数据聚类的算法来计算和实现。数据聚类算法是一种智能性的算法,其可以使得机器通过自我的学习来识别已知和未知的数据。目前的数据聚类算法,有基于划分的聚类算法、基于层次的聚类算法等各种的聚类算法。但在这些聚类算法中经典的算法仍然是基于距离的聚类算法,如K-means算法。因此论文的作者在查阅了一些关于距离聚类的算法之后,提出了将粗糙集中决策系统在K-means算法中进行首次的应用,这是论文的创新点。",2015/12/20,2015
CJFD2015,无线通信网络节点间通联关系的发现与更新算法,张攀峰;王世练;张炜;张尔扬;,国防科学技术大学电子科学与工程学院;,通信对抗,增量式PCA;;通联关系发现;;关联规则挖掘;;更新算法,"无线通信网络的节点间通联关系发现问题是网络层面通信对抗的一个重要问题。由于很难直接获得无线通信网络中节点间的通联关系,利用各节点的通信行为数据来进行通联关系发现是一个有价值的方向。考虑到各节点间的通信行为的关联,利用数据挖掘中的关联规则挖掘方法可以有效地从通信行为数据库中发现节点间的通联关系,将通联关系的发现问题转为关联规则挖掘问题,但现有的算法都不能高效地解决通信行为数据库变化时的通联关系更新问题。提出了一种针对无线通信网络进行节点间通联关系发现和更新的新算法。算法主要基于增量式PCA算法和矩阵变换,能够有效地从变化的庞大通信行为数据库中进行通联关系发现和更新。仿真实验表明算法在时间复杂度和...",2015/9/15,2015
CJFD2015,大数据处理流程及存储模式的改进,孙红;郝泽明;,上海理工大学光电信息与计算机工程学院;上海现代光学系统重点实验室;,电子科技,大数据;;数据存储;;数据分析;;Hadoop;;标签云,"结合大数据的特点,提出以标签云改进方案来快速识别网络热搜词,同时考虑到传统的数据仓库在查询、存储结构化数据方面的优势,在目前学者提出的数据仓库与Hadoop平台结合的基础上,提出了协作模式中与以往不同的数据迁移方式,即使用数据中间件,并通过相同数量记录导入Hadoop的时间比较,得出文中所提的数据迁移方法较Sqoop方法更具优势的结论。",2015/12/15,2015
CJFD2015,构建档案大数据应用平台的探析,陈琦;,泉州市投资贸易促进协调服务中心;,办公自动化,档案大数据;;应用平台;;建设,"档案应用大数据涉及整个档案管理系统在大数据时代发展理念、管理体制、和技术创新等方面的重大变革。通过以云计算技术取代传统的档案管理系统,数据治理和建设全国统一的档案数据模型和行业级档案数据中心,搭建集约化的档案大数据应用平台。通过档案数据的采集、智能处理、数据挖掘与智能检索三个层次,实现档案大数据应用系统开发工作。在档案应用大数据建设过程中,档案管理部门要以科学的态度,坚持实事求是的工作作风,注重档案数据应用的基础工作。制定切实可行的发展规划;提升档案管理部门大数据环境下的工作能力;大力培养档案大数据技术专业型人才。",2015/11/15,2015
CJFD2015,K-means聚类分析在就业管理系统中的应用研究,王志伟;王利军;,安徽经济管理干部学院;,电脑知识与技术,就业管理;;聚类分析;;数据,"学生就业管理系统可以采集毕业生的就业调查数据信息,并且可以对数据进行选择和转换以便数据挖掘的顺利完成,利用SPSS软件进行K-means聚类分析,从而得到有价值的信息,为学生管理工作和教学方案的修改制定提供参考。",2015/12/25 9:15,2015
