SrcDatabase-来源库,Title-题名,Author-作者,Organ-单位,Source-文献来源,Keyword-关键词,Summary-摘要,PubTime-发表时间,Year-年
CJFD2015,基于数据仓库的银行线上数据采集方法设计,徐辉;路翀;,伊犁师范学院;克拉玛依理工学院(筹);,伊犁师范学院学报(自然科学版),数据采集;;数据仓库;;银行;;互联网金融,"随着大数据挖掘理论的兴起和互联网金融的发展,使得人们的金融活动越来越趋向于电子化、网络化、自助化方向转变.运用大数据理论结合银行业务情况,给出了银行数据采集的4种方法,能够适应大数据理论的处理和分析,以便现代银行高效运行和领导层的决策.",2015/12/15,2015
CJFD2015,基于Hadoop的学生推荐选课系统的设计与实现,孙彦超;王兴芬;李忠刚;,北京信息科技大学教务处;,科技资讯,推荐选课系统;;Hadoop;;协同过滤算法;;分布式计算与存储,"随着各种在线选课系统的广泛使用,教学管理部门对学生选课的管理变得越来越方便高效;但是,大多数选课系统在学生选课时不能准确地为学生提供个性化的推荐课程,针对目前在线选课系统中存在的个性化推荐缺失的问题,该研究采用易于扩展的开放式推荐流程和架构,基于Hadoop平台展开探讨,通过对Hadoop运行机制的研究,结合对推荐系统和推荐算法的分析,设计并实现了学生推荐选课系统。系统基于协同过滤算法,通过对学生信息、课程信息和选课信息的数据分析与挖掘,最终为用户计算出最可能需要的推荐课程。",2015/8/13,2015
CJFD2015,基于粗糙集的决策树在产品缺陷检测中的应用,吴学辉;,运城学院计算机科学与技术系;,太原师范学院学报(自然科学版),粗糙集;;决策树;;属性约简,"将数据挖掘中的决策树与粗糙集理论进行了有机结合,提出了一种基于粗糙集技术的决策树构造算法,并将该算法应用于胶合板缺陷检测.通过粗糙集属性约简,找出造成胶合板缺陷的关键因素;再基于约简后的决策表,使用该决策树算法构建决策树,从而提取分类规则,指导决策过程.通过实验验证了,该算法可以有效对胶合板的缺陷进行检测.",2015/9/25,2015
CJFD2015,城市交通大数据技术及智能应用系统,熊刚;董西松;朱凤华;季统凯;,中国科学院自动化研究所复杂系统管理与控制国家重点实验室;中国科学院云计算中心;青岛智能产业技术研究院;,大数据,城市交通;;大数据;;云计算;;物联网,"城市交通大数据具有种类繁多、异质性、时空尺度跨越大、动态多变、高度随机性、局部性和生命周期较短等特征,如何有效地采集和利用交通大数据,满足高时效性的交通行政监管、交通企业经营管理、交通市民服务等应用需求,是城市交通和智慧城市面临的前所未有的机遇和挑战。重点分析总结了城市交通大数据的若干研究内容及核心技术,提出了城市交通大数据智能应用系统解决方案,列举了几种典型应用,在城市交通和智慧城市领域的大数据研发和应用领域进行了初步探讨。",2015/11/20,2015
CJFD2015,基于MapReduce的高效用序列模式挖掘算法,程思远;马超;李聪聪;,复旦大学计算机科学技术学院;上海市数据科学重点实验室(复旦大学);,计算机系统应用,序列模式;;Map Reduce;;剪枝策略;;高效用序列模式挖掘;;随机策略,"由于数据规模的快速增长,高效用序列模式挖掘算法效率严重下降.针对这种情况,提出基于Map Reduce的高效用序列模式挖掘算法Hus Ma R.算法基于Map Reduce框架,使用效用矩阵高效地生成候选项;使用随机映射策略均衡计算资源;使用基于领域的剪枝策略来防止组合爆炸.实验结果表明,在大规模数据集下,算法取得了较高的并行效率.",2015/12/15,2015
CJFD2015,决策系统在K-means算法中的应用,朱俚治;,南京航空航天大学信息中心;,计算机与数字工程,聚类;;决策系统;;K-means算法,"如今的聚类算法在数据挖掘和信息安全方面已有相当的应用。事实上在大数据时代之中,为了识别已知的或未知的数据则需要将通过数据聚类的算法来计算和实现。数据聚类算法是一种智能性的算法,其可以使得机器通过自我的学习来识别已知和未知的数据。目前的数据聚类算法,有基于划分的聚类算法、基于层次的聚类算法等各种的聚类算法。但在这些聚类算法中经典的算法仍然是基于距离的聚类算法,如K-means算法。因此论文的作者在查阅了一些关于距离聚类的算法之后,提出了将粗糙集中决策系统在K-means算法中进行首次的应用,这是论文的创新点。",2015/12/20,2015
CJFD2015,无线通信网络节点间通联关系的发现与更新算法,张攀峰;王世练;张炜;张尔扬;,国防科学技术大学电子科学与工程学院;,通信对抗,增量式PCA;;通联关系发现;;关联规则挖掘;;更新算法,"无线通信网络的节点间通联关系发现问题是网络层面通信对抗的一个重要问题。由于很难直接获得无线通信网络中节点间的通联关系,利用各节点的通信行为数据来进行通联关系发现是一个有价值的方向。考虑到各节点间的通信行为的关联,利用数据挖掘中的关联规则挖掘方法可以有效地从通信行为数据库中发现节点间的通联关系,将通联关系的发现问题转为关联规则挖掘问题,但现有的算法都不能高效地解决通信行为数据库变化时的通联关系更新问题。提出了一种针对无线通信网络进行节点间通联关系发现和更新的新算法。算法主要基于增量式PCA算法和矩阵变换,能够有效地从变化的庞大通信行为数据库中进行通联关系发现和更新。仿真实验表明算法在时间复杂度和...",2015/9/15,2015
CJFD2015,基于生成式拓扑映射的专利空白挖掘技术,旷景明;胡奕;李蓓;兰小筠;,中南大学湘雅医学院医药信息系;,情报理论与实践,生成式拓扑映射;;专利地图;;挖掘方法,"专利地图是技术挖掘的有用工具,专利地图中的空白区域可能包含重要的新技术信息,但是专利空白挖掘一直局限于专家的主观判断。基于生成式拓扑映射(GTM)的专利地图具有自动识别和自动解释空白区域的功能,可以减少专利空白挖掘所耗费的时间和精力,提高结果的客观性和可靠性。",2015/12/9 9:54,2015
CJFD2015,Web使用挖掘技术研究,高艳云;,河南信息统计职业学院;,数字技术与应用,Web;;Web2.0;;挖掘技术,"随着计算机硬件存储能力和软件环境的不断提高,万维网(World Wide Web)数据膨胀使得人们拥有的数据和资源不断增加,万维网的结构也变得更加复杂。万维网数据的海量、异构和分布性等特点为该领域的研究提出挑战。近年来,Web挖掘已经引起了信息产业界的极大关注,其主要原因是可以利用万维网的海量数据,并且需要将这些数据转换成有用的信息和知识。本文重点介绍什么是Web2.0以及Web挖掘技术的产生以及分类。",2015/11/15,2015
CJFD2015,基于朴素贝叶斯方法的个性化旅游路线推荐系统,徐盼;程保杰;吴倩;吕超;谷晴;肖文杰;,吉首大学旅游与管理工程学院;,软件导刊,朴素贝叶斯;;个性化旅游路线;;推荐系统,"旅游路线的选择与多种因素有关,如游客年龄、旅游季节、景点类型、游览时间等,如何较好地针对不同游客特点进行个性化旅游路线的设计与推荐,一直是旅游工作者的首要目标。把应用数据挖掘技术的朴素贝叶斯方法应用到个性化旅游路线推荐系统中,是一个新的尝试。通过对蜂窝网的旅游攻略进行文本处理,得到丰富的旅游路线训练数据,然后使用朴素贝叶斯方法为特定需求的用户提供个性化路线推荐。推荐结果通过召回率、准确率两个指标进行评价。结果显示,利用朴素贝叶斯方法可以为用户提供与之需求相符合的个性化旅游路线。",2015/12/23 16:50,2015
