SrcDatabase-来源库,Title-题名,Author-作者,Organ-单位,Source-文献来源,Keyword-关键词,Summary-摘要,PubTime-发表时间,Year-年
CJFD2015,基于SOA的冷链物流信息服务平台研究,郑芸;顾沈明;崔振东;管林挺;,浙江海洋学院数理与信息学院;浙江省海洋大数据挖掘与应用重点实验室;,中国水运(下半月),冷链物流;;SOA;;服务平台,"文中在对信息流、供应链、服务链和资金链四链合一的冷链物流信息服务平台分析基础上,研究了实现该模式的SOA架构,将平台分为资源层、组件层、服务层、业务流程层和表示层五个层次,然后抽取应用系统中各项功能尽最大可能地封装为服务,最后设计了冷链物流信息服务平台总体架构。",2015/11/15,2015
CJFD2015,城市交通大数据技术及智能应用系统,熊刚;董西松;朱凤华;季统凯;,中国科学院自动化研究所复杂系统管理与控制国家重点实验室;中国科学院云计算中心;青岛智能产业技术研究院;,大数据,城市交通;;大数据;;云计算;;物联网,"城市交通大数据具有种类繁多、异质性、时空尺度跨越大、动态多变、高度随机性、局部性和生命周期较短等特征,如何有效地采集和利用交通大数据,满足高时效性的交通行政监管、交通企业经营管理、交通市民服务等应用需求,是城市交通和智慧城市面临的前所未有的机遇和挑战。重点分析总结了城市交通大数据的若干研究内容及核心技术,提出了城市交通大数据智能应用系统解决方案,列举了几种典型应用,在城市交通和智慧城市领域的大数据研发和应用领域进行了初步探讨。",2015/11/20,2015
CJFD2016,借助大数据推动制造业向服务业转型的对策研究——以苏州金龙汽车为例,张丽岩;马健;,苏州科技学院土木工程学院;,科技创新与应用,大数据;;制造业;;服务业;;对策研究,"大数据技术能够降低物流成本,提高制造业企业营销的目的性和准确性,有效地降低了投资风险,是传统制造业转向现代服务业的基础。文章以金龙汽车为例研究苏州市传统制造业向现代服务业转型的方式,充分挖掘大数据在""两化""融合中的作用及其价值,激发与释放企业的创新活力。对于苏州借助现有大数据产业优势率先推动制造业的服务化转型,促进一批传统制造企业快速智能化和服务化,具有重要的示范意义。",2016/1/8,2016
CJFD2015,一种基于词序的社会情感演变分析模型,刘义红;朱琛;祝恒书;,淮南师范学院计算机学院;中国科学技术大学计算机科学与技术学院;百度研究院大数据实验室;,计算机工程与科学,词序;;情感分析;;社交媒体;;主题模型,"提出了一种基于词序的社会情感演变分析模型(BTMESE),模型通过引入文档中词与词之间的前后关联性,以期有效地揭示时间、文本、情感三种信息之间的潜在联系,进而追踪社会情感演变趋势,进一步提高情感分析的准确率。该模型可应用于情感预测、时间预测等领域。通过在真实世界的数据集上进行验证,结果证明该模型简单有效,能够较好地进行社会情感分析。",2015/11/15,2015
CJFD2015,决策系统在K-means算法中的应用,朱俚治;,南京航空航天大学信息中心;,计算机与数字工程,聚类;;决策系统;;K-means算法,"如今的聚类算法在数据挖掘和信息安全方面已有相当的应用。事实上在大数据时代之中,为了识别已知的或未知的数据则需要将通过数据聚类的算法来计算和实现。数据聚类算法是一种智能性的算法,其可以使得机器通过自我的学习来识别已知和未知的数据。目前的数据聚类算法,有基于划分的聚类算法、基于层次的聚类算法等各种的聚类算法。但在这些聚类算法中经典的算法仍然是基于距离的聚类算法,如K-means算法。因此论文的作者在查阅了一些关于距离聚类的算法之后,提出了将粗糙集中决策系统在K-means算法中进行首次的应用,这是论文的创新点。",2015/12/20,2015
CJFD2015,无线通信网络节点间通联关系的发现与更新算法,张攀峰;王世练;张炜;张尔扬;,国防科学技术大学电子科学与工程学院;,通信对抗,增量式PCA;;通联关系发现;;关联规则挖掘;;更新算法,"无线通信网络的节点间通联关系发现问题是网络层面通信对抗的一个重要问题。由于很难直接获得无线通信网络中节点间的通联关系,利用各节点的通信行为数据来进行通联关系发现是一个有价值的方向。考虑到各节点间的通信行为的关联,利用数据挖掘中的关联规则挖掘方法可以有效地从通信行为数据库中发现节点间的通联关系,将通联关系的发现问题转为关联规则挖掘问题,但现有的算法都不能高效地解决通信行为数据库变化时的通联关系更新问题。提出了一种针对无线通信网络进行节点间通联关系发现和更新的新算法。算法主要基于增量式PCA算法和矩阵变换,能够有效地从变化的庞大通信行为数据库中进行通联关系发现和更新。仿真实验表明算法在时间复杂度和...",2015/9/15,2015
CJFD2015,突破大数据安全关键技术 构建产业健康生态,张小松;,,信息安全研究,数据安全;共性技术;数据集;数据分析;隐私保护;使人;基础网;数据技术;技术保障;不可否认性;,"大数据最重要的意义是对海量数据集的分析和挖掘,以获取新的知识,创造新的价值.当数据的采集、数据的存储、数据的分析、数据的呈现已经完成从基础架构平台的建设到共性技术的研发应用后,大数据产业发展面临的最后一个课题就是数据安全.如何让数据的拥有者愿意共享出数据进行分析,使大数据分析所创造的价值使人信服,离不开数据安全的保驾护航,事关大数据产业的健康发展前途.",2015/12/5,2015
CJFD2015,大数据处理流程及存储模式的改进,孙红;郝泽明;,上海理工大学光电信息与计算机工程学院;上海现代光学系统重点实验室;,电子科技,大数据;;数据存储;;数据分析;;Hadoop;;标签云,"结合大数据的特点,提出以标签云改进方案来快速识别网络热搜词,同时考虑到传统的数据仓库在查询、存储结构化数据方面的优势,在目前学者提出的数据仓库与Hadoop平台结合的基础上,提出了协作模式中与以往不同的数据迁移方式,即使用数据中间件,并通过相同数量记录导入Hadoop的时间比较,得出文中所提的数据迁移方法较Sqoop方法更具优势的结论。",2015/12/15,2015
CJFD2015,构建档案大数据应用平台的探析,陈琦;,泉州市投资贸易促进协调服务中心;,办公自动化,档案大数据;;应用平台;;建设,"档案应用大数据涉及整个档案管理系统在大数据时代发展理念、管理体制、和技术创新等方面的重大变革。通过以云计算技术取代传统的档案管理系统,数据治理和建设全国统一的档案数据模型和行业级档案数据中心,搭建集约化的档案大数据应用平台。通过档案数据的采集、智能处理、数据挖掘与智能检索三个层次,实现档案大数据应用系统开发工作。在档案应用大数据建设过程中,档案管理部门要以科学的态度,坚持实事求是的工作作风,注重档案数据应用的基础工作。制定切实可行的发展规划;提升档案管理部门大数据环境下的工作能力;大力培养档案大数据技术专业型人才。",2015/11/15,2015
CJFD2015,K-means聚类分析在就业管理系统中的应用研究,王志伟;王利军;,安徽经济管理干部学院;,电脑知识与技术,就业管理;;聚类分析;;数据,"学生就业管理系统可以采集毕业生的就业调查数据信息,并且可以对数据进行选择和转换以便数据挖掘的顺利完成,利用SPSS软件进行K-means聚类分析,从而得到有价值的信息,为学生管理工作和教学方案的修改制定提供参考。",2015/12/25 9:15,2015
