SrcDatabase-来源库,Title-题名,Author-作者,Organ-单位,Source-文献来源,Keyword-关键词,Summary-摘要,PubTime-发表时间,Year-年
CJFD2015,一种解决稀疏数据和冷启动问题的组合推荐方法,郭晓波;赵书良;牛东攀;王长宾;逄焕利;,河北师范大学数学与信息科学学院;长春工业大学人文信息学院;长春工业大学计算机科学与工程学院;,中国科学技术大学学报,关联推荐;;组合相似度;;协同过滤;;冷启动;;稀疏数据,"针对传统推荐算法所面临的冷启动与稀疏数据问题以及现有ARM(association rule mining)算法大多用于购物篮顾客行为分析,并不适用于特定用户推荐业务且效率较低等现象,提出一种基于相似度的关联推荐模式,实现一种新的结合关联规则推荐与协同过滤推荐方法.采用基于指定后件项的关联规则推荐,直接对目标用户和目标项目进行关联规则挖掘,并利用兴趣因子对活跃用户(或项目)与非活跃用户(或项目)进行权值均衡,以加权方法推荐最优解(规则).同时,采用相似度测量方法,过滤低相似度的项目,为用户推荐既有高评分又具有较高相似度的项目集合.最后,结合规则推荐与CF(collaborative filte...",2015/10/15,2015
CJFD2015,时空轨迹中隐含的周期性行为模式,刘翔;王斌君;王靖亚;杜锦;,中国人民公安大学网络安全保卫学院;,科学技术与工程,时空轨迹;;行为模式;;二值序列;;周期性,"将人类时空轨迹中隐含的信息进行可视化并转换为语义语言是公安工作的迫切需要。使用聚类算法将空间轨迹数据离散化,设计等间距抽样算法规整时间序列数据,从而将连续域上的时空轨迹数据表示为离散的二值序列,为使用离散傅里叶变换和循环自相关方法查找时空轨迹中隐含的周期性行为模式做好数据准备;并通过调整采样时间跨度以增强稀疏二值序列的周期性特征。实验表明可以有效提取时空轨迹中的周期性行为模式,而具有季节性和随机变化的行为模式也具有重要参考价值。案件的发生是由人的行为导致的,所以对人类时空轨迹的研究成果也可以应用于案件分析。",2015/12/18,2015
CJFD2016,大数据环境下计算机信息处理技术的应用及实践要点分析,李海燕;,兴安盟劳动和社会保障信息网络中心;,科技与创新,大数据;;计算机;;数据存储;;数据挖掘,"首先简要阐述了大数据与计算机信息处理技术,然后在此基础上论述了大数据环境下计算机信息处理技术面临的挑战及其应用实践,希望能对数据信息加工处理效率的提升有所帮助。",2016/1/5,2016
CJFD2015,城市交通大数据技术及智能应用系统,熊刚;董西松;朱凤华;季统凯;,中国科学院自动化研究所复杂系统管理与控制国家重点实验室;中国科学院云计算中心;青岛智能产业技术研究院;,大数据,城市交通;;大数据;;云计算;;物联网,"城市交通大数据具有种类繁多、异质性、时空尺度跨越大、动态多变、高度随机性、局部性和生命周期较短等特征,如何有效地采集和利用交通大数据,满足高时效性的交通行政监管、交通企业经营管理、交通市民服务等应用需求,是城市交通和智慧城市面临的前所未有的机遇和挑战。重点分析总结了城市交通大数据的若干研究内容及核心技术,提出了城市交通大数据智能应用系统解决方案,列举了几种典型应用,在城市交通和智慧城市领域的大数据研发和应用领域进行了初步探讨。",2015/11/20,2015
CJFD2015,决策系统在K-means算法中的应用,朱俚治;,南京航空航天大学信息中心;,计算机与数字工程,聚类;;决策系统;;K-means算法,"如今的聚类算法在数据挖掘和信息安全方面已有相当的应用。事实上在大数据时代之中,为了识别已知的或未知的数据则需要将通过数据聚类的算法来计算和实现。数据聚类算法是一种智能性的算法,其可以使得机器通过自我的学习来识别已知和未知的数据。目前的数据聚类算法,有基于划分的聚类算法、基于层次的聚类算法等各种的聚类算法。但在这些聚类算法中经典的算法仍然是基于距离的聚类算法,如K-means算法。因此论文的作者在查阅了一些关于距离聚类的算法之后,提出了将粗糙集中决策系统在K-means算法中进行首次的应用,这是论文的创新点。",2015/12/20,2015
CJFD2015,无线通信网络节点间通联关系的发现与更新算法,张攀峰;王世练;张炜;张尔扬;,国防科学技术大学电子科学与工程学院;,通信对抗,增量式PCA;;通联关系发现;;关联规则挖掘;;更新算法,"无线通信网络的节点间通联关系发现问题是网络层面通信对抗的一个重要问题。由于很难直接获得无线通信网络中节点间的通联关系,利用各节点的通信行为数据来进行通联关系发现是一个有价值的方向。考虑到各节点间的通信行为的关联,利用数据挖掘中的关联规则挖掘方法可以有效地从通信行为数据库中发现节点间的通联关系,将通联关系的发现问题转为关联规则挖掘问题,但现有的算法都不能高效地解决通信行为数据库变化时的通联关系更新问题。提出了一种针对无线通信网络进行节点间通联关系发现和更新的新算法。算法主要基于增量式PCA算法和矩阵变换,能够有效地从变化的庞大通信行为数据库中进行通联关系发现和更新。仿真实验表明算法在时间复杂度和...",2015/9/15,2015
CJFD2015,大数据时代企业管理新变革,张坚强;王冰;,辽宁科技大学工商管理学院;,经营管理者,大数据;;企业;;管理;;变革,"目前,大数据正以各种方式和路径影响着企业的商业生态圈,它已经成为企业管理变革和商业模式创新的基本时代背景。大数据时代下,传统的企业管理模式已不适应激烈的市场竞争环境,现代企业必须以此为契机,深度挖掘潜藏在大数据下的巨大商机,为企业的可持续发展创造广阔的空间。本文通过概述大数据的内涵,分析大数据带给企业的诸多问题,进而探讨企业在大数据浪潮的冲击下如何推进管理模式的新变革,获取更大的经济效益。",2015/11/25,2015
CJFD2015,大数据处理流程及存储模式的改进,孙红;郝泽明;,上海理工大学光电信息与计算机工程学院;上海现代光学系统重点实验室;,电子科技,大数据;;数据存储;;数据分析;;Hadoop;;标签云,"结合大数据的特点,提出以标签云改进方案来快速识别网络热搜词,同时考虑到传统的数据仓库在查询、存储结构化数据方面的优势,在目前学者提出的数据仓库与Hadoop平台结合的基础上,提出了协作模式中与以往不同的数据迁移方式,即使用数据中间件,并通过相同数量记录导入Hadoop的时间比较,得出文中所提的数据迁移方法较Sqoop方法更具优势的结论。",2015/12/15,2015
CJFD2015,构建档案大数据应用平台的探析,陈琦;,泉州市投资贸易促进协调服务中心;,办公自动化,档案大数据;;应用平台;;建设,"档案应用大数据涉及整个档案管理系统在大数据时代发展理念、管理体制、和技术创新等方面的重大变革。通过以云计算技术取代传统的档案管理系统,数据治理和建设全国统一的档案数据模型和行业级档案数据中心,搭建集约化的档案大数据应用平台。通过档案数据的采集、智能处理、数据挖掘与智能检索三个层次,实现档案大数据应用系统开发工作。在档案应用大数据建设过程中,档案管理部门要以科学的态度,坚持实事求是的工作作风,注重档案数据应用的基础工作。制定切实可行的发展规划;提升档案管理部门大数据环境下的工作能力;大力培养档案大数据技术专业型人才。",2015/11/15,2015
CJFD2015,K-means聚类分析在就业管理系统中的应用研究,王志伟;王利军;,安徽经济管理干部学院;,电脑知识与技术,就业管理;;聚类分析;;数据,"学生就业管理系统可以采集毕业生的就业调查数据信息,并且可以对数据进行选择和转换以便数据挖掘的顺利完成,利用SPSS软件进行K-means聚类分析,从而得到有价值的信息,为学生管理工作和教学方案的修改制定提供参考。",2015/12/25 9:15,2015
