SrcDatabase-来源库,Title-题名,Author-作者,Organ-单位,Source-文献来源,Keyword-关键词,Summary-摘要,PubTime-发表时间,Year-年
CJFD2015,基于可拓学理论的高维大数据相似性研究,袁瑞萍;师鸣若;,北京物资学院信息学院;,运筹与管理,大数据;;高维数据;;可拓学;;相似性,"高维大数据的相似性计算是数据挖掘领域的研究重点,论文通过分析高维大数据相似性计算的难点,提出采用可拓学的方法解决其中矛盾问题的研究思路。在基元表示高维大数据的基础上,借助数据转换、数据筛选、权重的确定、数据预处理等技术实现了数据之间的相似性计算,并基于水污染常规分析数据进行了算法验证。论文借助可拓的思想研究大数据相似性的问题,不仅对数据挖掘的研究有一定的理论促进,同时也为可拓学的研究提供了新的应用空间。",2015/10/25,2015
CJFD2015,基于集成学习和分层结构的多分类算法,邹权;宋莉;陈文强;曾建沧;林琛;,厦门大学信息科学与技术学院;厦门大学深圳研究院;天津大学计算机科学与技术学院;,模式识别与人工智能,多分类;;集成学习;;层次分类器,"分类是数据挖掘、模式识别等领域的重要研究内容.文中提出基于集成学习和分层结构的多分类算法.首先依据问题的类别层分解问题,定义层次分类器的分层结构,然后在分层结构的基础上通过集成学习方法集成多个弱分类器以构成分类过程.在CCDM 2014数据挖掘竞赛中,文中算法在平均精度和F1-score等多项指标上均取得最高成绩,证明该算法在分类问题上的可行性.",2015/9/15,2015
CJFD2016,基于索引效用的Top-k高效用项集挖掘方法,林树宽;王晓丛;乔建忠;王蕊;,东北大学信息科学与工程学院;,东北大学学报(自然科学版),项集效用;;索引效用;;Top-k高效用项集;;尾超项集;;效用矩阵,"已有的Top-k高效用项集挖掘为了保持向下封闭性,利用项集的事务效用代替其真实效用,使得项集效用被估计得过大,导致剪枝效果不好,挖掘效率较低.针对这一问题,提出了索引效用的概念,在此基础上建立两级索引,并进行索引剪枝,增强了挖掘中剪枝的效果,提高了Top-k高效用项集挖掘的效率;此外,通过建立效用矩阵,支持对项集效用的快速计算,进一步提高了挖掘效率.不同类型数据集上的实验验证了所提出的Top-k高效用项集挖掘方法的有效性和高效性.",2016/1/15,2016
CJFD2015,概率数据中的频繁项挖掘,陈凤娟;,辽宁对外经贸学院;,贵阳学院学报(自然科学版),概率数据;;期望频繁度;;频繁项,"概率数据是从很多隐含模糊数据或不确定的数据的数据资源中生存的数据,而在概率数据上计算统计信息也已经引起了广泛的关注。频繁项挖掘是概率数据上的一个重要的统计查询内容,它也是很多研究工作的基础。使用项的期望频繁度来判断频繁项会丢失概率数据内部结构的重要信息,本文介绍一种被许多概率数据中查询管理采用的定义来发现所有的频繁项。",2015/12/15,2015
CJFD2016,基于矩阵加权的VMOApriori算法,陈波;段成永;高秀娥;,大连大学信息工程学院;通信与网络重点实验室;,测控技术,矩阵加权;;频繁项集;;压缩;;向量;;VMOApriori算法,"针对关联规则数据挖掘的Apriori算法存在I/O负载大、计算速度慢和减枝过程中间结果多的问题,提出了一种基于矩阵加权的VMOApriori算法。该算法扫描一次数据库生成事务矩阵,并利用矩阵加权及其向量运算产生频繁项集,通过删减矩阵中事务及事务项压缩矩阵,减少了候选项集的冗余,加快了频繁项集的筛选速度。仿真表明,该算法降低了I/O负载,减少了中间结果数据量,提高了数据挖掘效率,验证了算法的有效性。",2016/1/18,2016
CJFD2016,一种基于MapReduce的知识聚类与统计机制,徐小龙;李永萍;,南京邮电大学计算机学院;,电子与信息学报,数据挖掘;;聚类;;知识;;共现矩阵;;统计;;Map Reduce,"网络文献知识库中的海量资源及其分类的粗粒度,导致学习者容易在文献检索和阅读过程出现认知迷航和知识过载问题。该文提出一种基于Map Reduce的知识聚类与统计机制:首先,提出基于Map Reduce的共现矩阵构建算法MR-Co Matrix;其次,将共现矩阵与相似度系数结合构建相似度矩阵;然后,通过Z Scores对相似度矩阵进行标准化;最后,使用离差平方和法(Ward,s method)对相似度矩阵进行聚类,生成树状的知识聚类谱系图;基于聚类结果,提出基于Map Reduce的知识文献统计算法MR-Statistics,对每个分类的知识属性进行统计。实验结果表明:将MR-Co Matrix和...",2016/1/15,2016
CJFD2015,聚类分析技术在CRM中的应用研究,王海燕;李晓玲;,郑州航空工业管理学院实验室管理处计算中心;,电子世界,客户理解;;聚类分析;;客户关系管理;;具有噪声应用的基于密度的空间聚类;;数据挖掘,"近年来CRM已经被越来越多的企业所重视,管理者也都深深的意识到了客户关系对企业发展的重要性。而CRM的核心是客户理解,在充分理解客户的基础上做出正确的决策,实现利润最大化,实现客户体验最优化。本文将数据挖掘应用到客户关系管理中,利用基于密度的聚类方法DBSCAN算法来对进客户理解。所用数据为某4s店的客户消费记录,通过分群来总结各个客户群的特征,继而制定具有针对性的策略。",2015/9/23,2015
CJFD2016,基于数据挖掘技术的广州市财政收入分析与预测,闫菲菲;马晓天;李海迪;王涛;,哈尔滨师范大学;,哈尔滨师范大学自然科学学报,主成分分析;;时间序列分析;;模型预测,"采用线性回归和主成分分析方法分析了广州市财政收入数据,得到了财政收入具有关键影响的因素;通过时间序列分析方法对收入数据进行预测,得到了地方财政收入的预测值.",2016/1/15,2016
CJFD2016,一种基于紧密蔓延树的形状区域数据聚类算法,吴芸;郑育飞;,厦门理工学院计算机与信息工程学院;数据挖掘与智能推荐福建省高校重点实验室;,厦门理工学院学报,数据挖掘;;聚类算法;;紧密度;;蔓延树;;形状区域数据,"从聚类数据特点出发,分析了现有的各种聚类算法的特点,提出一种基于密度分布的紧密蔓延树聚类(density spread tree clustering algorithm,DSTC)算法,该算法由构建紧密蔓延树和数据聚类两部分构成.在各种形状区域数据和交通标志图像数据上对DSTC算法进行了聚类能力验证,实验结果表明,DSTC算法能够聚类区分不同形状区域中的数据.",2016/2/28,2016
CJFD2016,改进关联规则算法在烟草物流销售规律中的应用,钱慎一;王欢欢;杨铁松;,郑州轻工业学院计算机与通信工程学院;,计算机系统应用,关联规则算法;;fp-growth算法;;烟草;;物流;;应用,"烟草产品在销售过程中产生了大量的历史数据,是否能挖掘出其中潜在的高价值信息对烟草物流公司至关重要.本文采用一种比较高效的fp-growth算法设计了烟草产品销售决策支持系统,实践应用表明改进后的fp-growth算法能快速的发现不同时期烟草产品之间的销售规律和关系,占用内存更小、响应速度更快,为烟草物流公司及时掌握烟草产品之间的销售规律提供了有价值的参考.",2016/3/15,2016
CJFD2016,计算机零售领域电子商务系统的设计与实现,杨艳梅;,湖南九嶷职业技术学院;,电脑迷,数据挖掘技术;电子商务系统;零售领域;信息系统;相关技术;管理模块;网络技术;增长速度;信息技术;个性化推荐;,"1相关技术1.1数据挖掘数据挖掘的定义,是从信息系统当中获得大量的数据,并从这些数据当中,挖掘出具有潜能的信息的过程。如今,随着时代的进步以及科技的不断发展,网络中的数据增长速度十分迅猛,这更推进了从数据当中获取有用信息技术的发展,这种技术就叫做数据挖掘技术。数据挖掘技术能够在大量的数据当中有效的发现到现有知识,同时能够理解未知的只是,如今,数据挖掘技术已经在越来越多的方面得到了应用。1.2个性化推荐技术如今,随着网络技术的不断发展,电子商务已经从传统的""一",2016/1/1,2016
