SrcDatabase-来源库,Title-题名,Author-作者,Organ-单位,Source-文献来源,Keyword-关键词,Summary-摘要,PubTime-发表时间,Year-年
CJFD2015,面向导航云的变化地理信息挖掘,温安平;,深圳市凯立德科技股份有限公司;,导航定位学报,导航云;;变化地理信息;;数据挖掘,"针对地理空间信息频繁变化给导航电子地图带来的现势性困难,提出了一种利用导航云对海量用户空间移动行为数据进行存储与管理的方法。对这种快速挖掘与发现变化空间信息的方法,进行了详细的理论探讨,并通过实验验证了其可行性。结果表明,该方法能够解决导航电子地图快速、准确更新问题。",2015/12/20,2015
CJFD2015,关联规则在青少年违法犯罪预防中的应用研究,王海燕;陈红伟;,郑州航空工业管理学院实验室管理处计算中心;,电脑知识与技术,青少年;;违法犯罪;;预防;;数据挖掘;;关联规则,"近年来青少年违法犯罪问题已经越来越成为亟待解决的社会问题,如何提出科学的有坚实理论依据的建议一直是研究的关键。本文将数据挖掘技术应用到青少年违法犯罪研究中,利用关联规则寻找青少年违法犯罪中隐藏的不直观的规律,比如多种罪行之间的关联以及外部环境对青少年犯罪的影响等。同时对相关实例数据进行关联规则分析来实现这个理论,最后得到了令人信服的结果,并根据这些结论提出了具有针对性的建议。",2015/12/25 9:19,2015
CJFD2015,社区医疗服务系统设计与开发,郑胜前;,广东医学院信息工程学院计算机科学教研室;,电脑编程技巧与维护,社区医疗服务;;XML技术;;三层架构;;数据挖掘,"通过采用XML技术及浏览器和服务器结构(B/S)三层架构模式,分析与设计社区医疗服务系统,有利于实现社区卫生服务信息资源共享,同时系统集成数据挖掘功能使医疗信息得到及时挖掘、整理和有效利用,从而促进了社区医疗服务向信息化,规范化发展。",2015/12/18,2015
CJFD2016,一种改进的K-means动态聚类算法,张阳;何丽;朱颢东;,郑州轻工业学院数学与信息科学学院;重庆师范大学计算机与信息科学学院;郑州轻工业学院计算机与通信工程学院;,重庆师范大学学报(自然科学版),K-means;;聚类分析;;数据挖掘;;动态聚类,"传统的K-means算法通过不断的重复计算来完成聚类,聚类中心点的不断变化产生的一些动态变化信息将对聚类产生一定的干扰,且当数据量过大时,算法的时间开销和系统的I/O开销将大大增加,这严重影响了算法的性能。为此,论文提出一种改进的K-means动态聚类算法,该算法充分考虑了K-means聚类过程中信息的动态变化,通过为算法的终止条件设定标准值,来减少算法迭代次数,减少学习时间;通过删除由信息动态变化而产生的冗余信息,来减少动态聚类过程中的干扰,使算法达到更准确更高效的聚类效果。实验结果表明,当数据量较大时,相比于传统的K-means算法,改进后的K-means算法在准确率和执行效率上都有较大的...",2015/12/2 13:26,2016
CJFD2016,在线医疗文本中的实体识别研究,苏娅;刘杰;黄亚楼;,南开大学计算机与控制工程学院(软件学院);,北京大学学报(自然科学版),实体识别;;数据挖掘;;条件随机场;;医疗信息,"针对在线医疗文本,设计考虑医疗领域特性的识别特征,并在自建数据集上进行实体识别实验。针对常见的5类疾病:胃炎、肺癌、哮喘、高血压和糖尿病,采用近年来较先进的机器学习模型条件随机场,进行训练和测试,抽取目标实体包括疾病、症状、药品、治疗方法和检查5类。通过采用逐一添加特征的实验方式,验证所提特征的有效性,取得总体上81.26%的准确率和60.18%的召回率,随后对识别特征给出进一步分析。",2015/9/30 11:27,2016
CJFD2016,基于Hadoop平台的Canopy算法研究及应用,邹倩颖;,电子科技大学成都学院;,福建电脑,Hadoop;;Canopy;;数据挖掘,"Mahout是Apache下全新的开源项目,提供了一些使用Map Reduce编程模型完成的机器学习和数据挖掘算法,旨在帮助开发人员更加方便快捷地创建智能应用程序。本文介绍Canopy Clustering算法思想,然后利用Map Reduce编程模型实现路透社21578新闻集对其进行聚类分析来验证该算法的并行性、可用性和有效性,并利用不同的距离度量方式对Canopy算法的运行速度和聚类效果进行了对比,得到余弦距离度量方式是选取的度量方式中比较优秀的方法。",2016/1/25,2016
CJFD2015,基于关联规则的高校学生成绩分析,李姝琴;,江西财经大学软件与通信工程学院;,科技广场,学生成绩;;关联规则;;Apriori算法;;相关性,"高校的教务管理系统中积累了大量的学生成绩数据,这些数据隐藏着许多有价值的信息,然而利用这些成绩数据充分挖掘其潜在价值的不多。本文旨在利用基于关联规则的Apriori算法对某高校软件工程专业的学生成绩数据进行挖掘,发现软件工程专业课程之间的相关性,为高校软件工程专业的培养方案及课程设置提供实证依据,并且对后续该专业学生的学习情况提出预警。",2015/11/30,2015
CJFD2016,基于Map/Reduce的时间序列相似性搜索算法,王会青;孙宏伟;张建辉;,太原理工大学计算机科学与技术学院;,山东大学学报(工学版),并行计算;;时间序列挖掘;;相似性搜索;;动态时间弯曲距离;;下界算法,"将并行计算的策略引入到时间序列处理中,提出基于Map/Reduce的时间序列相似性搜索算法,充分利用云计算可进行大规模计算和数据处理的特点,有效降低了时间序列相似性搜索中运算量,简化了计算过程。该算法在心电图数据集上进行相似性搜索,分别进行PAA下界过滤和DTW距离的计算,验证运算时间和并行加速比随节点变化的情况,与传统的单机运算相比,有效地提高了时间序列挖掘效率。",2016/1/22 13:45,2016
CJFD2016,基于决策树算法的电力客户欠费风险预测,黄文思;郝悍勇;李金湖;柯华强;于佳琦;王伟;,国网信通亿力科技有限责任公司智能电网大数据实验室;国家电网公司;大唐(通辽)霍林河新能源有限公司;,电力信息与通信技术,数据挖掘;;电力营销;;欠费风险;;决策树,"电网企业当前面临的客户风险主要体现在客户拖欠电费及偷窃电两方面。为降低电力客户在拖欠电费方面的风险,文章在分析了引起电力客户拖欠电费原因的基础上,深入挖掘分析客户缴费、欠费行为,设计了欠费风险识别相关的关键影响变量,运用决策树算法建立了客户欠费风险识别模型,进行客户欠费风险预测。利用该模型,针对高风险客户提前采取相应策略和措施,可改变以往事后欠费管理的被动局面,实现降低电力客户欠费风险的目的。",2016/1/15,2016
CJFD2016,大数据技术在随访健康档案平台中的应用分析,黄桂新;刘小兰;许元文;向剑平;林崇健;,中山大学附属第一医院;惠州市中大惠亚医院;,中国数字医学,大数据;;随访系统;;健康档案平台;;数据挖掘;;临床科研,"目的:探讨大数据技术在医疗随访健康档案平台中的应用。方法:通过对大数据核心技术的分析,从数据采集、数据分析与建模、数据展现与应用三个方面探讨大数据在医疗随访中的应用。结果:建立基于时间轴的、以患者为中心的、体现病种发展过程的、可持续更新的随访健康档案大数据平台。结论:大数据技术在临床随访中的应用将更好地服务于疾病诊治、临床科研与教学、公共卫生管理的目的。",2016/2/15,2016
