SrcDatabase-来源库,Title-题名,Author-作者,Organ-单位,Source-文献来源,Keyword-关键词,Summary-摘要,PubTime-发表时间,Year-年
CJFD2015,移动医疗与大数据平台在专科疾病随访中的应用,邱敏;卢剑;邓绍晖;马潞林;,北京大学第三医院泌尿外科;,现代泌尿外科杂志,移动医疗;;大数据;;随访,"在大数据时代,信息化技术和医疗健康的深度融合,推动了移动医疗春天的到来,各种基于应用软件(App)的医疗健康应用类服务平台如雨后春笋般涌现。研究基于大数据的个体化诊疗和健康随访管理等关键技术,构建大数据健康管理云平台开展医疗咨询和移动医疗服务是医疗信息化的热点之一。移动医疗平台的出现给患者的就诊及随访带来了便利,医学专科疾病随访也可以更好地依靠大数据平台及数据挖掘技术来改善随访信息缺失的局面,开展临床队列研究,促进临床科研和医疗服务。本文将对移动医疗、大数据、云计算平台及数据挖掘在医学专科疾病随访和个体化诊疗中的应用做一些展望。",2015/11/15,2015
CJFD2015,面向大数据安全的密码技术研究,张小松;杨浩淼;汪小芬;,电子科技大学大数据研究中心;电子科技大学网络空间安全研究中心;,信息安全研究,大数据;;数据挖掘;;大数据安全;;隐私;;密码技术,"大数据最重要的意义是对海量数据集的分析和挖掘,以获取新的知识和创造新的价值.因此,大数据技术的本质是数据挖掘和分析算法,只不过要满足大数据的3V特征:体量(volume)巨、类型(variety)多、速度(velocity)快.而大数据安全的意义在于(使)用户愿意共享数据进行大数据分析,而且分析所创造的价值使人信服.因此这要求面向大数据安全的密码技术具有下面2个特点:1)密码技术能够适应大数据的3V特征,使处理大数据具有良好的扩展性和效率;2)密码技术能够满足大数据安全分析的需求:既能对大数据进行分析和挖掘,又能保护大数据安全和用户隐私.",2015/12/5,2015
CJFD2015,基于数据挖掘技术的五年制高职录取分数与在校成绩表现的关联验证,徐敏芝;,江苏省无锡交通高等职业技术学校教务处;,电脑知识与技术,录取分数;;成绩;;关联规则,"录取分数一直是衡量生源质量的主要标准,该文旨在以某五年制高职校学生录取分数与在校成绩表现为研究对象,运用基于Microsoft SQL Server Analysis Service平台的关联规则数据挖掘方法,分析录取分数与在校表现的内在关联,旨在了解入学成绩对在校成绩的影响程度,为分析五年制高职教学质量评价体系提供参考依据。",2015/12/28 10:29,2015
CJFD2015,航空机械装备失效分析数据库及数据挖掘技术的应用,卫传凯;,海军驻沈阳地区航空军事代表室;,黑龙江科技信息,数据库;;知识发现;;数据挖掘;;关联规则,"在航空机械装备的数据库中,失效性分析是重要的研究环节,因为失效分析在实际的工作中具有重要的实际意义,无论是当前的各行业,都应用到失效分析这门学科,由此可见其在当前社会发展中的重要意义,本文通过对航空装备方面的分析可以将失效时的情景进行再现,因此对于相关的失效机理活动来说具有积极的指导作用,同时本文还进一步阐释了数据挖掘技术的相关内容,这门技术的应用,可以有效的对相关数据进行整理以及变换,促进航空专业的进一步发展。",2015/12/5,2015
CJFD2015,基于决策树技术的CET-4成绩数据挖掘研究,刘静;,阜阳师范学院教育科学学院;,赤峰学院学报(自然科学版),数据挖掘;;决策树;;ID3算法,"本文运用决策树分类技术进行数据挖掘,从中发现CET-4考试四个部分对总成绩的影响程度.其中由决策树提取出分类规则,对于大学英语教学具有一定的指导意义.",2015/12/25,2015
CJFD2016,关联规则挖掘在重点人口管控中的应用,杨雁莹;,南京森林警察学院;,福建电脑,数据挖掘;;公安工作;;关联规则,"公安信息数据库中存储着海量数量,利用数据挖掘技术对其进行深度挖掘对公安工作有积极作用。将关联规则结合相关案例,利用具体工具对重点人口数据进行分析,得出相关结论。",2016/1/25,2016
CJFD2016,改进数据过滤算法的异构数据库优化挖掘技术,陈婧;,云南工商学院信息工程分院;,信息与电脑(理论版),数据过滤算法;;异构数据库;;优化挖掘,"随着社会的不断发展及科学技术的飞速进步,数据信息的种类越来越丰富,如果没有借助外部工具,很难在数量众多的数据库中找寻有价值的信息,数据库挖掘技术的出现,极大程度的解决了这个问题。因此,必须加强对异构数据库优化挖掘技术的重视,改进数据过滤算法,提升数据查询速度,提高查询优化效率。",2016/1/23,2016
CJFD2016,基于级数分层滑动窗口的大数据流滞后相关性挖掘方法,任永功;钱海振;郎泓钰;,辽宁师范大学计算机与信息技术学院;,计算机应用与软件,奈奎斯特抽样定理;;大数据流;;滑动窗口;;滞后相关性,"针对大数据流序列挖掘过程中,不能快速发现序列滞后相关性的问题,提出一种基于级数分层滑动窗口的大数据流序列滞后相关性挖掘方法。该方法首先对序列按级数递增进行分层,在每层上计算滑动窗口的覆盖能力g;之后再对每层的滑动窗口计算序列的参数值;最后根据各层滑动窗口的参数值,计算序列的滞后相关系数,以此来确定序列的滞后相关性。在序列滞后相关性的求解过程中,通过奈奎斯特抽样定理证明了需要计算大数据流n个序列的log2(n)个点,就能高精度地确定序列的滞后相关性。这大大减少了计算时间,并且序列越多,计算误差越小,效率越高。实验结果表明,该方法可以大幅度地减少运算时间,在保证精度的情况下提高运算效率,尤其对大数...",2016/1/15,2016
CJFD2015,面向协同过滤推荐的多粒度用户偏好挖掘研究,宋梅青;,武汉大学信息管理学院;,现代图书情报技术,协同过滤;;多粒度;;偏好挖掘;;个性化推荐,"【目的】针对协同过滤中用户偏好挖掘粒度与挖掘效率之间的关系展开研究,以期找出效率最高的挖掘粒度。【方法】结合实际应用情况将用户偏好挖掘粒度从粗到细划分为三种,并对三种粒度下相应的偏好挖掘算法进行详细设计,通过实验对比不同粒度下用户偏好挖掘的效率。【结果】实验结果表明,当用户偏好挖掘粒度从粗到细变化时,偏好挖掘效率也会逐渐降低。【局限】以用户消费及评分数据为挖掘用户偏好的数据来源,对于其他类型数据源暂未涉及。【结论】粗粒度的偏好挖掘能更好地发现用户偏好。",2015/12/31 15:05,2015
CJFD2015,基于EM-LDA综合模型的电商微博热点话题发现,伍万坤;吴清烈;顾锦江;,东南大学经济管理学院;江苏经贸职业技术学院信息技术学院;,现代图书情报技术,电商微博;;热点话题挖掘;;哈希标签;;EM-LDA,"【目的】在社交营销环境下,准确且有效地挖掘电商微博中的热点话题。【方法】提出一种综合模型EM-LDA对电商微博文本数据进行主题挖掘。EM-LDA综合模型包含两个子模型:ET-LDA模型和IT-LDA模型,前者对含有哈希标签的微博进行主题挖掘,后者对不含有哈希标签的微博进行主题挖掘。【结果】在确定合适的主题个数之后,标准LDA模型和EM-LDA综合模型均被用来挖掘电商微博文本数据的热点话题,与标准LDA模型相比,EM-LDA综合模型的热词挖掘准确率和有效性均较高,且能提高主题可解释性。【局限】在ET-LDA模型中,未考虑微博联系人之间的关联关系,即模型中未引入用户特征;在IT-LDA模型中没有考...",2015/11/25,2015
