SrcDatabase-来源库,Title-题名,Author-作者,Organ-单位,Source-文献来源,Keyword-关键词,Summary-摘要,PubTime-发表时间,Year-年
CJFD2015,城市交通大数据技术及智能应用系统,熊刚;董西松;朱凤华;季统凯;,中国科学院自动化研究所复杂系统管理与控制国家重点实验室;中国科学院云计算中心;青岛智能产业技术研究院;,大数据,城市交通;;大数据;;云计算;;物联网,"城市交通大数据具有种类繁多、异质性、时空尺度跨越大、动态多变、高度随机性、局部性和生命周期较短等特征,如何有效地采集和利用交通大数据,满足高时效性的交通行政监管、交通企业经营管理、交通市民服务等应用需求,是城市交通和智慧城市面临的前所未有的机遇和挑战。重点分析总结了城市交通大数据的若干研究内容及核心技术,提出了城市交通大数据智能应用系统解决方案,列举了几种典型应用,在城市交通和智慧城市领域的大数据研发和应用领域进行了初步探讨。",2015/11/20,2015
CJFD2015,基于Hadoop平台的网站日志分析,宋梦馨;缪红萍;王溯;张二松;,中国石油勘探开发研究院计算机应用技术研究所;中国石油勘探开发研究院西北分院;,信息系统工程,Hadoop;;MapReduce;;Nginx日志分析;;R语言,"互联网中每天产生大量的网络日志,通过对日志的分析挖掘,能够获取用户行为、偏好等信息。随着日志数据量的爆炸式增长,传统的单一节点分析方法已无法满足需求。随着大数据技术的不断成熟,通过Hadoop平台能够实现对大规模网站日志的分析。本文通过搭建4个节点的Hadoop平台,以Nginx用户访问日志为例,使用Map Reduce计算模型对用户访问网站使用的浏览器类型进行了统计,并通过R语言进行分析结果的展示,为后续的网站决策及支持提供了参考依据。",2015/12/20,2015
CJFD2015,决策系统在K-means算法中的应用,朱俚治;,南京航空航天大学信息中心;,计算机与数字工程,聚类;;决策系统;;K-means算法,"如今的聚类算法在数据挖掘和信息安全方面已有相当的应用。事实上在大数据时代之中,为了识别已知的或未知的数据则需要将通过数据聚类的算法来计算和实现。数据聚类算法是一种智能性的算法,其可以使得机器通过自我的学习来识别已知和未知的数据。目前的数据聚类算法,有基于划分的聚类算法、基于层次的聚类算法等各种的聚类算法。但在这些聚类算法中经典的算法仍然是基于距离的聚类算法,如K-means算法。因此论文的作者在查阅了一些关于距离聚类的算法之后,提出了将粗糙集中决策系统在K-means算法中进行首次的应用,这是论文的创新点。",2015/12/20,2015
CJFD2015,无线通信网络节点间通联关系的发现与更新算法,张攀峰;王世练;张炜;张尔扬;,国防科学技术大学电子科学与工程学院;,通信对抗,增量式PCA;;通联关系发现;;关联规则挖掘;;更新算法,"无线通信网络的节点间通联关系发现问题是网络层面通信对抗的一个重要问题。由于很难直接获得无线通信网络中节点间的通联关系,利用各节点的通信行为数据来进行通联关系发现是一个有价值的方向。考虑到各节点间的通信行为的关联,利用数据挖掘中的关联规则挖掘方法可以有效地从通信行为数据库中发现节点间的通联关系,将通联关系的发现问题转为关联规则挖掘问题,但现有的算法都不能高效地解决通信行为数据库变化时的通联关系更新问题。提出了一种针对无线通信网络进行节点间通联关系发现和更新的新算法。算法主要基于增量式PCA算法和矩阵变换,能够有效地从变化的庞大通信行为数据库中进行通联关系发现和更新。仿真实验表明算法在时间复杂度和...",2015/9/15,2015
CJFD2015,大数据技术背景下企业敏感数据安全保障的研究,朱珠;,调峰调频发电公司;,网络安全技术与应用,数据安全;数据技术;数据分析方法;处理过程;信息安全;隐私保护;分析平台;非法用户;平台层;数据分析技术;,"0引言目前,大数据的敏感数据保护问题是人们公认的关键问题之一。和其他信息一样,大数据在收集、存储和处理过程中面临诸多的安全风险。企业既是数据的生产者,也是数据的存储者、使用者和管理者,要实现对企业敏感数据保护,除了单纯的技术外,还必须依靠大数据分析技术,以下就是利用大数据分析方法对企业常见敏感数据安全问题及应对措施的详细阐述。希望通过本文的研究,能够为信息安全领域带来新的发展契机。",2015/11/15,2015
CJFD2015,现代商场的大数据时代,唐俊杰;,浙江财经大学;,商场现代化,大数据;;商场;;信息,"21世纪以来,人类进入了互联网时代,随着科学技术的日新月异,大数据(BIG DATA)这个名词越来越多地被业内各界所提起,大数据用于描述这个时代所产生的信息数量之大。而如今,大数据影响着各个行业的发展,这个概念几乎被应用到了人类所处的每一个领域中,当然,大数据也引领着现代商场不断地变化,带领商场走向一条更加符合这个时代的道路。本文主要对大数据和现代商场的关系进行分析探讨,以供参阅。",2015/9/30,2015
CJFD2015,大数据处理流程及存储模式的改进,孙红;郝泽明;,上海理工大学光电信息与计算机工程学院;上海现代光学系统重点实验室;,电子科技,大数据;;数据存储;;数据分析;;Hadoop;;标签云,"结合大数据的特点,提出以标签云改进方案来快速识别网络热搜词,同时考虑到传统的数据仓库在查询、存储结构化数据方面的优势,在目前学者提出的数据仓库与Hadoop平台结合的基础上,提出了协作模式中与以往不同的数据迁移方式,即使用数据中间件,并通过相同数量记录导入Hadoop的时间比较,得出文中所提的数据迁移方法较Sqoop方法更具优势的结论。",2015/12/15,2015
CJFD2015,构建档案大数据应用平台的探析,陈琦;,泉州市投资贸易促进协调服务中心;,办公自动化,档案大数据;;应用平台;;建设,"档案应用大数据涉及整个档案管理系统在大数据时代发展理念、管理体制、和技术创新等方面的重大变革。通过以云计算技术取代传统的档案管理系统,数据治理和建设全国统一的档案数据模型和行业级档案数据中心,搭建集约化的档案大数据应用平台。通过档案数据的采集、智能处理、数据挖掘与智能检索三个层次,实现档案大数据应用系统开发工作。在档案应用大数据建设过程中,档案管理部门要以科学的态度,坚持实事求是的工作作风,注重档案数据应用的基础工作。制定切实可行的发展规划;提升档案管理部门大数据环境下的工作能力;大力培养档案大数据技术专业型人才。",2015/11/15,2015
CJFD2015,大数据的国内外研究现状及发展动态分析,王军;刘金辉;,黑龙江省计算机软件研究中心;,电子技术与软件工程,互联网;;数据时代;;大数据现状,"随着计算机网络的使用,产生了越来越多的数据,因此数据的分析技术逐渐发展起来,大数据的分析对社会各界的发展都产生了很大的影响。大数据研究和应用已经成为当今时代的热点。下面从大数据的产生、发展和大数据研究存在的不足等方面进行了介绍。",2015/11/30 11:02,2015
CJFD2015,K-means聚类分析在就业管理系统中的应用研究,王志伟;王利军;,安徽经济管理干部学院;,电脑知识与技术,就业管理;;聚类分析;;数据,"学生就业管理系统可以采集毕业生的就业调查数据信息,并且可以对数据进行选择和转换以便数据挖掘的顺利完成,利用SPSS软件进行K-means聚类分析,从而得到有价值的信息,为学生管理工作和教学方案的修改制定提供参考。",2015/12/25 9:15,2015
