SrcDatabase-来源库,Title-题名,Author-作者,Organ-单位,Source-文献来源,Keyword-关键词,Summary-摘要,PubTime-发表时间,Year-年
CJFD2015,构建日效益管理平台推进生产全面优化,熊正凤;法鹏程;,中国石油化工股份有限公司金陵分公司;,计算机与应用化学,装置;;投入产出;;物料平衡;;优化;;日效益,"首先描述日效益管理的目的和平台搭建的基础条件。重点介绍了石化企业日效益计算需要的业务数据、数据处理模型和自校验模型及效益计算方法。阐述用BI工具Xcelsius实现系统分析功能的方法、业务系统数据库层集成的具体方案以及.NET C#实现读取和生成特定格式XML文件的步骤。系统采用逐层追溯、多维分析的方式,直观、集中、多角度地呈现了从公司直到生产单元每个层级每日盈亏及效益构成情况,为进一步优化生产提供了及时准确的数据支撑,指明了优化方向。",2015/11/28,2015
CJFD2015,城市交通大数据技术及智能应用系统,熊刚;董西松;朱凤华;季统凯;,中国科学院自动化研究所复杂系统管理与控制国家重点实验室;中国科学院云计算中心;青岛智能产业技术研究院;,大数据,城市交通;;大数据;;云计算;;物联网,"城市交通大数据具有种类繁多、异质性、时空尺度跨越大、动态多变、高度随机性、局部性和生命周期较短等特征,如何有效地采集和利用交通大数据,满足高时效性的交通行政监管、交通企业经营管理、交通市民服务等应用需求,是城市交通和智慧城市面临的前所未有的机遇和挑战。重点分析总结了城市交通大数据的若干研究内容及核心技术,提出了城市交通大数据智能应用系统解决方案,列举了几种典型应用,在城市交通和智慧城市领域的大数据研发和应用领域进行了初步探讨。",2015/11/20,2015
CJFD2016,信息可视化技术研究分析,高屹;,西藏民族大学;西藏光信息处理与可视化技术重点实验室;,科技创新与应用,信息可视化;;研究技术;;发展背景;;概念分析;;发展趋势,"数据与信息可视化技术,通常被称为依靠计算机图形技术,数据信息的视觉形象和生动形象呈现在人们的眼前,以满足各种新的技术要求并达到客户的要求。就目前发展而言,信息可视化技术已在医疗、通信、网络智能、金融等领域得到了广泛的应用。二级用户对数据的分析和探索数据的规则起着非常重要的作用。随着大数据时代的来临,信息、数据规模呈现爆炸式增长,数据来源多元化,信息可视化技术发展迅速。进一步研究信息可视化技术,不仅具有重要的理论意义,也具有很强的实际应用价值。下面文章就信息可视化技术发展的背景、概念及未来发展趋势进行简要的分析与总结,并结合现状提出合理化的解决方案,仅供其参考。",2016/1/8,2016
CJFD2015,基于TF-IDF改进聚类算法的网络敏感信息挖掘,孟彩霞;陈红玉;,铁道警察学院公安技术系;,现代电子技术,TF-IDF;;聚类分析;;网络敏感信息;;信息挖掘,"网络敏感信息挖掘过程中,敏感信息和正常信息的特征不同,具有较高的遮蔽性。利用传统敏感信息挖掘方法时,固有的敏感信息被遮蔽,无法进行敏感信息的准确挖掘。提出基于TF-IDF改进聚类算法的网络敏感信息挖掘方法,通过TF-IDF方法获取网络敏感信息文本,在网络敏感信息文本中获取有价值的敏感信息特征,采用该信息完成聚类算法,对全部敏感信息特征进行聚类分析,完成网络敏感信息的挖掘。实验结果说明,所提方法进行网络敏感信息挖掘,具有较高的挖掘效率和精度。",2015/12/15,2015
CJFD2015,计算机数据库入侵检测技术分析,马玉珠;,黑龙江省大庆油田第七采油厂信息中心;,新媒体研究,计算机数据库;;入侵检测技术;;发展方向,"计算机系统的数据库功能给人们的工作、学习和生活都带来了巨大的便利。网络技术的发展普及也导致计算机数据库容易引发不同程度的安全问题。因此只有不断改进计算机数据库的入侵检测技术,才能对计算机的数据信息实施有效的安全防护。本文通过分析计算机数据库的发展现状,积极提出一些优化措施,并就计算机的发展方向作了前瞻性阐述。",2015/12/23 15:11,2015
CJFD2015,面向信息可视化的语义Focus+Context人机交互技术,任磊;魏永长;杜一;张小龙;戴国忠;,北京航空航天大学自动化科学与电气工程学院;中国科学院计算机网络信息中心科学数据中心;美国宾夕法尼亚州立大学信息科学技术学院;中国科学院软件研究所人机交互北京市重点实验室;,计算机学报,信息可视化;;人机交互;;用户界面;;焦点+上下文;;大数据;;可视分析,"大数据成为继云计算和物联网之后,国际学术界和产业界所共同瞩目的又一个研究热点.信息可视化是辅助用户洞悉大数据背后隐藏的知识和规律的重要方法和有力工具.如何在图形用户界面中对大规模信息以符合认知规律的方式进行可视化,并且使得计算机能够智能化的理解用户意图以配合其进行高效的人机交互,是信息可视化面临的挑战之一.文中提出一种面向信息可视化的语义Focus+Context人机交互技术.首先,在基于空间距离的经典Focus+Context数学模型基础上对其进行语义建模和扩展,建立了面向信息空间和可视化表征空间的语义距离模型以及语义关注度模型,定义了交互中的焦点对象与语义上下文.其次,在此基础上建立了语义...",2015/12/15,2015
CJFD2015,决策系统在K-means算法中的应用,朱俚治;,南京航空航天大学信息中心;,计算机与数字工程,聚类;;决策系统;;K-means算法,"如今的聚类算法在数据挖掘和信息安全方面已有相当的应用。事实上在大数据时代之中,为了识别已知的或未知的数据则需要将通过数据聚类的算法来计算和实现。数据聚类算法是一种智能性的算法,其可以使得机器通过自我的学习来识别已知和未知的数据。目前的数据聚类算法,有基于划分的聚类算法、基于层次的聚类算法等各种的聚类算法。但在这些聚类算法中经典的算法仍然是基于距离的聚类算法,如K-means算法。因此论文的作者在查阅了一些关于距离聚类的算法之后,提出了将粗糙集中决策系统在K-means算法中进行首次的应用,这是论文的创新点。",2015/12/20,2015
CJFD2015,《计算机工程》2015年(第41卷)总目次,,,计算机工程,算法分析;计算机工程;传感器网络;图像超分辨率;图像分割;小生境遗传算法;特征提取;推荐算法;高斯混合模型;识别方法;,~~,2015/12/15,2015
CJFD2015,无线通信网络节点间通联关系的发现与更新算法,张攀峰;王世练;张炜;张尔扬;,国防科学技术大学电子科学与工程学院;,通信对抗,增量式PCA;;通联关系发现;;关联规则挖掘;;更新算法,"无线通信网络的节点间通联关系发现问题是网络层面通信对抗的一个重要问题。由于很难直接获得无线通信网络中节点间的通联关系,利用各节点的通信行为数据来进行通联关系发现是一个有价值的方向。考虑到各节点间的通信行为的关联,利用数据挖掘中的关联规则挖掘方法可以有效地从通信行为数据库中发现节点间的通联关系,将通联关系的发现问题转为关联规则挖掘问题,但现有的算法都不能高效地解决通信行为数据库变化时的通联关系更新问题。提出了一种针对无线通信网络进行节点间通联关系发现和更新的新算法。算法主要基于增量式PCA算法和矩阵变换,能够有效地从变化的庞大通信行为数据库中进行通联关系发现和更新。仿真实验表明算法在时间复杂度和...",2015/9/15,2015
CJFD2015,“大数据”时代的计算机信息处理技术,李晓龙;,河南省会计学校;,企业导报,“大数据”时代;;计算机;;信息处理技术,"伴随网络进展,信息传递速率正在提快。海量信息等待被处理,亟待改进技术。大数据时代内,信息处理增添了原有的疑难度,带来偏大冲击。依照常用技术,已很难符合这一状态下的数值处理、各类信息处理。获取信息的路径太过简易,带来安全威胁。为此,有必要解析大数据时代之内的新颖技术,更新信息处理,重新去考量未来时段的进展走向。",2015/12/15,2015
